MSG	11324617 TRIAL 3 START
MSG	11327199 DRIFTCORRECT L LEFT  at 960,540  OFFSET 1.03 deg.  10.3,-35.3 pix.
MSG	11327918 RECCFG P 500 2 1 
MSG	11327918 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	11327919 !MODE RECORD P 500 2 1
START	11327920 	LEFT	SAMPLES	EVENTS
11328036	  514.5	  493.5	  477.0	.
MSG	11328038 DSP: FIXATION
11328038	  515.5	  495.0	  477.0	.
11328040	  515.3	  495.3	  485.0	.
11328042	  515.1	  495.5	  485.0	.
11328044	  515.5	  495.7	  489.0	.
11328046	  515.7	  495.8	  489.0	.
11328048	  515.8	  496.6	  489.0	.
11328050	  517.3	  497.8	  489.0	.
11328052	  516.4	  497.7	  488.0	.
11328054	  516.1	  497.0	  488.0	.
11328056	  515.7	  497.1	  487.0	.
11328058	  513.4	  496.6	  486.0	.
11328060	  513.2	  497.0	  485.0	.
11328062	  513.1	  497.3	  485.0	.
11328064	  512.8	  498.1	  485.0	.
11328066	  512.8	  498.9	  485.0	.
11328068	  512.7	  498.6	  485.0	.
11328070	  512.6	  499.3	  485.0	.
11328072	  513.1	  499.5	  486.0	.
11328074	  512.3	  498.9	  486.0	.
11328076	  512.7	  498.9	  486.0	.
11328078	  513.0	  499.7	  487.0	.
11328080	  513.5	  500.2	  487.0	.
11328082	  514.1	  500.4	  487.0	.
11328084	  515.8	  500.1	  486.0	.
11328086	  514.6	  498.8	  486.0	.
11328088	  513.4	  497.6	  486.0	.
11328090	  514.1	  499.1	  488.0	.
11328092	  514.9	  498.2	  489.0	.
11328094	  514.9	  498.4	  489.0	.
11328096	  514.9	  498.1	  490.0	.
11328098	  516.0	  498.7	  490.0	.
11328100	  515.2	  497.6	  490.0	.
11328102	  514.3	  496.5	  489.0	.
11328104	  514.0	  496.3	  489.0	.
11328106	  513.5	  496.2	  488.0	.
11328108	  513.1	  496.0	  489.0	.
11328110	  513.2	  494.5	  490.0	.
11328112	  513.1	  494.7	  492.0	.
11328114	  513.3	  494.8	  492.0	.
11328116	  513.3	  493.7	  492.0	.
11328118	  513.1	  492.4	  490.0	.
11328120	  512.4	  494.0	  490.0	.
11328122	  513.0	  495.0	  490.0	.
11328124	  512.2	  495.6	  489.0	.
11328126	  511.9	  495.3	  490.0	.
11328128	  511.9	  495.2	  490.0	.
11328130	  511.8	  495.2	  490.0	.
11328132	  512.7	  495.7	  493.0	.
11328134	  513.6	  496.3	  495.0	.
11328136	  514.0	  496.3	  497.0	.
11328138	  514.3	  497.4	  498.0	.
11328140	  514.4	  498.5	  499.0	.
11328142	  514.5	  499.3	  501.0	.
11328144	  514.8	  499.7	  503.0	.
11328146	  514.7	  499.8	  502.0	.
11328148	  514.5	  500.4	  501.0	.
11328150	  514.8	  500.5	  501.0	.
11328152	  513.4	  500.2	  498.0	.
11328154	  512.0	  499.6	  495.0	.
11328156	  511.7	  499.5	  496.0	.
11328158	  511.3	  502.6	  496.0	.
11328160	  509.8	  502.4	  497.0	.
11328162	  510.0	  502.7	  497.0	.
11328164	  510.3	  502.9	  497.0	.
11328166	  511.0	  502.8	  497.0	.
EFIX L   11327928	11328166	240	  517.2	  496.0	    480
SSACC L  11328168
11328168	  514.0	  503.6	  497.0	.
11328170	  523.2	  506.1	  497.0	.
11328172	  539.6	  511.2	  497.0	.
11328174	  559.5	  516.9	  497.0	.
11328176	  583.8	  524.1	  498.0	.
11328178	  614.5	  532.8	  497.0	.
11328180	  645.0	  538.4	  498.0	.
11328182	  680.2	  547.6	  499.0	.
11328184	  708.2	  554.4	  501.0	.
11328186	  747.4	  561.1	  501.0	.
11328188	  769.6	  551.6	  500.0	.
11328190	  805.0	  551.5	  501.0	.
11328192	  828.3	  549.9	  501.0	.
11328194	  860.1	  555.1	  500.0	.
11328196	  881.8	  554.9	  498.0	.
11328198	  903.0	  557.3	  498.0	.
11328200	  929.7	  560.5	  501.0	.
11328202	  944.3	  559.9	  502.0	.
11328204	  959.6	  556.6	  502.0	.
11328206	  969.4	  557.5	  502.0	.
11328208	  972.6	  558.0	  504.0	.
11328210	  973.6	  558.1	  506.0	.
11328212	  973.0	  558.5	  506.0	.
11328214	  972.5	  557.8	  505.0	.
ESACC L  11328168	11328214	48	  514.0	  503.6	  973.0	  558.5	  11.25	    396
SFIX L   11328216
11328216	  970.4	  556.9	  505.0	.
11328218	  968.5	  554.9	  505.0	.
11328220	  965.2	  554.0	  499.0	.
11328222	  964.9	  553.7	  499.0	.
11328224	  964.4	  554.7	  499.0	.
11328226	  964.2	  555.8	  501.0	.
11328228	  963.9	  558.0	  503.0	.
11328230	  962.6	  557.5	  503.0	.
11328232	  961.3	  557.5	  503.0	.
11328234	  961.3	  557.2	  503.0	.
11328236	  961.3	  557.3	  503.0	.
11328238	  961.2	  557.3	  504.0	.
11328240	  961.8	  557.6	  505.0	.
11328242	  961.3	  558.5	  506.0	.
11328244	  961.2	  558.7	  506.0	.
11328246	  961.4	  559.0	  506.0	.
11328248	  961.5	  559.9	  506.0	.
11328250	  961.5	  559.8	  506.0	.
11328252	  961.5	  559.7	  504.0	.
11328254	  961.4	  559.1	  504.0	.
11328256	  962.0	  558.6	  503.0	.
11328258	  962.0	  553.9	  498.0	.
11328260	  962.2	  553.5	  493.0	.
11328262	  962.4	  553.0	  493.0	.
11328264	  961.9	  552.0	  494.0	.
11328266	  961.9	  554.1	  494.0	.
11328268	  961.1	  556.2	  494.0	.
11328270	  960.9	  556.3	  495.0	.
11328272	  961.0	  556.4	  496.0	.
11328274	  961.1	  555.9	  496.0	.
11328276	  961.2	  557.4	  496.0	.
11328278	  961.4	  558.7	  498.0	.
11328280	  962.2	  557.4	  495.0	.
11328282	  961.6	  555.7	  494.0	.
11328284	  961.3	  555.5	  494.0	.
11328286	  961.0	  555.4	  494.0	.
11328288	  960.9	  555.4	  494.0	.
11328290	  961.0	  554.3	  494.0	.
11328292	  961.0	  556.0	  494.0	.
11328294	  962.5	  555.1	  492.0	.
11328296	  962.8	  556.3	  493.0	.
11328298	  962.5	  556.2	  493.0	.
11328300	  962.2	  556.2	  493.0	.
11328302	  962.4	  557.3	  494.0	.
11328304	  962.7	  558.4	  494.0	.
11328306	  962.3	  559.2	  494.0	.
11328308	  962.0	  559.5	  494.0	.
11328310	  962.3	  559.7	  494.0	.
11328312	  962.4	  559.7	  494.0	.
11328314	  962.1	  561.8	  494.0	.
11328316	  963.0	  561.1	  494.0	.
11328318	  962.5	  560.2	  490.0	.
11328320	  962.2	  558.1	  490.0	.
11328322	  961.9	  559.3	  490.0	.
11328324	  961.6	  560.5	  490.0	.
11328326	  961.1	  558.4	  490.0	.
11328328	  961.6	  559.4	  490.0	.
11328330	  961.1	  558.6	  489.0	.
11328332	  960.8	  558.2	  489.0	.
11328334	  961.4	  558.3	  487.0	.
11328336	  961.6	  559.7	  488.0	.
11328338	  961.6	  560.1	  488.0	.
11328340	  961.6	  560.4	  488.0	.
11328342	  961.9	  563.1	  490.0	.
11328344	  962.4	  564.1	  490.0	.
11328346	  963.0	  565.2	  490.0	.
11328348	  963.3	  566.2	  490.0	.
11328350	  963.7	  565.8	  489.0	.
11328352	  963.1	  565.2	  487.0	.
11328354	  963.0	  563.9	  485.0	.
11328356	  963.3	  560.7	  478.0	.
11328358	  963.0	  562.1	  478.0	.
11328360	  963.2	  560.6	  477.0	.
11328362	  963.3	  560.5	  477.0	.
11328364	  963.8	  560.3	  476.0	.
11328366	  963.3	  555.3	  470.0	.
11328368	  963.0	  556.2	  469.0	.
11328370	  962.9	  557.2	  469.0	.
11328372	  962.9	  559.1	  469.0	.
11328374	  963.1	  558.6	  468.0	.
11328376	  963.1	  557.9	  468.0	.
11328378	  963.3	  555.8	  466.0	.
11328380	  963.2	  557.3	  464.0	.
11328382	  963.1	  557.6	  462.0	.
11328384	  963.0	  557.3	  459.0	.
11328386	  963.0	  557.7	  459.0	.
11328388	  963.1	  557.8	  460.0	.
11328390	  962.8	  557.9	  461.0	.
11328392	  962.9	  556.3	  461.0	.
11328394	  962.8	  557.5	  458.0	.
11328396	  962.7	  558.7	  456.0	.
11328398	  962.5	  562.7	  456.0	.
11328400	  962.5	  563.1	  456.0	.
11328402	  962.8	  563.7	  451.0	.
11328404	  963.7	  565.0	  451.0	.
11328406	  964.1	  565.7	  450.0	.
11328408	  964.4	  566.2	  449.0	.
11328410	  964.5	  565.1	  447.0	.
11328412	  964.2	  565.4	  446.0	.
11328414	  964.0	  565.2	  446.0	.
11328416	  963.3	  565.8	  445.0	.
11328418	  963.4	  566.6	  444.0	.
11328420	  963.4	  568.3	  443.0	.
11328422	  963.3	  570.1	  442.0	.
11328424	  963.4	  570.6	  442.0	.
11328426	  965.0	  570.2	  441.0	.
11328428	  965.1	  570.9	  441.0	.
11328430	  965.0	  571.7	  440.0	.
11328432	  964.9	  571.6	  440.0	.
11328434	  964.6	  571.4	  439.0	.
11328436	  964.9	  572.0	  438.0	.
11328438	  964.9	  572.5	  438.0	.
11328440	  964.8	  574.0	  439.0	.
11328442	  964.7	  575.5	  439.0	.
11328444	  964.9	  575.2	  439.0	.
11328446	  964.3	  574.8	  439.0	.
11328448	  963.7	  573.9	  438.0	.
11328450	  963.1	  573.7	  437.0	.
11328452	  962.9	  573.4	  433.0	.
11328454	  963.2	  570.2	  430.0	.
11328456	  963.3	  571.3	  427.0	.
11328458	  963.7	  572.4	  427.0	.
11328460	  964.0	  572.4	  426.0	.
11328462	  963.9	  572.4	  426.0	.
11328464	  963.7	  572.1	  426.0	.
11328466	  962.5	  571.6	  426.0	.
11328468	  962.5	  571.7	  425.0	.
11328470	  963.9	  572.2	  422.0	.
11328472	  965.4	  571.6	  421.0	.
11328474	  964.9	  571.3	  420.0	.
11328476	  964.4	  571.2	  420.0	.
11328478	  964.1	  571.2	  420.0	.
11328480	  963.8	  571.1	  420.0	.
11328482	  964.0	  571.2	  418.0	.
11328484	  964.3	  570.9	  417.0	.
11328486	  963.9	  571.2	  416.0	.
11328488	  963.4	  571.0	  414.0	.
11328490	  963.6	  573.0	  413.0	.
11328492	  963.2	  572.7	  413.0	.
11328494	  964.1	  572.7	  411.0	.
11328496	  964.1	  573.0	  411.0	.
11328498	  964.3	  573.3	  410.0	.
11328500	  963.3	  572.9	  409.0	.
11328502	  963.3	  574.5	  409.0	.
11328504	  962.5	  574.8	  409.0	.
11328506	  963.2	  574.9	  409.0	.
11328508	  963.8	  575.1	  408.0	.
11328510	  964.7	  575.3	  407.0	.
11328512	  965.6	  573.9	  407.0	.
11328514	  965.9	  572.3	  407.0	.
11328516	  966.1	  572.8	  405.0	.
11328518	  965.9	  573.2	  405.0	.
11328520	  965.7	  573.7	  405.0	.
11328522	  965.6	  574.1	  405.0	.
11328524	  965.5	  573.7	  405.0	.
11328526	  965.8	  573.5	  405.0	.
11328528	  965.9	  573.5	  403.0	.
11328530	  966.0	  573.4	  401.0	.
11328532	  966.2	  572.2	  401.0	.
11328534	  966.9	  571.2	  400.0	.
11328536	  966.6	  571.1	  400.0	.
11328538	  967.1	  571.4	  400.0	.
11328540	  967.7	  571.6	  402.0	.
11328542	  968.3	  572.5	  403.0	.
11328544	  968.6	  573.2	  403.0	.
11328546	  967.8	  573.2	  403.0	.
11328548	  967.2	  572.6	  403.0	.
11328550	  967.9	  573.2	  400.0	.
11328552	  967.7	  570.8	  398.0	.
11328554	  968.0	  570.8	  398.0	.
11328556	  967.9	  570.5	  395.0	.
11328558	  967.8	  570.2	  393.0	.
11328560	  968.2	  571.5	  392.0	.
11328562	  968.0	  570.9	  392.0	.
11328564	  968.5	  570.4	  392.0	.
11328566	  968.5	  570.6	  389.0	.
11328568	  968.9	  569.8	  388.0	.
11328570	  969.3	  569.1	  387.0	.
11328572	  968.6	  570.2	  387.0	.
11328574	  968.1	  570.0	  387.0	.
11328576	  967.5	  569.8	  385.0	.
11328578	  967.0	  570.7	  386.0	.
11328580	  967.0	  571.2	  386.0	.
11328582	  967.4	  571.5	  385.0	.
11328584	  967.6	  571.8	  384.0	.
11328586	  967.8	  573.1	  384.0	.
11328588	  967.8	  574.4	  384.0	.
11328590	  968.2	  575.4	  383.0	.
11328592	  968.5	  575.5	  383.0	.
11328594	  968.3	  574.5	  383.0	.
11328596	  968.0	  573.4	  382.0	.
11328598	  966.3	  574.4	  382.0	.
11328600	  966.2	  574.7	  382.0	.
11328602	  966.1	  574.6	  379.0	.
11328604	  965.3	  575.4	  379.0	.
11328606	  965.9	  575.8	  379.0	.
11328608	  966.4	  575.9	  378.0	.
11328610	  966.6	  576.0	  378.0	.
11328612	  966.6	  576.8	  375.0	.
11328614	  966.9	  577.3	  375.0	.
11328616	  966.7	  577.6	  376.0	.
11328618	  967.5	  578.0	  377.0	.
11328620	  968.3	  577.6	  377.0	.
11328622	  967.7	  578.2	  377.0	.
11328624	  967.0	  577.6	  375.0	.
11328626	  967.4	  577.3	  375.0	.
11328628	  967.4	  577.3	  374.0	.
11328630	  967.7	  577.5	  373.0	.
11328632	  967.9	  576.1	  373.0	.
11328634	  968.4	  576.6	  373.0	.
11328636	  968.4	  576.0	  373.0	.
11328638	  968.4	  576.5	  374.0	.
11328640	  967.9	  576.4	  375.0	.
11328642	  967.8	  576.4	  376.0	.
11328644	  967.7	  576.2	  376.0	.
11328646	  967.7	  576.6	  376.0	.
11328648	  968.1	  576.2	  376.0	.
11328650	  968.5	  575.9	  371.0	.
11328652	  968.7	  574.8	  371.0	.
11328654	  968.7	  574.7	  370.0	.
EFIX L   11328216	11328654	440	  964.4	  566.6	    441
SSACC L  11328656
11328656	  968.5	  576.3	  369.0	.
11328658	  956.2	  575.7	  368.0	.
11328660	  948.4	  574.7	  367.0	.
11328662	  932.6	  572.3	  366.0	.
11328664	  912.8	  575.2	  364.0	.
11328666	  891.7	  581.8	  363.0	.
11328668	  862.8	  575.9	  361.0	.
11328670	  835.9	  570.3	  359.0	.
11328672	  802.9	  565.5	  359.0	.
11328674	  778.2	  562.9	  360.0	.
11328676	  751.0	  561.8	  361.0	.
11328678	  724.6	  558.9	  361.0	.
11328680	  699.8	  553.9	  360.0	.
11328682	  679.7	  550.4	  359.0	.
11328684	  654.1	  545.0	  359.0	.
11328686	  633.1	  542.1	  359.0	.
11328688	  610.7	  538.6	  360.0	.
11328690	  591.7	  540.3	  360.0	.
11328692	  577.2	  535.9	  360.0	.
11328694	  560.1	  530.0	  360.0	.
11328696	  551.1	  527.0	  360.0	.
11328698	  541.9	  524.1	  360.0	.
11328700	  540.8	  522.7	  360.0	.
11328702	  540.1	  522.1	  360.0	.
ESACC L  11328656	11328702	48	  968.5	  576.3	  540.8	  522.7	  10.51	    345
SFIX L   11328704
11328704	  539.9	  521.7	  359.0	.
11328706	  539.6	  520.4	  358.0	.
11328708	  540.5	  520.5	  358.0	.
11328710	  541.2	  520.6	  357.0	.
11328712	  543.0	  520.8	  357.0	.
11328714	  544.1	  520.9	  357.0	.
11328716	  545.2	  521.2	  357.0	.
11328718	  543.6	  520.7	  357.0	.
11328720	  544.3	  520.1	  357.0	.
11328722	  544.3	  520.1	  357.0	.
11328724	  544.2	  520.1	  354.0	.
11328726	  544.0	  519.7	  354.0	.
11328728	  544.1	  519.3	  355.0	.
11328730	  543.9	  519.0	  355.0	.
11328732	  543.8	  519.4	  355.0	.
11328734	  543.6	  519.3	  353.0	.
11328736	  543.5	  519.4	  354.0	.
11328738	  543.3	  519.3	  354.0	.
11328740	  542.8	  519.2	  354.0	.
11328742	  542.1	  518.6	  355.0	.
11328744	  542.1	  519.0	  355.0	.
11328746	  541.9	  519.3	  356.0	.
11328748	  542.1	  519.0	  356.0	.
11328750	  542.2	  519.7	  356.0	.
11328752	  542.5	  519.0	  353.0	.
11328754	  542.0	  518.6	  350.0	.
11328756	  542.5	  518.8	  350.0	.
11328758	  542.5	  518.8	  348.0	.
11328760	  542.3	  519.1	  347.0	.
11328762	  542.1	  519.5	  347.0	.
11328764	  542.2	  519.8	  346.0	.
11328766	  542.3	  520.2	  346.0	.
11328768	  542.5	  519.7	  346.0	.
11328770	  542.1	  519.0	  346.0	.
11328772	  541.9	  517.3	  347.0	.
11328774	  541.3	  517.6	  347.0	.
11328776	  541.0	  517.7	  347.0	.
11328778	  541.6	  518.2	  345.0	.
11328780	  542.3	  519.7	  345.0	.
11328782	  542.8	  518.9	  345.0	.
11328784	  542.1	  517.6	  345.0	.
11328786	  541.8	  518.9	  344.0	.
11328788	  541.7	  518.5	  344.0	.
11328790	  541.3	  518.3	  344.0	.
11328792	  541.0	  518.2	  343.0	.
11328794	  541.5	  518.6	  343.0	.
11328796	  541.5	  518.1	  343.0	.
11328798	  541.5	  518.9	  342.0	.
11328800	  541.7	  519.9	  341.0	.
11328802	  541.9	  519.1	  341.0	.
11328804	  541.8	  518.8	  341.0	.
11328806	  541.8	  518.7	  341.0	.
11328808	  541.8	  518.7	  341.0	.
11328810	  541.7	  518.9	  341.0	.
11328812	  541.6	  519.2	  341.0	.
11328814	  541.5	  518.0	  341.0	.
11328816	  541.3	  518.2	  341.0	.
11328818	  541.2	  518.5	  341.0	.
11328820	  540.9	  518.6	  341.0	.
11328822	  540.5	  518.7	  341.0	.
11328824	  539.6	  520.6	  341.0	.
11328826	  539.7	  520.0	  341.0	.
11328828	  539.7	  520.4	  340.0	.
11328830	  539.5	  520.5	  340.0	.
11328832	  539.4	  520.5	  340.0	.
11328834	  539.0	  520.4	  340.0	.
11328836	  538.6	  522.8	  341.0	.
11328838	  539.6	  522.9	  343.0	.
11328840	  539.4	  523.0	  343.0	.
11328842	  540.2	  523.3	  343.0	.
11328844	  541.1	  522.5	  343.0	.
11328846	  541.4	  522.9	  343.0	.
11328848	  540.9	  521.9	  343.0	.
11328850	  540.4	  520.9	  343.0	.
11328852	  540.0	  518.9	  342.0	.
11328854	  539.4	  518.7	  342.0	.
11328856	  539.1	  518.5	  338.0	.
11328858	  538.6	  519.5	  339.0	.
11328860	  538.0	  519.2	  339.0	.
11328862	  537.8	  519.2	  339.0	.
11328864	  538.8	  519.4	  338.0	.
11328866	  539.6	  519.6	  338.0	.
EFIX L   11328704	11328866	164	  541.5	  519.6	    347
SSACC L  11328868
11328868	  541.8	  518.5	  338.0	.
11328870	  547.4	  518.6	  338.0	.
11328872	  559.1	  520.5	  338.0	.
11328874	  574.4	  520.3	  338.0	.
11328876	  594.6	  524.9	  337.0	.
11328878	  615.8	  528.3	  338.0	.
11328880	  645.1	  532.0	  338.0	.
11328882	  673.3	  540.8	  338.0	.
11328884	  704.4	  548.9	  337.0	.
11328886	  731.3	  555.7	  336.0	.
11328888	  766.0	  564.4	  334.0	.
11328890	  795.5	  571.6	  334.0	.
11328892	  824.0	  579.9	  335.0	.
11328894	  857.4	  589.0	  335.0	.
11328896	  880.1	  594.7	  334.0	.
11328898	  905.6	  600.7	  334.0	.
11328900	  931.2	  605.2	  334.0	.
11328902	  947.7	  608.1	  333.0	.
11328904	  965.7	  610.0	  332.0	.
11328906	  985.7	  613.9	  332.0	.
11328908	  994.3	  615.4	  333.0	.
11328910	 1000.4	  616.3	  334.0	.
11328912	 1001.0	  615.9	  334.0	.
11328914	 1000.7	  613.0	  333.0	.
ESACC L  11328868	11328914	48	  541.8	  518.5	 1001.0	  615.9	  11.51	    390
SFIX L   11328916
11328916	 1000.5	  611.9	  333.0	.
11328918	  999.8	  611.8	  333.0	.
11328920	  999.3	  611.6	  332.0	.
11328922	  997.3	  611.8	  331.0	.
11328924	  995.3	  611.9	  331.0	.
11328926	  995.0	  613.4	  331.0	.
11328928	  994.9	  614.1	  331.0	.
11328930	  994.8	  614.3	  331.0	.
11328932	  994.0	  613.4	  332.0	.
11328934	  993.9	  613.9	  333.0	.
11328936	  994.0	  613.4	  335.0	.
11328938	  993.3	  612.9	  335.0	.
11328940	  993.0	  612.7	  334.0	.
11328942	  992.8	  612.8	  334.0	.
11328944	  992.7	  612.5	  333.0	.
11328946	  992.4	  612.5	  333.0	.
11328948	  992.1	  612.4	  332.0	.
11328950	  992.5	  612.7	  331.0	.
11328952	  992.4	  611.6	  330.0	.
11328954	  992.1	  611.6	  330.0	.
11328956	  991.7	  611.4	  330.0	.
11328958	  991.5	  611.0	  330.0	.
11328960	  991.4	  610.3	  329.0	.
11328962	  991.4	  611.7	  329.0	.
11328964	  990.8	  611.5	  330.0	.
11328966	  990.1	  611.4	  330.0	.
11328968	  990.1	  611.2	  330.0	.
11328970	  990.3	  611.2	  332.0	.
11328972	  990.6	  610.8	  331.0	.
11328974	  991.2	  611.3	  332.0	.
11328976	  991.9	  611.7	  332.0	.
11328978	  991.7	  610.6	  332.0	.
11328980	  991.8	  610.7	  332.0	.
11328982	  991.8	  611.0	  332.0	.
11328984	  991.0	  610.5	  334.0	.
11328986	  990.0	  610.1	  334.0	.
11328988	  989.5	  610.2	  333.0	.
11328990	  988.9	  609.8	  333.0	.
11328992	  988.7	  610.2	  332.0	.
11328994	  988.4	  610.7	  331.0	.
11328996	  989.0	  612.0	  331.0	.
11328998	  989.4	  612.7	  331.0	.
11329000	  989.6	  613.3	  331.0	.
11329002	  989.1	  614.2	  332.0	.
11329004	  989.0	  613.2	  335.0	.
11329006	  989.0	  612.2	  335.0	.
11329008	  988.5	  612.6	  334.0	.
11329010	  988.1	  612.2	  334.0	.
11329012	  988.3	  612.5	  333.0	.
11329014	  988.2	  612.1	  333.0	.
11329016	  988.2	  611.7	  333.0	.
11329018	  987.9	  612.1	  333.0	.
11329020	  987.5	  612.1	  334.0	.
11329022	  988.0	  612.1	  333.0	.
11329024	  988.1	  612.1	  334.0	.
11329026	  987.8	  612.1	  335.0	.
11329028	  988.0	  612.0	  337.0	.
11329030	  987.7	  612.3	  337.0	.
11329032	  987.5	  612.6	  337.0	.
11329034	  987.8	  611.9	  337.0	.
11329036	  987.6	  612.5	  338.0	.
11329038	  987.4	  613.1	  338.0	.
11329040	  986.8	  613.0	  339.0	.
11329042	  986.4	  613.2	  339.0	.
11329044	  986.2	  612.7	  338.0	.
11329046	  986.1	  612.2	  337.0	.
11329048	  986.3	  612.7	  335.0	.
11329050	  985.5	  612.1	  335.0	.
11329052	  985.3	  612.4	  335.0	.
11329054	  985.4	  611.8	  335.0	.
11329056	  985.6	  611.3	  335.0	.
11329058	  985.4	  612.0	  334.0	.
11329060	  985.2	  612.7	  334.0	.
11329062	  984.9	  612.8	  336.0	.
11329064	  984.8	  612.9	  336.0	.
11329066	  984.8	  613.2	  336.0	.
11329068	  984.8	  613.1	  336.0	.
11329070	  984.8	  613.6	  337.0	.
11329072	  984.2	  612.7	  339.0	.
11329074	  983.6	  611.8	  338.0	.
11329076	  983.4	  612.3	  339.0	.
11329078	  983.2	  612.7	  339.0	.
11329080	  980.1	  612.5	  341.0	.
11329082	  977.1	  610.2	  341.0	.
EFIX L   11328916	11329082	168	  989.5	  612.1	    334
SSACC L  11329084
11329084	  972.4	  608.9	  341.0	.
11329086	  964.6	  607.1	  342.0	.
11329088	  959.6	  604.7	  344.0	.
11329090	  960.5	  603.4	  344.0	.
ESACC L  11329084	11329090	8	  972.4	  608.9	  959.6	  604.7	   0.34	     69
SFIX L   11329092
11329092	  961.3	  603.2	  344.0	.
11329094	  962.5	  603.1	  343.0	.
11329096	  962.9	  603.0	  343.0	.
11329098	  963.3	  603.3	  343.0	.
11329100	  963.2	  600.7	  342.0	.
11329102	  963.8	  601.9	  343.0	.
11329104	  964.4	  602.3	  344.0	.
11329106	  964.8	  602.4	  344.0	.
11329108	  965.2	  602.5	  344.0	.
11329110	  964.2	  603.2	  344.0	.
11329112	  963.2	  603.2	  344.0	.
11329114	  962.3	  603.2	  344.0	.
11329116	  961.9	  603.3	  344.0	.
11329118	  961.7	  603.2	  344.0	.
11329120	  961.6	  603.2	  344.0	.
11329122	  961.6	  603.3	  344.0	.
11329124	  961.6	  603.1	  345.0	.
11329126	  962.2	  604.4	  345.0	.
11329128	  963.3	  604.7	  346.0	.
11329130	  962.9	  604.1	  345.0	.
11329132	  962.9	  604.5	  346.0	.
11329134	  963.0	  604.9	  346.0	.
11329136	  963.2	  605.4	  349.0	.
11329138	  963.2	  606.0	  351.0	.
11329140	  964.2	  606.8	  352.0	.
11329142	  964.2	  605.0	  352.0	.
11329144	  964.1	  605.2	  353.0	.
11329146	  964.4	  605.4	  353.0	.
11329148	  964.7	  605.5	  352.0	.
11329150	  964.8	  605.3	  352.0	.
11329152	  964.8	  605.0	  349.0	.
11329154	  964.5	  605.4	  347.0	.
11329156	  964.3	  604.6	  347.0	.
11329158	  964.5	  603.8	  347.0	.
11329160	  964.8	  604.1	  347.0	.
11329162	  965.2	  604.6	  347.0	.
11329164	  965.4	  603.8	  347.0	.
