MSG	11451414 TRIAL 11 START
MSG	11454615 DRIFTCORRECT L LEFT  at 960,540  OFFSET 0.52 deg.  19.7,7.1 pix.
MSG	11455374 RECCFG P 500 2 1 
MSG	11455374 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	11455375 !MODE RECORD P 500 2 1
START	11455376 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
11456566	  951.0	  595.9	  374.0	.
11456568	  951.0	  595.8	  374.0	.
11456570	  951.1	  595.7	  374.0	.
11456572	  950.3	  595.1	  374.0	.
11456574	  950.0	  595.0	  374.0	.
11456576	  949.7	  595.2	  374.0	.
11456578	  950.4	  594.4	  374.0	.
11456580	  951.1	  595.8	  375.0	.
11456582	  950.7	  596.1	  374.0	.
11456584	  950.2	  595.8	  374.0	.
11456586	  951.0	  595.6	  373.0	.
11456588	  951.8	  596.4	  372.0	.
11456590	  952.0	  597.1	  373.0	.
11456592	  951.8	  594.4	  374.0	.
11456594	  951.6	  593.2	  375.0	.
11456596	  950.5	  592.5	  375.0	.
11456598	  949.5	  591.9	  375.0	.
11456600	  950.4	  591.4	  376.0	.
11456602	  950.4	  591.0	  376.0	.
11456604	  950.3	  590.5	  375.0	.
11456606	  951.4	  590.3	  375.0	.
11456608	  951.5	  590.3	  376.0	.
11456610	  951.2	  590.4	  378.0	.
11456612	  951.1	  589.3	  378.0	.
11456614	  951.0	  589.5	  378.0	.
11456616	  950.8	  586.8	  378.0	.
11456618	  951.3	  586.5	  379.0	.
11456620	  950.9	  587.2	  378.0	.
11456622	  950.5	  584.9	  378.0	.
11456624	  951.1	  586.1	  376.0	.
11456626	  950.0	  587.2	  376.0	.
11456628	  948.8	  586.7	  378.0	.
11456630	  949.5	  588.2	  379.0	.
11456632	  950.1	  589.0	  379.0	.
11456634	  949.3	  589.3	  379.0	.
11456636	  949.1	  589.6	  379.0	.
11456638	  949.3	  589.2	  379.0	.
11456640	  948.7	  589.2	  379.0	.
11456642	  949.6	  589.6	  382.0	.
11456644	  949.7	  589.5	  385.0	.
11456646	  949.8	  589.6	  388.0	.
11456648	  950.6	  589.8	  388.0	.
11456650	  950.9	  590.1	  388.0	.
11456652	  951.2	  590.3	  387.0	.
11456654	  951.4	  590.4	  385.0	.
11456656	  951.4	  590.5	  385.0	.
11456658	  951.9	  593.5	  383.0	.
11456660	  951.4	  593.2	  382.0	.
11456662	  950.8	  592.9	  382.0	.
11456664	  951.1	  589.3	  382.0	.
11456666	  951.1	  590.7	  381.0	.
11456668	  951.5	  590.6	  382.0	.
11456670	  951.8	  592.4	  382.0	.
11456672	  951.1	  594.1	  382.0	.
11456674	  951.5	  593.1	  381.0	.
11456676	  952.0	  593.0	  381.0	.
11456678	  952.2	  593.2	  381.0	.
11456680	  951.9	  591.8	  381.0	.
11456682	  953.0	  592.1	  381.0	.
11456684	  952.6	  592.2	  381.0	.
11456686	  952.5	  592.2	  381.0	.
11456688	  952.5	  591.0	  381.0	.
11456690	  951.8	  589.6	  381.0	.
11456692	  951.6	  589.7	  381.0	.
11456694	  951.3	  588.4	  380.0	.
11456696	  951.7	  589.2	  380.0	.
11456698	  951.3	  589.9	  380.0	.
11456700	  951.4	  589.7	  382.0	.
11456702	  951.5	  591.0	  381.0	.
11456704	  951.2	  591.0	  381.0	.
11456706	  951.5	  590.5	  382.0	.
11456708	  951.8	  592.0	  384.0	.
11456710	  952.0	  591.8	  384.0	.
11456712	  951.9	  591.5	  384.0	.
11456714	  952.4	  592.1	  383.0	.
11456716	  951.5	  592.1	  383.0	.
11456718	  950.7	  591.8	  385.0	.
11456720	  950.6	  591.7	  384.0	.
11456722	  950.5	  591.6	  384.0	.
11456724	  950.3	  591.6	  384.0	.
11456726	  950.4	  590.4	  382.0	.
11456728	  950.4	  590.3	  383.0	.
11456730	  950.3	  590.2	  384.0	.
11456732	  950.8	  591.2	  384.0	.
11456734	  950.2	  592.1	  385.0	.
11456736	  950.1	  590.6	  385.0	.
11456738	  950.3	  591.2	  387.0	.
11456740	  950.5	  590.6	  390.0	.
11456742	  950.7	  590.5	  390.0	.
11456744	  951.0	  590.6	  390.0	.
11456746	  951.7	  590.2	  390.0	.
11456748	  951.9	  589.7	  391.0	.
11456750	  951.8	  590.4	  392.0	.
11456752	  952.5	  590.0	  389.0	.
11456754	  953.1	  591.5	  389.0	.
11456756	  953.2	  591.4	  388.0	.
11456758	  953.2	  591.4	  386.0	.
11456760	  953.2	  590.6	  385.0	.
11456762	  952.3	  589.7	  384.0	.
11456764	  952.6	  589.2	  383.0	.
11456766	  952.7	  589.4	  383.0	.
11456768	  952.7	  589.6	  384.0	.
11456770	  952.4	  589.7	  384.0	.
11456772	  952.6	  589.8	  384.0	.
11456774	  951.9	  589.6	  383.0	.
11456776	  951.5	  589.4	  383.0	.
11456778	  952.0	  590.2	  383.0	.
11456780	  951.5	  590.7	  384.0	.
11456782	  951.0	  592.2	  384.0	.
11456784	  950.2	  589.7	  384.0	.
11456786	  950.6	  590.3	  385.0	.
11456788	  950.8	  589.9	  385.0	.
11456790	  950.6	  589.7	  385.0	.
11456792	  951.0	  589.8	  384.0	.
11456794	  950.2	  589.7	  384.0	.
11456796	  950.0	  589.0	  384.0	.
11456798	  950.0	  591.0	  385.0	.
11456800	  950.0	  589.9	  386.0	.
11456802	  951.0	  589.0	  386.0	.
11456804	  951.1	  587.9	  386.0	.
11456806	  951.2	  588.1	  386.0	.
11456808	  951.0	  587.9	  385.0	.
11456810	  951.0	  589.4	  385.0	.
11456812	  951.0	  589.8	  385.0	.
11456814	  951.2	  589.7	  384.0	.
EFIX L   11456264	11456814	552	  951.7	  593.2	    373
SSACC L  11456816
11456816	  954.4	  591.4	  385.0	.
11456818	  961.2	  593.5	  384.0	.
11456820	  969.4	  594.7	  386.0	.
11456822	  973.4	  595.2	  386.0	.
11456824	  976.5	  596.3	  385.0	.
11456826	  979.6	  597.2	  385.0	.
ESACC L  11456816	11456826	12	  954.4	  591.4	  976.5	  596.3	   0.56	     70
SFIX L   11456828
11456828	  980.4	  598.2	  385.0	.
11456830	  980.7	  599.0	  385.0	.
11456832	  980.8	  598.7	  385.0	.
11456834	  980.8	  600.6	  384.0	.
11456836	  982.4	  600.6	  384.0	.
11456838	  981.2	  600.4	  384.0	.
11456840	  980.1	  600.3	  386.0	.
11456842	  979.6	  599.8	  388.0	.
11456844	  979.7	  599.5	  388.0	.
11456846	  978.8	  601.4	  389.0	.
11456848	  978.7	  601.9	  389.0	.
11456850	  978.9	  601.7	  389.0	.
11456852	  979.1	  601.5	  387.0	.
11456854	  979.0	  601.1	  387.0	.
11456856	  979.1	  600.6	  387.0	.
11456858	  979.0	  600.8	  387.0	.
11456860	  978.9	  599.2	  387.0	.
11456862	  978.6	  597.5	  387.0	.
11456864	  978.6	  598.1	  387.0	.
11456866	  979.2	  598.9	  383.0	.
11456868	  979.4	  599.2	  383.0	.
11456870	  979.6	  599.3	  383.0	.
11456872	  979.4	  599.3	  384.0	.
11456874	  979.2	  600.1	  383.0	.
11456876	  978.9	  598.8	  383.0	.
11456878	  979.2	  597.7	  383.0	.
11456880	  978.6	  598.2	  383.0	.
11456882	  978.4	  598.8	  383.0	.
11456884	  978.4	  598.5	  383.0	.
11456886	  978.3	  598.2	  384.0	.
11456888	  978.5	  598.1	  384.0	.
11456890	  978.8	  598.0	  385.0	.
11456892	  979.2	  596.0	  384.0	.
11456894	  979.4	  596.1	  384.0	.
11456896	  979.0	  596.3	  383.0	.
11456898	  979.2	  596.7	  383.0	.
11456900	  978.9	  596.6	  385.0	.
11456902	  978.6	  596.7	  384.0	.
11456904	  978.3	  595.6	  385.0	.
11456906	  978.3	  595.6	  385.0	.
11456908	  978.2	  596.0	  385.0	.
11456910	  978.2	  595.1	  385.0	.
11456912	  977.5	  596.9	  385.0	.
11456914	  977.1	  596.3	  385.0	.
11456916	  976.7	  595.7	  382.0	.
11456918	  977.0	  597.2	  383.0	.
11456920	  976.8	  596.4	  382.0	.
11456922	  976.9	  595.7	  383.0	.
11456924	  976.8	  596.9	  383.0	.
11456926	  977.0	  598.2	  383.0	.
11456928	  976.9	  597.7	  384.0	.
11456930	  977.0	  598.1	  385.0	.
11456932	  977.0	  598.2	  385.0	.
11456934	  977.1	  598.1	  386.0	.
11456936	  976.9	  598.1	  389.0	.
11456938	  976.7	  597.5	  389.0	.
11456940	  976.1	  596.9	  390.0	.
11456942	  976.1	  596.7	  392.0	.
11456944	  976.1	  596.5	  394.0	.
11456946	  976.3	  596.8	  394.0	.
11456948	  976.4	  595.7	  394.0	.
11456950	  976.6	  595.1	  394.0	.
11456952	  976.6	  594.9	  386.0	.
11456954	  976.6	  594.7	  386.0	.
11456956	  978.4	  594.9	  385.0	.
11456958	  978.6	  595.0	  385.0	.
11456960	  978.0	  595.1	  384.0	.
11456962	  978.2	  595.9	  384.0	.
11456964	  977.4	  596.0	  384.0	.
11456966	  976.6	  596.0	  384.0	.
11456968	  976.9	  595.6	  384.0	.
11456970	  976.4	  596.7	  384.0	.
11456972	  976.0	  596.3	  384.0	.
11456974	  976.7	  596.1	  384.0	.
11456976	  977.0	  597.4	  385.0	.
11456978	  977.4	  597.8	  385.0	.
11456980	  977.1	  598.2	  385.0	.
11456982	  977.0	  597.7	  384.0	.
11456984	  977.0	  599.6	  382.0	.
11456986	  977.1	  601.6	  381.0	.
11456988	  977.3	  602.3	  382.0	.
11456990	  977.6	  603.1	  381.0	.
11456992	  977.4	  604.5	  380.0	.
11456994	  978.0	  606.0	  381.0	.
11456996	  977.4	  607.2	  382.0	.
11456998	  976.8	  608.5	  382.0	.
11457000	  976.0	  608.4	  382.0	.
11457002	  975.2	  608.3	  382.0	.
11457004	  973.5	  607.9	  382.0	.
11457006	  973.1	  607.9	  382.0	.
11457008	  967.9	  603.4	  382.0	.
11457010	  964.9	  601.2	  381.0	.
11457012	  961.6	  598.8	  383.0	.
11457014	  958.6	  596.9	  384.0	.
11457016	  957.5	  595.1	  384.0	.
11457018	  955.2	  591.8	  384.0	.
11457020	  954.3	  588.6	  383.0	.
11457022	  954.0	  586.4	  383.0	.
11457024	  953.8	  584.1	  380.0	.
11457026	  953.6	  573.1	  377.0	.
11457028	  953.6	  572.2	  376.0	.
11457030	  956.2	  571.6	  376.0	.
EFIX L   11456828	11457030	204	  975.6	  597.7	    384
SSACC L  11457032
11457032	  958.7	  568.7	  376.0	.
11457034	  961.2	  569.1	  374.0	.
11457036	  962.3	  569.4	  372.0	.
11457038	  962.8	  572.2	  368.0	.
11457040	  963.2	  574.3	  363.0	.
11457042	  964.4	  578.7	  358.0	.
11457044	  964.3	  588.3	  348.0	.
11457046	  964.2	  592.1	  330.0	.
11457048	  963.3	  595.8	  318.0	.
11457050	  961.6	  600.8	  301.0	.
11457052	  961.1	  605.8	  297.0	.
11457054	  961.0	  624.0	  291.0	.
11457056	  960.6	  624.3	  289.0	.
11457058	  960.8	  624.7	  288.0	.
11457060	  959.7	  633.5	  288.0	.
11457062	  959.4	  642.4	  278.0	.
11457064	  959.3	  651.6	  274.0	.
11457066	  959.3	  660.9	  270.0	.
11457068	  958.4	  666.7	  266.0	.
11457070	  959.5	  669.2	  263.0	.
ESACC L  11457032	11457070	40	  958.7	  568.7	  958.4	  666.7	   2.76	    117
SFIX L   11457072
11457072	  958.2	  671.2	  263.0	.
11457074	  956.8	  671.2	  262.0	.
11457076	  958.3	  671.6	  262.0	.
11457078	  956.4	  673.7	  252.0	.
11457080	  954.5	  673.5	  252.0	.
11457082	  953.3	  673.5	  252.0	.
11457084	  954.0	  675.4	  248.0	.
11457086	  950.4	  676.7	  245.0	.
11457088	  950.5	  674.9	  245.0	.
11457090	  947.5	  674.3	  245.0	.
11457092	  944.5	  673.6	  250.0	.
11457094	  942.9	  673.1	  252.0	.
11457096	  943.7	  673.6	  254.0	.
11457098	  940.8	  672.7	  255.0	.
11457100	  939.9	  672.1	  256.0	.
11457102	  939.8	  670.7	  260.0	.
11457104	  939.7	  663.9	  262.0	.
11457106	  934.0	  659.8	  263.0	.
11457108	  934.5	  656.7	  264.0	.
11457110	  933.9	  654.1	  263.0	.
11457112	  933.3	  651.4	  266.0	.
11457114	  932.6	  648.1	  269.0	.
11457116	  932.4	  646.6	  271.0	.
11457118	  932.2	  645.2	  274.0	.
11457120	  929.7	  642.2	  281.0	.
11457122	  928.5	  639.5	  282.0	.
11457124	  928.9	  634.5	  283.0	.
11457126	  929.2	  629.6	  288.0	.
11457128	  929.2	  628.5	  294.0	.
11457130	  929.1	  627.5	  294.0	.
11457132	  932.3	  622.7	  294.0	.
11457134	  935.5	  622.6	  302.0	.
11457136	  937.6	  622.3	  306.0	.
11457138	  937.6	  621.9	  308.0	.
11457140	  937.7	  621.4	  310.0	.
11457142	  941.3	  620.0	  310.0	.
11457144	  941.0	  619.4	  306.0	.
11457146	  942.7	  619.2	  302.0	.
11457148	  944.4	  619.5	  299.0	.
11457150	  946.2	  619.9	  297.0	.
11457152	  947.9	  622.0	  297.0	.
11457154	  951.2	  623.4	  297.0	.
EFIX L   11457072	11457154	84	  941.5	  649.4	    274
SSACC L  11457156
11457156	  951.8	  624.3	  296.0	.
11457158	  952.3	  627.3	  293.0	.
11457160	  953.7	  630.4	  288.0	.
11457162	  954.7	  640.7	  284.0	.
11457164	  959.3	  651.4	  261.0	.
11457166	  964.0	  666.1	  249.0	.
11457168	  968.7	  686.1	  240.0	.
11457170	  974.1	  704.9	  236.0	.
11457172	  979.5	  733.6	  211.0	.
11457174	  994.7	  752.0	  199.0	.
11457176	  998.6	  756.6	  196.0	I
11457178	 1002.4	  761.3	  193.0	.
11457180	 1006.2	  765.9	  190.0	I
11457182	 1010.0	  770.7	  188.0	.
11457184	 1010.0	  770.7	  188.0	I
SBLINK L 11457186
11457186	   .	   .	    0.0	.
11457188	   .	   .	    0.0	I
11457190	   .	   .	    0.0	.
11457192	   .	   .	    0.0	I
11457194	   .	   .	    0.0	.
11457196	   .	   .	    0.0	I
11457198	   .	   .	    0.0	.
11457200	   .	   .	    0.0	I
11457202	   .	   .	    0.0	.
11457204	   .	   .	    0.0	I
11457206	   .	   .	    0.0	.
11457208	   .	   .	    0.0	I
11457210	   .	   .	    0.0	.
11457212	   .	   .	    0.0	I
11457214	   .	   .	    0.0	.
11457216	   .	   .	    0.0	I
11457218	   .	   .	    0.0	.
11457220	   .	   .	    0.0	I
11457222	   .	   .	    0.0	.
11457224	   .	   .	    0.0	I
11457226	   .	   .	    0.0	.
11457228	   .	   .	    0.0	I
11457230	   .	   .	    0.0	.
11457232	   .	   .	    0.0	I
11457234	   .	   .	    0.0	.
11457236	   .	   .	    0.0	I
11457238	   .	   .	    0.0	.
11457240	   .	   .	    0.0	I
11457242	   .	   .	    0.0	.
11457244	   .	   .	    0.0	I
11457246	   .	   .	    0.0	.
11457248	   .	   .	    0.0	I
11457250	   .	   .	    0.0	.
11457252	   .	   .	    0.0	I
11457254	   .	   .	    0.0	.
11457256	   .	   .	    0.0	I
11457258	   .	   .	    0.0	.
11457260	   .	   .	    0.0	I
11457262	   .	   .	    0.0	.
11457264	   .	   .	    0.0	I
11457266	   .	   .	    0.0	.
11457268	   .	   .	    0.0	I
11457270	   .	   .	    0.0	.
11457272	   .	   .	    0.0	I
11457274	   .	   .	    0.0	.
11457276	   .	   .	    0.0	I
11457278	   .	   .	    0.0	.
11457280	   .	   .	    0.0	I
11457282	   .	   .	    0.0	.
11457284	   .	   .	    0.0	I
11457286	   .	   .	    0.0	.
11457288	   .	   .	    0.0	I
11457290	   .	   .	    0.0	.
11457292	   .	   .	    0.0	I
11457294	   .	   .	    0.0	.
11457296	   .	   .	    0.0	I
11457298	   .	   .	    0.0	.
11457300	   .	   .	    0.0	I
11457302	   .	   .	    0.0	.
11457304	   .	   .	    0.0	I
11457306	   .	   .	    0.0	.
11457308	   .	   .	    0.0	I
11457310	   .	   .	    0.0	.
11457312	   .	   .	    0.0	I
11457314	   .	   .	    0.0	.
11457316	   .	   .	    0.0	I
11457318	   .	   .	    0.0	.
11457320	   .	   .	    0.0	I
11457322	   .	   .	    0.0	.
11457324	   .	   .	    0.0	I
11457326	   .	   .	    0.0	.
11457328	   .	   .	    0.0	I
11457330	   .	   .	    0.0	.
11457332	   .	   .	    0.0	I
11457334	   .	   .	    0.0	.
11457336	   .	   .	    0.0	I
11457338	   .	   .	    0.0	.
11457340	   .	   .	    0.0	I
11457342	   .	   .	    0.0	.
11457344	   .	   .	    0.0	I
11457346	   .	   .	    0.0	.
11457348	   .	   .	    0.0	I
11457350	   .	   .	    0.0	.
11457352	   .	   .	    0.0	I
11457354	   .	   .	    0.0	.
11457356	   .	   .	    0.0	I
11457358	   .	   .	    0.0	.
11457360	   .	   .	    0.0	I
EBLINK L 11457186	11457360	176
11457362	  980.7	  678.8	  202.0	.
11457364	  977.5	  677.1	  205.0	I
11457366	  974.2	  675.4	  209.0	.
11457368	  977.2	  673.4	  217.0	.
11457370	  973.7	  668.0	  232.0	.
11457372	  966.3	  628.2	  249.0	.
11457374	  965.4	  626.7	  249.0	.
11457376	  965.6	  625.3	  258.0	.
11457378	  964.7	  600.2	  282.0	.
11457380	  964.4	  592.8	  297.0	.
11457382	  964.5	  590.5	  297.0	.
11457384	  963.9	  566.2	  300.0	.
11457386	  963.6	  554.6	  317.0	.
11457388	  962.2	  541.1	  322.0	.
11457390	  963.5	  537.3	  328.0	.
11457392	  964.7	  533.5	  335.0	.
11457394	  963.1	  527.5	  343.0	.
11457396	  963.1	  515.3	  354.0	.
11457398	  963.3	  509.6	  361.0	.
11457400	  963.8	  503.9	  362.0	.
11457402	  964.3	  494.7	  367.0	.
11457404	  965.1	  491.1	  372.0	.
11457406	  964.9	  487.5	  372.0	.
11457408	  965.7	  487.4	  372.0	.
11457410	  965.4	  488.3	  373.0	.
ESACC L  11457156	11457410	256	  951.8	  624.3	  965.7	  487.4	   3.89	    292
SFIX L   11457412
11457412	  965.4	  489.2	  373.0	.
11457414	  965.5	  492.5	  377.0	.
11457416	  965.5	  495.7	  378.0	.
11457418	  965.4	  497.7	  379.0	.
11457420	  959.7	  499.2	  388.0	.
11457422	  959.6	  501.6	  389.0	.
11457424	  960.1	  504.5	  391.0	.
11457426	  960.7	  507.3	  395.0	.
11457428	  960.5	  509.5	  395.0	.
11457430	  961.0	  509.5	  395.0	.
11457432	  961.5	  509.9	  395.0	.
11457434	  961.9	  510.2	  396.0	.
11457436	  962.4	  510.3	  398.0	.
11457438	  962.1	  510.9	  398.0	.
11457440	  963.1	  511.4	  398.0	.
11457442	  963.5	  511.7	  398.0	.
11457444	  964.0	  513.3	  398.0	.
11457446	  964.1	  513.5	  397.0	.
11457448	  964.3	  513.7	  396.0	.
11457450	  965.0	  516.5	  395.0	.
11457452	  965.8	  515.5	  395.0	.
11457454	  966.2	  516.5	  394.0	.
11457456	  967.0	  517.6	  394.0	.
11457458	  967.5	  514.9	  393.0	.
11457460	  967.5	  515.5	  393.0	.
11457462	  967.3	  516.1	  393.0	.
11457464	  967.7	  515.5	  393.0	.
11457466	  967.4	  516.3	  393.0	.
11457468	  967.3	  517.1	  393.0	.
11457470	  966.9	  517.8	  393.0	.
11457472	  966.9	  518.1	  393.0	.
11457474	  966.8	  518.4	  393.0	.
11457476	  965.6	  518.6	  393.0	.
11457478	  965.6	  517.3	  394.0	.
11457480	  965.7	  517.0	  394.0	.
11457482	  967.3	  517.5	  395.0	.
11457484	  968.1	  516.9	  395.0	.
11457486	  967.8	  517.7	  395.0	.
11457488	  968.0	  518.4	  394.0	.
11457490	  967.4	  520.4	  395.0	.
11457492	  966.8	  520.3	  396.0	.
11457494	  966.9	  520.4	  400.0	.
11457496	  967.2	  521.5	  400.0	.
11457498	  967.1	  522.6	  391.0	.
11457500	  968.0	  522.6	  391.0	.
11457502	  968.0	  522.7	  391.0	.
11457504	  968.1	  522.8	  392.0	.
11457506	  968.4	  523.1	  393.0	.
11457508	  968.9	  526.8	  393.0	.
11457510	  968.9	  527.6	  393.0	.
11457512	  968.9	  528.3	  394.0	.
11457514	  969.4	  527.9	  394.0	.
11457516	  969.9	  528.2	  394.0	.
11457518	  971.0	  528.8	  394.0	.
11457520	  972.1	  530.2	  393.0	.
11457522	  971.5	  534.9	  393.0	.
11457524	  970.6	  536.1	  393.0	.
11457526	  968.9	  537.3	  397.0	.
11457528	  969.4	  536.4	  397.0	.
11457530	  969.5	  537.5	  398.0	.
11457532	  969.6	  538.3	  398.0	.
11457534	  969.7	  538.4	  398.0	.
11457536	  969.7	  538.2	  398.0	.
11457538	  970.4	  539.0	  399.0	.
11457540	  970.6	  539.5	  400.0	.
11457542	  970.8	  539.5	  400.0	.
11457544	  971.7	  539.5	  397.0	.
11457546	  971.1	  540.3	  397.0	.
11457548	  970.9	  541.1	  396.0	.
11457550	  971.0	  540.5	  396.0	.
11457552	  970.5	  539.7	  395.0	.
11457554	  970.9	  538.1	  395.0	.
11457556	  971.0	  537.6	  396.0	.
11457558	  970.9	  537.8	  396.0	.
11457560	  970.8	  537.9	  396.0	.
11457562	  970.8	  537.1	  396.0	.
11457564	  971.4	  538.4	  397.0	.
11457566	  970.9	  539.8	  399.0	.
11457568	  971.4	  539.2	  399.0	.
11457570	  972.0	  538.7	  399.0	.
11457572	  972.4	  539.6	  401.0	.
11457574	  972.1	  540.0	  401.0	.
11457576	  971.7	  540.0	  401.0	.
11457578	  970.6	  540.0	  401.0	.
EFIX L   11457412	11457578	168	  967.6	  523.1	    394
SSACC L  11457580
11457580	  966.8	  541.0	  401.0	.
11457582	  959.2	  541.5	  401.0	.
11457584	  955.3	  542.3	  401.0	.
11457586	  950.6	  543.1	  401.0	.
11457588	  947.4	  543.1	  401.0	.
11457590	  945.4	  543.3	  402.0	.
ESACC L  11457580	11457590	12	  966.8	  541.0	  947.4	  543.1	   0.48	     60
SFIX L   11457592
11457592	  944.8	  544.2	  401.0	.
11457594	  944.9	  545.3	  402.0	.
11457596	  945.1	  546.1	  403.0	.
11457598	  945.4	  546.3	  403.0	.
11457600	  945.5	  546.0	  404.0	.
11457602	  945.7	  545.7	  405.0	.
11457604	  947.4	  545.5	  407.0	.
11457606	  947.0	  545.0	  407.0	.
11457608	  946.5	  543.5	  407.0	.
11457610	  946.8	  543.6	  407.0	.
11457612	  946.7	  543.5	  406.0	.
11457614	  946.7	  543.2	  407.0	.
11457616	  946.1	  543.7	  408.0	.
11457618	  945.4	  543.3	  408.0	.
11457620	  946.1	  543.1	  410.0	.
11457622	  946.0	  544.2	  411.0	.
11457624	  945.9	  543.8	  412.0	.
11457626	  946.2	  544.0	  414.0	.
11457628	  946.2	  543.9	  416.0	.
11457630	  946.2	  543.7	  419.0	.
11457632	  946.1	  543.2	  419.0	.
11457634	  945.5	  543.8	  420.0	.
11457636	  945.2	  543.8	  420.0	.
11457638	  945.4	  544.1	  420.0	.
11457640	  945.5	  542.6	  419.0	.
11457642	  946.1	  541.1	  418.0	.
11457644	  946.4	  541.2	  416.0	.
11457646	  946.2	  541.2	  417.0	.
11457648	  946.4	  540.7	  419.0	.
11457650	  945.5	  540.5	  419.0	.
11457652	  944.5	  540.4	  420.0	.
11457654	  944.9	  539.8	  421.0	.
11457656	  944.3	  539.2	  422.0	.
11457658	  945.0	  537.5	  422.0	.
11457660	  945.5	  537.7	  422.0	.
11457662	  945.2	  537.6	  422.0	.
11457664	  945.4	  538.4	  423.0	.
11457666	  945.7	  537.4	  424.0	.
11457668	  945.3	  537.7	  424.0	.
11457670	  945.0	  538.0	  425.0	.
11457672	  944.8	  537.0	  424.0	.
11457674	  946.0	  536.8	  423.0	.
11457676	  944.7	  536.7	  423.0	.
11457678	  944.4	  536.7	  424.0	.
11457680	  944.0	  535.5	  425.0	.
11457682	  943.7	  534.2	  425.0	.
11457684	  943.7	  534.9	  425.0	.
11457686	  943.6	  535.5	  425.0	.
11457688	  943.8	  535.4	  425.0	.
11457690	  943.9	  535.1	  427.0	.
11457692	  944.3	  535.7	  429.0	.
11457694	  944.7	  535.5	  428.0	.
11457696	  943.8	  535.3	  428.0	.
11457698	  943.6	  535.3	  428.0	.
11457700	  943.4	  534.8	  428.0	.
11457702	  943.2	  534.1	  429.0	.
11457704	  943.0	  532.8	  429.0	.
11457706	  943.2	  532.6	  430.0	.
11457708	  943.2	  532.5	  430.0	.
11457710	  943.2	  532.3	  430.0	.
11457712	  943.7	  532.3	  433.0	.
11457714	  944.2	  531.9	  433.0	.
11457716	  944.4	  531.8	  431.0	.
11457718	  944.1	  532.4	  431.0	.
11457720	  943.8	  533.0	  434.0	.
11457722	  944.3	  533.2	  436.0	.
11457724	  944.1	  532.8	  439.0	.
11457726	  943.8	  532.4	  439.0	.
11457728	  943.8	  531.5	  440.0	.
11457730	  943.8	  531.5	  442.0	.
11457732	  943.4	  531.5	  442.0	.
11457734	  942.9	  531.3	  441.0	.
11457736	  942.7	  532.2	  441.0	.
11457738	  942.2	  532.1	  441.0	.
11457740	  942.3	  532.2	  441.0	.
11457742	  941.2	  532.4	  440.0	.
11457744	  941.0	  530.5	  439.0	.
11457746	  941.1	  529.9	  438.0	.
11457748	  941.3	  530.0	  437.0	.
11457750	  942.5	  530.2	  437.0	.
11457752	  943.1	  530.7	  437.0	.
11457754	  943.3	  531.2	  436.0	.
11457756	  943.5	  531.7	  435.0	.
11457758	  943.5	  531.4	  435.0	.
11457760	  943.6	  532.2	  435.0	.
11457762	  943.6	  531.9	  437.0	.
11457764	  944.3	  532.2	  437.0	.
11457766	  944.1	  532.5	  437.0	.
11457768	  944.0	  531.7	  437.0	.
11457770	  943.9	  531.9	  436.0	.
11457772	  944.0	  531.0	  435.0	.
11457774	  944.0	  531.1	  434.0	.
11457776	  943.5	  531.0	  433.0	.
11457778	  942.9	  532.0	  433.0	.
11457780	  943.9	  533.6	  433.0	.
11457782	  944.8	  534.0	  433.0	.
11457784	  944.7	  533.7	  433.0	.
11457786	  944.5	  534.1	  433.0	.
11457788	  943.6	  534.2	  433.0	.
11457790	  943.6	  534.5	  432.0	.
11457792	  943.1	  534.4	  431.0	.
11457794	  943.9	  534.5	  432.0	.
11457796	  944.9	  535.4	  432.0	.
11457798	  944.5	  535.0	  432.0	.
11457800	  944.4	  536.0	  431.0	.
11457802	  944.4	  537.2	  430.0	.
11457804	  944.8	  538.0	  429.0	.
11457806	  945.2	  538.5	  429.0	.
11457808	  945.1	  538.7	  428.0	.
11457810	  945.4	  539.1	  428.0	.
11457812	  945.9	  539.2	  427.0	.
11457814	  946.9	  539.4	  427.0	.
11457816	  946.6	  540.0	  427.0	.
11457818	  946.2	  540.8	  427.0	.
11457820	  945.5	  542.5	  427.0	.
11457822	  945.4	  541.5	  428.0	.
11457824	  945.4	  541.0	  428.0	.
11457826	  944.9	  541.0	  428.0	.
11457828	  945.2	  540.9	  428.0	.
11457830	  945.0	  542.2	  428.0	.
11457832	  945.0	  544.7	  428.0	.
11457834	  945.4	  544.7	  428.0	.
11457836	  944.8	  544.9	  425.0	.
11457838	  944.6	  544.4	  422.0	.
11457840	  945.0	  544.4	  422.0	.
11457842	  944.9	  544.0	  419.0	.
11457844	  945.4	  543.5	  418.0	.
11457846	  945.6	  545.6	  418.0	.
11457848	  945.9	  547.6	  416.0	.
11457850	  944.9	  546.3	  414.0	.
11457852	  944.7	  547.5	  414.0	.
11457854	  944.4	  548.8	  411.0	.
11457856	  945.6	  549.8	  411.0	.
11457858	  945.9	  550.8	  410.0	.
11457860	  945.7	  551.0	  410.0	.
11457862	  945.4	  550.8	  410.0	.
11457864	  945.8	  550.6	  410.0	.
