MSG	11436071 TRIAL 10 START
MSG	11438186 DRIFTCORRECT L REPEATING due to large error
MSG	11441394 DRIFTCORRECT L LEFT  at 960,540  OFFSET 1.25 deg.  20.9,-40.0 pix.
MSG	11442152 RECCFG P 500 2 1 
MSG	11442152 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	11442153 !MODE RECORD P 500 2 1
START	11442154 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
11443248	  726.4	  569.4	  368.0	.
11443250	  726.0	  567.1	  367.0	.
11443252	  725.8	  567.8	  367.0	.
11443254	  725.5	  568.7	  367.0	.
11443256	  725.4	  568.1	  368.0	.
11443258	  725.2	  569.5	  368.0	.
11443260	  725.2	  568.9	  365.0	.
11443262	  726.1	  568.6	  365.0	.
11443264	  726.6	  566.3	  366.0	.
11443266	  726.9	  566.3	  368.0	.
11443268	  726.1	  565.9	  371.0	.
11443270	  725.1	  565.5	  371.0	.
11443272	  725.0	  565.2	  371.0	.
11443274	  724.8	  565.0	  373.0	.
11443276	  724.8	  565.1	  375.0	.
11443278	  724.4	  565.2	  375.0	.
11443280	  724.4	  565.2	  375.0	.
11443282	  724.1	  565.3	  375.0	.
11443284	  724.0	  564.1	  366.0	.
11443286	  723.8	  563.7	  366.0	.
11443288	  724.6	  563.4	  365.0	.
11443290	  724.8	  565.1	  364.0	.
11443292	  725.0	  566.8	  364.0	.
11443294	  724.1	  565.4	  364.0	.
11443296	  723.9	  565.2	  364.0	.
11443298	  723.9	  565.8	  364.0	.
11443300	  723.5	  564.8	  364.0	.
11443302	  723.0	  565.3	  365.0	.
11443304	  722.6	  565.3	  365.0	.
11443306	  722.4	  565.5	  365.0	.
11443308	  722.4	  566.6	  366.0	.
11443310	  722.3	  567.7	  367.0	.
11443312	  722.3	  568.7	  367.0	.
11443314	  721.0	  568.3	  368.0	.
11443316	  721.3	  568.2	  367.0	.
11443318	  721.3	  567.6	  367.0	.
11443320	  722.0	  567.1	  368.0	.
11443322	  721.8	  567.9	  367.0	.
11443324	  721.7	  568.1	  367.0	.
11443326	  720.7	  567.9	  367.0	.
11443328	  721.5	  568.1	  367.0	.
11443330	  721.9	  567.8	  367.0	.
11443332	  722.1	  567.4	  368.0	.
11443334	  722.0	  567.2	  367.0	.
11443336	  722.1	  567.2	  368.0	.
11443338	  721.6	  567.1	  369.0	.
11443340	  721.2	  566.4	  368.0	.
11443342	  721.2	  567.0	  368.0	.
11443344	  721.0	  566.8	  368.0	.
11443346	  720.8	  566.8	  368.0	.
11443348	  721.0	  566.8	  368.0	.
11443350	  720.4	  566.6	  369.0	.
11443352	  719.8	  567.4	  369.0	.
11443354	  719.4	  567.4	  369.0	.
11443356	  719.0	  566.9	  369.0	.
11443358	  719.0	  566.5	  369.0	.
11443360	  718.9	  566.1	  370.0	.
11443362	  718.6	  566.1	  373.0	.
11443364	  718.6	  565.5	  373.0	.
11443366	  718.6	  566.3	  373.0	.
11443368	  718.1	  566.0	  374.0	.
11443370	  718.0	  565.9	  375.0	.
11443372	  717.9	  566.3	  377.0	.
11443374	  717.9	  565.0	  377.0	.
11443376	  717.2	  564.2	  376.0	.
11443378	  717.2	  563.6	  376.0	.
11443380	  717.2	  563.6	  375.0	.
11443382	  717.8	  564.7	  375.0	.
11443384	  717.5	  564.1	  374.0	.
11443386	  717.9	  564.0	  374.0	.
11443388	  718.2	  564.1	  373.0	.
11443390	  718.5	  564.7	  371.0	.
11443392	  718.5	  564.8	  371.0	.
11443394	  717.7	  564.6	  371.0	.
11443396	  717.8	  563.4	  372.0	.
11443398	  717.4	  563.1	  372.0	.
11443400	  717.5	  563.4	  372.0	.
11443402	  717.2	  563.1	  372.0	.
11443404	  717.2	  563.8	  372.0	.
11443406	  717.1	  564.4	  374.0	.
11443408	  717.2	  565.2	  374.0	.
11443410	  717.2	  565.5	  374.0	.
11443412	  718.7	  566.3	  374.0	.
11443414	  718.6	  567.4	  374.0	.
11443416	  718.3	  568.6	  373.0	.
11443418	  717.9	  569.1	  374.0	.
11443420	  717.1	  569.6	  374.0	.
11443422	  717.0	  569.7	  374.0	.
11443424	  717.0	  569.6	  374.0	.
11443426	  716.8	  569.4	  374.0	.
11443428	  717.4	  569.5	  374.0	.
11443430	  716.7	  568.9	  376.0	.
11443432	  716.9	  569.5	  376.0	.
11443434	  717.0	  569.9	  375.0	.
11443436	  718.1	  569.3	  375.0	.
EFIX L   11443202	11443436	236	  722.2	  567.5	    369
SSACC L  11443438
11443438	  723.5	  573.0	  374.0	.
11443440	  729.2	  574.1	  373.0	.
11443442	  738.8	  575.5	  373.0	.
11443444	  751.9	  577.4	  381.0	.
11443446	  774.4	  580.6	  381.0	.
11443448	  800.6	  584.6	  380.0	.
11443450	  821.0	  589.4	  379.0	.
11443452	  845.6	  592.5	  378.0	.
11443454	  866.8	  596.8	  378.0	.
11443456	  892.1	  599.2	  378.0	.
11443458	  909.0	  600.3	  379.0	.
11443460	  924.2	  598.7	  380.0	.
11443462	  941.2	  598.7	  383.0	.
11443464	  955.0	  598.3	  387.0	.
11443466	  967.3	  599.7	  388.0	.
11443468	  979.1	  601.2	  388.0	.
11443470	  990.2	  601.2	  388.0	.
11443472	  995.4	  601.6	  388.0	.
11443474	  999.8	  601.9	  389.0	.
11443476	 1000.6	  601.6	  387.0	.
ESACC L  11443438	11443476	40	  723.5	  573.0	  999.8	  601.9	   6.85	    291
SFIX L   11443478
11443478	 1001.3	  601.3	  386.0	.
11443480	 1000.6	  600.6	  386.0	.
11443482	  999.9	  599.8	  385.0	.
11443484	  998.4	  598.0	  385.0	.
11443486	  993.8	  595.7	  385.0	.
11443488	  994.0	  596.1	  386.0	.
11443490	  994.0	  596.2	  386.0	.
11443492	  993.8	  596.0	  386.0	.
11443494	  993.8	  596.3	  387.0	.
11443496	  993.5	  596.4	  388.0	.
11443498	  993.1	  596.3	  388.0	.
11443500	  992.9	  596.5	  388.0	.
11443502	  992.9	  596.0	  388.0	.
11443504	  993.0	  595.5	  391.0	.
11443506	  993.0	  595.9	  391.0	.
11443508	  993.0	  595.8	  390.0	.
11443510	  992.9	  595.8	  390.0	.
11443512	  992.6	  595.1	  390.0	.
11443514	  991.8	  595.8	  389.0	.
11443516	  991.1	  596.4	  389.0	.
11443518	  990.6	  596.0	  389.0	.
11443520	  990.6	  596.0	  389.0	.
11443522	  990.3	  595.3	  389.0	.
11443524	  990.0	  594.5	  388.0	.
11443526	  990.4	  595.2	  389.0	.
11443528	  990.0	  592.9	  389.0	.
11443530	  989.9	  592.8	  389.0	.
11443532	  989.9	  593.8	  389.0	.
11443534	  989.9	  594.8	  389.0	.
11443536	  989.8	  592.7	  389.0	.
11443538	  990.0	  593.0	  389.0	.
11443540	  989.7	  592.8	  390.0	.
11443542	  989.4	  592.7	  390.0	.
11443544	  989.0	  592.6	  391.0	.
11443546	  988.5	  592.7	  392.0	.
11443548	  988.4	  591.8	  391.0	.
11443550	  988.1	  591.5	  391.0	.
11443552	  988.5	  591.2	  391.0	.
11443554	  988.2	  591.7	  392.0	.
11443556	  988.5	  591.4	  393.0	.
11443558	  988.4	  591.2	  393.0	.
11443560	  988.3	  592.5	  393.0	.
11443562	  988.3	  593.8	  395.0	.
11443564	  988.1	  593.1	  398.0	.
11443566	  987.7	  592.5	  399.0	.
11443568	  988.0	  593.3	  400.0	.
11443570	  988.2	  593.2	  401.0	.
11443572	  987.9	  592.9	  401.0	.
11443574	  987.5	  591.8	  400.0	.
11443576	  987.2	  589.1	  399.0	.
11443578	  987.6	  591.0	  399.0	.
11443580	  988.1	  591.0	  399.0	.
11443582	  988.4	  591.2	  398.0	.
11443584	  988.5	  591.3	  399.0	.
11443586	  987.5	  591.4	  399.0	.
11443588	  987.4	  590.7	  399.0	.
11443590	  987.4	  591.0	  399.0	.
11443592	  987.0	  590.5	  399.0	.
11443594	  986.2	  590.6	  401.0	.
11443596	  986.5	  590.8	  401.0	.
11443598	  986.5	  590.7	  401.0	.
11443600	  986.0	  590.5	  400.0	.
11443602	  986.0	  591.6	  400.0	.
11443604	  985.9	  591.8	  400.0	.
11443606	  986.2	  591.7	  400.0	.
11443608	  985.8	  591.4	  400.0	.
11443610	  985.3	  591.3	  400.0	.
11443612	  985.9	  591.3	  400.0	.
11443614	  985.2	  590.0	  399.0	.
11443616	  985.7	  592.0	  400.0	.
11443618	  985.4	  591.7	  400.0	.
11443620	  985.3	  592.0	  400.0	.
11443622	  985.5	  591.8	  401.0	.
11443624	  985.5	  591.5	  401.0	.
11443626	  985.2	  590.8	  404.0	.
11443628	  985.3	  590.9	  404.0	.
11443630	  984.6	  591.0	  404.0	.
11443632	  984.1	  589.9	  404.0	.
11443634	  984.5	  590.4	  404.0	.
11443636	  985.0	  589.8	  403.0	.
11443638	  985.4	  589.3	  403.0	.
11443640	  985.1	  590.1	  401.0	.
11443642	  985.0	  589.4	  401.0	.
11443644	  985.1	  588.6	  401.0	.
11443646	  985.1	  588.0	  401.0	.
11443648	  985.2	  587.4	  401.0	.
11443650	  985.1	  585.8	  401.0	.
11443652	  985.1	  586.6	  401.0	.
11443654	  985.8	  586.8	  400.0	.
11443656	  986.0	  586.8	  401.0	.
11443658	  986.1	  590.4	  403.0	.
11443660	  986.6	  591.1	  407.0	.
11443662	  986.4	  590.6	  407.0	.
11443664	  986.5	  591.4	  408.0	.
11443666	  986.9	  591.0	  409.0	.
11443668	  987.2	  590.5	  408.0	.
11443670	  986.8	  591.9	  408.0	.
11443672	  987.6	  590.5	  408.0	.
11443674	  986.8	  591.1	  408.0	.
11443676	  986.9	  591.1	  405.0	.
11443678	  986.3	  591.1	  405.0	.
11443680	  985.9	  590.3	  405.0	.
11443682	  986.3	  590.1	  405.0	.
11443684	  986.5	  589.7	  405.0	.
11443686	  986.6	  589.5	  404.0	.
11443688	  986.8	  589.3	  404.0	.
11443690	  986.6	  588.6	  404.0	.
11443692	  986.5	  589.4	  404.0	.
11443694	  986.5	  589.4	  405.0	.
11443696	  986.6	  589.3	  403.0	.
11443698	  986.4	  590.0	  403.0	.
11443700	  986.3	  589.5	  404.0	.
11443702	  986.3	  589.1	  405.0	.
11443704	  986.4	  587.6	  405.0	.
11443706	  986.7	  587.3	  405.0	.
11443708	  986.7	  587.8	  405.0	.
11443710	  986.5	  588.3	  405.0	.
11443712	  986.8	  589.8	  405.0	.
11443714	  986.6	  589.0	  404.0	.
11443716	  987.3	  588.3	  404.0	.
11443718	  986.1	  588.9	  404.0	.
11443720	  985.0	  589.6	  404.0	.
11443722	  982.0	  588.7	  404.0	.
11443724	  979.6	  589.1	  404.0	.
EFIX L   11443478	11443724	248	  988.2	  591.9	    398
SSACC L  11443726
11443726	  973.7	  588.1	  402.0	.
11443728	  971.7	  587.6	  402.0	.
11443730	  961.7	  587.2	  402.0	.
11443732	  961.2	  586.6	  402.0	.
ESACC L  11443726	11443732	8	  973.7	  588.1	  961.7	  587.2	   0.30	     63
SFIX L   11443734
11443734	  960.1	  585.9	  402.0	.
11443736	  959.9	  586.5	  402.0	.
11443738	  959.8	  584.9	  402.0	.
11443740	  959.6	  583.5	  402.0	.
11443742	  960.2	  584.1	  402.0	.
11443744	  960.7	  583.8	  402.0	.
11443746	  960.5	  583.3	  401.0	.
11443748	  960.6	  581.9	  401.0	.
11443750	  960.6	  581.5	  401.0	.
11443752	  960.6	  581.3	  401.0	.
11443754	  960.4	  583.1	  401.0	.
11443756	  960.0	  585.1	  401.0	.
11443758	  959.4	  584.0	  402.0	.
11443760	  958.7	  583.8	  402.0	.
11443762	  959.0	  583.6	  403.0	.
11443764	  959.0	  583.7	  404.0	.
11443766	  959.8	  583.7	  403.0	.
11443768	  959.8	  584.6	  404.0	.
11443770	  960.0	  584.8	  405.0	.
11443772	  960.4	  585.3	  407.0	.
11443774	  960.6	  585.2	  407.0	.
11443776	  960.6	  585.4	  402.0	.
11443778	  961.0	  585.3	  400.0	.
11443780	  961.0	  584.2	  400.0	.
11443782	  961.4	  585.0	  400.0	.
11443784	  961.3	  585.5	  400.0	.
11443786	  961.0	  585.4	  401.0	.
11443788	  960.4	  585.5	  402.0	.
11443790	  959.4	  585.0	  402.0	.
11443792	  958.4	  584.5	  402.0	.
11443794	  958.8	  585.3	  403.0	.
11443796	  958.7	  584.8	  403.0	.
11443798	  958.9	  584.1	  403.0	.
11443800	  958.7	  583.6	  403.0	.
11443802	  958.9	  583.1	  403.0	.
11443804	  958.5	  582.9	  403.0	.
11443806	  956.6	  581.5	  403.0	.
11443808	  956.6	  582.6	  402.0	.
11443810	  957.1	  583.3	  402.0	.
11443812	  957.1	  582.8	  401.0	.
11443814	  957.2	  582.6	  400.0	.
11443816	  956.8	  582.6	  400.0	.
11443818	  956.1	  582.0	  400.0	.
11443820	  955.2	  583.1	  400.0	.
11443822	  955.3	  583.1	  400.0	.
11443824	  955.1	  582.9	  401.0	.
11443826	  955.5	  583.3	  402.0	.
11443828	  954.9	  583.2	  402.0	.
11443830	  954.9	  583.2	  402.0	.
11443832	  953.7	  583.6	  402.0	.
11443834	  953.5	  583.4	  402.0	.
11443836	  953.4	  583.3	  402.0	.
11443838	  953.7	  583.2	  402.0	.
11443840	  954.0	  582.9	  403.0	.
11443842	  954.2	  582.1	  403.0	.
11443844	  954.6	  583.5	  403.0	.
11443846	  955.0	  583.1	  403.0	.
11443848	  954.8	  583.6	  403.0	.
11443850	  955.3	  583.9	  403.0	.
11443852	  955.8	  584.3	  403.0	.
11443854	  956.7	  584.1	  402.0	.
11443856	  957.6	  584.2	  402.0	.
11443858	  958.5	  586.7	  403.0	.
11443860	  958.9	  586.4	  407.0	.
EFIX L   11443734	11443860	128	  958.1	  583.8	    402
SSACC L  11443862
11443862	  960.1	  587.1	  407.0	.
11443864	  967.4	  587.6	  406.0	.
11443866	  973.6	  587.9	  407.0	.
11443868	  983.3	  588.9	  406.0	.
11443870	  991.9	  587.8	  406.0	.
11443872	 1006.1	  589.0	  405.0	.
11443874	 1022.3	  590.2	  405.0	.
11443876	 1030.7	  589.9	  405.0	.
11443878	 1037.7	  589.2	  403.0	.
11443880	 1039.9	  585.0	  402.0	.
11443882	 1048.5	  585.1	  403.0	.
11443884	 1051.3	  581.7	  402.0	.
11443886	 1056.1	  580.8	  402.0	.
11443888	 1059.4	  581.0	  401.0	.
11443890	 1059.6	  580.6	  400.0	.
11443892	 1065.3	  580.6	  395.0	.
11443894	 1066.4	  585.3	  395.0	.
11443896	 1069.9	  590.5	  395.0	.
11443898	 1070.0	  600.4	  363.0	.
11443900	 1070.2	  618.9	  346.0	.
11443902	 1073.4	  622.2	  342.0	.
11443904	 1076.8	  638.5	  328.0	.
11443906	 1086.5	  673.5	  307.0	.
11443908	 1087.5	  684.1	  305.0	.
11443910	 1094.0	  697.6	  289.0	.
11443912	 1099.5	  713.1	  271.0	.
11443914	 1104.9	  728.5	  261.0	.
11443916	 1107.1	  742.7	  224.0	.
11443918	 1109.2	  756.6	  218.0	.
11443920	 1116.7	  773.2	  216.0	.
11443922	 1120.3	  780.3	  206.0	.
11443924	 1126.4	  789.4	  193.0	I
11443926	 1131.6	  797.7	  181.0	.
11443928	 1138.9	  807.3	  167.0	.
11443930	 1138.9	  807.3	  167.0	I
11443932	 1138.8	  807.2	  167.0	.
11443934	 1138.8	  807.2	  167.0	I
11443936	 1138.7	  807.0	  167.0	.
11443938	 1138.7	  807.0	  167.0	I
SBLINK L 11443940
11443940	   .	   .	    0.0	.
11443942	   .	   .	    0.0	I
11443944	   .	   .	    0.0	.
11443946	   .	   .	    0.0	I
11443948	   .	   .	    0.0	.
11443950	   .	   .	    0.0	I
11443952	   .	   .	    0.0	.
11443954	   .	   .	    0.0	I
11443956	   .	   .	    0.0	.
11443958	   .	   .	    0.0	I
11443960	   .	   .	    0.0	.
11443962	   .	   .	    0.0	I
11443964	   .	   .	    0.0	.
11443966	   .	   .	    0.0	I
11443968	   .	   .	    0.0	.
11443970	   .	   .	    0.0	I
11443972	   .	   .	    0.0	.
11443974	   .	   .	    0.0	I
11443976	   .	   .	    0.0	.
11443978	   .	   .	    0.0	I
11443980	   .	   .	    0.0	.
11443982	   .	   .	    0.0	I
11443984	   .	   .	    0.0	.
11443986	   .	   .	    0.0	I
11443988	   .	   .	    0.0	.
11443990	   .	   .	    0.0	I
11443992	   .	   .	    0.0	.
11443994	   .	   .	    0.0	I
11443996	   .	   .	    0.0	.
11443998	   .	   .	    0.0	I
11444000	   .	   .	    0.0	.
11444002	   .	   .	    0.0	I
11444004	   .	   .	    0.0	.
11444006	   .	   .	    0.0	I
11444008	   .	   .	    0.0	.
11444010	   .	   .	    0.0	I
11444012	   .	   .	    0.0	.
11444014	   .	   .	    0.0	I
11444016	   .	   .	    0.0	.
11444018	   .	   .	    0.0	I
11444020	   .	   .	    0.0	.
11444022	   .	   .	    0.0	I
11444024	   .	   .	    0.0	.
11444026	   .	   .	    0.0	I
11444028	   .	   .	    0.0	.
11444030	   .	   .	    0.0	I
11444032	   .	   .	    0.0	.
11444034	   .	   .	    0.0	I
11444036	   .	   .	    0.0	.
11444038	   .	   .	    0.0	I
11444040	   .	   .	    0.0	.
11444042	   .	   .	    0.0	I
11444044	   .	   .	    0.0	.
11444046	   .	   .	    0.0	I
11444048	   .	   .	    0.0	.
11444050	   .	   .	    0.0	I
11444052	   .	   .	    0.0	.
11444054	   .	   .	    0.0	I
11444056	   .	   .	    0.0	.
11444058	   .	   .	    0.0	I
11444060	   .	   .	    0.0	.
11444062	   .	   .	    0.0	I
11444064	   .	   .	    0.0	.
11444066	   .	   .	    0.0	I
11444068	   .	   .	    0.0	.
11444070	   .	   .	    0.0	I
11444072	   .	   .	    0.0	.
11444074	   .	   .	    0.0	I
11444076	   .	   .	    0.0	.
11444078	   .	   .	    0.0	I
11444080	   .	   .	    0.0	.
11444082	   .	   .	    0.0	I
11444084	   .	   .	    0.0	.
11444086	   .	   .	    0.0	I
11444088	   .	   .	    0.0	.
11444090	   .	   .	    0.0	I
EBLINK L 11443940	11444090	152
11444092	 1018.6	  721.9	  220.0	.
11444094	 1020.1	  721.7	  219.0	I
11444096	 1021.6	  721.5	  218.0	.
11444098	 1019.6	  720.2	  222.0	.
11444100	 1017.4	  718.2	  224.0	.
11444102	 1015.3	  709.3	  228.0	.
11444104	 1012.9	  696.5	  232.0	.
11444106	 1011.8	  691.8	  238.0	.
11444108	 1014.5	  678.3	  248.0	.
11444110	 1017.0	  664.7	  253.0	.
11444112	 1018.1	  652.4	  266.0	.
11444114	 1016.8	  650.2	  278.0	.
11444116	 1015.6	  648.2	  278.0	.
11444118	 1018.6	  643.9	  279.0	.
11444120	 1019.6	  633.3	  284.0	.
11444122	 1019.4	  622.5	  290.0	.
11444124	 1019.4	  619.8	  294.0	.
11444126	 1019.4	  617.0	  298.0	.
11444128	 1018.2	  613.7	  306.0	.
11444130	 1016.7	  599.2	  311.0	.
11444132	 1013.9	  575.1	  349.0	.
11444134	 1009.1	  566.6	  354.0	.
11444136	 1009.2	  563.8	  357.0	.
11444138	 1009.1	  561.0	  361.0	.
11444140	 1008.9	  553.7	  361.0	.
ESACC L  11443862	11444140	280	  960.1	  587.1	 1009.1	  561.0	   1.42	    270
SFIX L   11444142
11444142	 1008.6	  546.0	  362.0	.
11444144	 1007.9	  539.2	  368.0	.
11444146	 1007.1	  537.3	  371.0	.
11444148	 1008.1	  535.7	  374.0	.
11444150	 1008.8	  532.2	  377.0	.
11444152	 1009.3	  532.2	  380.0	.
11444154	 1009.3	  529.4	  385.0	.
11444156	 1009.2	  526.7	  385.0	.
11444158	 1009.3	  524.4	  384.0	.
11444160	 1007.6	  524.3	  385.0	.
11444162	 1006.6	  523.3	  385.0	.
11444164	 1006.2	  522.4	  385.0	.
11444166	 1006.3	  526.1	  385.0	.
11444168	 1006.4	  529.9	  386.0	.
11444170	 1006.1	  529.9	  386.0	.
11444172	 1005.9	  529.9	  386.0	.
11444174	 1005.0	  533.7	  387.0	.
11444176	 1005.7	  533.0	  388.0	.
11444178	 1005.4	  534.4	  389.0	.
11444180	 1005.2	  535.8	  389.0	.
11444182	 1004.5	  535.4	  390.0	.
11444184	 1004.4	  535.1	  394.0	.
11444186	 1005.7	  535.8	  395.0	.
11444188	 1006.9	  533.3	  394.0	.
11444190	 1006.6	  533.7	  394.0	.
11444192	 1006.2	  534.2	  393.0	.
11444194	 1006.1	  537.8	  393.0	.
11444196	 1006.2	  537.2	  393.0	.
11444198	 1005.5	  537.2	  394.0	.
11444200	 1006.6	  537.4	  393.0	.
11444202	 1006.3	  538.0	  393.0	.
11444204	 1006.0	  538.1	  393.0	.
11444206	 1005.8	  538.6	  393.0	.
11444208	 1006.3	  539.3	  390.0	.
11444210	 1006.7	  540.7	  390.0	.
11444212	 1007.0	  541.2	  390.0	.
11444214	 1008.9	  541.6	  391.0	.
11444216	 1010.6	  541.9	  391.0	.
11444218	 1010.6	  542.3	  392.0	.
11444220	 1010.8	  542.4	  392.0	.
11444222	 1010.8	  542.5	  392.0	.
11444224	 1010.9	  544.2	  393.0	.
11444226	 1010.9	  545.8	  394.0	.
11444228	 1010.5	  545.4	  394.0	.
11444230	 1011.2	  547.8	  393.0	.
11444232	 1011.6	  547.7	  394.0	.
11444234	 1012.7	  547.9	  394.0	.
11444236	 1012.4	  547.9	  396.0	.
11444238	 1013.0	  547.0	  396.0	.
11444240	 1013.4	  548.3	  396.0	.
11444242	 1014.0	  549.5	  396.0	.
11444244	 1014.3	  549.8	  396.0	.
11444246	 1014.9	  550.0	  393.0	.
11444248	 1015.3	  550.0	  390.0	.
11444250	 1015.4	  551.2	  390.0	.
11444252	 1015.3	  552.5	  390.0	.
11444254	 1015.8	  552.9	  390.0	.
11444256	 1016.3	  553.5	  390.0	.
11444258	 1015.7	  555.2	  390.0	.
11444260	 1015.0	  557.0	  393.0	.
11444262	 1015.0	  557.7	  393.0	.
11444264	 1014.8	  557.8	  393.0	.
11444266	 1014.1	  556.7	  393.0	.
11444268	 1014.1	  558.5	  393.0	.
11444270	 1014.3	  560.1	  393.0	.
11444272	 1014.9	  560.7	  393.0	.
11444274	 1014.4	  560.6	  390.0	.
11444276	 1013.7	  560.7	  390.0	.
11444278	 1014.1	  561.7	  390.0	.
11444280	 1013.3	  561.4	  389.0	.
11444282	 1014.9	  562.8	  391.0	.
11444284	 1016.2	  562.7	  391.0	.
11444286	 1015.2	  562.1	  390.0	.
11444288	 1016.7	  563.5	  391.0	.
11444290	 1016.3	  563.1	  391.0	.
11444292	 1016.0	  562.8	  390.0	.
11444294	 1016.1	  564.0	  392.0	.
11444296	 1016.0	  564.4	  393.0	.
11444298	 1015.6	  564.0	  393.0	.
11444300	 1015.6	  565.8	  393.0	.
11444302	 1015.7	  565.4	  394.0	.
11444304	 1015.6	  565.1	  393.0	.
11444306	 1015.6	  566.0	  394.0	.
11444308	 1016.5	  566.1	  393.0	.
11444310	 1016.7	  565.5	  393.0	.
11444312	 1016.9	  568.1	  393.0	.
11444314	 1016.5	  567.2	  394.0	.
11444316	 1016.0	  566.5	  394.0	.
11444318	 1016.5	  567.0	  394.0	.
11444320	 1016.8	  566.9	  394.0	.
11444322	 1015.3	  566.5	  396.0	.
11444324	 1015.5	  566.6	  396.0	.
11444326	 1015.9	  566.7	  397.0	.
11444328	 1016.4	  565.8	  400.0	.
11444330	 1016.5	  566.7	  402.0	.
11444332	 1016.6	  566.9	  403.0	.
11444334	 1016.6	  566.6	  404.0	.
11444336	 1017.0	  568.6	  404.0	.
11444338	 1016.4	  568.5	  404.0	.
11444340	 1016.9	  567.7	  403.0	.
11444342	 1016.7	  566.7	  403.0	.
11444344	 1018.4	  566.7	  403.0	.
11444346	 1020.2	  568.2	  403.0	.
11444348	 1019.6	  568.3	  402.0	.
11444350	 1021.1	  568.7	  401.0	.
11444352	 1021.0	  569.8	  402.0	.
11444354	 1021.0	  568.3	  401.0	.
11444356	 1020.9	  567.6	  401.0	.
11444358	 1020.8	  567.2	  402.0	.
11444360	 1020.1	  567.7	  402.0	.
11444362	 1019.5	  568.2	  403.0	.
11444364	 1019.0	  569.5	  405.0	.
11444366	 1018.4	  569.4	  408.0	.
11444368	 1018.2	  569.6	  408.0	.
11444370	 1018.3	  569.8	  406.0	.
11444372	 1018.3	  570.3	  406.0	.
11444374	 1017.9	  569.3	  406.0	.
11444376	 1018.0	  568.5	  404.0	.
11444378	 1018.1	  569.1	  404.0	.
11444380	 1017.1	  569.5	  404.0	.
11444382	 1016.8	  569.0	  404.0	.
11444384	 1016.8	  569.3	  404.0	.
11444386	 1016.9	  569.3	  404.0	.
11444388	 1017.3	  569.4	  405.0	.
11444390	 1017.8	  569.5	  405.0	.
11444392	 1017.5	  569.7	  407.0	.
11444394	 1017.4	  568.9	  408.0	.
11444396	 1018.1	  569.4	  408.0	.
11444398	 1018.1	  569.7	  408.0	.
11444400	 1018.1	  569.5	  408.0	.
11444402	 1018.1	  571.2	  409.0	.
11444404	 1018.1	  571.4	  409.0	.
11444406	 1017.1	  570.6	  408.0	.
11444408	 1017.2	  570.9	  409.0	.
11444410	 1016.7	  569.5	  409.0	.
11444412	 1016.8	  568.9	  409.0	.
11444414	 1016.9	  568.5	  410.0	.
11444416	 1017.6	  568.7	  409.0	.
11444418	 1017.3	  567.7	  408.0	.
11444420	 1017.1	  569.8	  407.0	.
11444422	 1017.0	  571.8	  407.0	.
11444424	 1017.0	  571.7	  409.0	.
11444426	 1017.4	  572.8	  412.0	.
11444428	 1017.2	  573.0	  413.0	.
11444430	 1017.0	  572.5	  415.0	.
11444432	 1017.7	  574.2	  416.0	.
11444434	 1018.4	  574.4	  419.0	.
11444436	 1017.9	  573.6	  419.0	.
11444438	 1017.3	  572.8	  416.0	.
11444440	 1017.7	  572.7	  415.0	.
11444442	 1017.9	  572.5	  415.0	.
11444444	 1017.4	  572.4	  412.0	.
11444446	 1017.8	  572.3	  411.0	.
11444448	 1018.3	  572.8	  410.0	.
11444450	 1018.1	  571.8	  409.0	.
11444452	 1018.5	  572.1	  409.0	.
11444454	 1018.1	  572.2	  409.0	.
11444456	 1017.8	  571.5	  409.0	.
11444458	 1017.6	  571.7	  410.0	.
11444460	 1017.7	  571.9	  411.0	.
11444462	 1017.7	  573.0	  413.0	.
11444464	 1017.9	  572.7	  413.0	.
11444466	 1018.4	  574.4	  413.0	.
11444468	 1018.0	  574.1	  411.0	.
11444470	 1017.5	  573.7	  411.0	.
11444472	 1016.4	  571.3	  411.0	.
11444474	 1016.9	  571.5	  410.0	.
11444476	 1017.4	  571.7	  410.0	.
11444478	 1016.9	  571.3	  410.0	.
11444480	 1017.4	  572.4	  410.0	.
11444482	 1017.8	  573.3	  411.0	.
11444484	 1017.9	  572.4	  413.0	.
11444486	 1018.1	  574.0	  413.0	.
11444488	 1019.2	  575.9	  413.0	.
11444490	 1018.9	  574.4	  413.0	.
11444492	 1018.9	  573.8	  412.0	.
11444494	 1018.8	  573.6	  411.0	.
11444496	 1019.4	  573.6	  410.0	.
11444498	 1019.9	  573.2	  410.0	.
11444500	 1020.4	  573.2	  411.0	.
11444502	 1020.5	  573.1	  413.0	.
11444504	 1020.7	  574.0	  413.0	.
11444506	 1020.5	  574.8	  412.0	.
11444508	 1020.4	  573.3	  411.0	.
11444510	 1020.7	  573.6	  411.0	.
11444512	 1020.6	  572.8	  411.0	.
11444514	 1020.5	  571.9	  411.0	.
11444516	 1020.6	  572.4	  411.0	.
11444518	 1020.6	  572.3	  410.0	.
11444520	 1020.6	  572.7	  410.0	.
11444522	 1020.6	  573.0	  410.0	.
11444524	 1021.0	  573.8	  410.0	.
