MSG	11392430 TRIAL 7 START
MSG	11395106 DRIFTCORRECT L LEFT  at 960,540  OFFSET 0.37 deg.  2.8,12.8 pix.
MSG	11395866 RECCFG P 500 2 1 
MSG	11395866 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	11395867 !MODE RECORD P 500 2 1
START	11395868 	LEFT	SAMPLES	EVENTS
11395984	  650.4	  481.1	  527.0	.
MSG	11395986 DSP: FIXATION
11395986	  650.4	  481.0	  527.0	.
11395988	  650.4	  481.1	  528.0	.
11395990	  650.2	  481.3	  528.0	.
11395992	  650.3	  481.2	  529.0	.
11395994	  648.8	  480.8	  529.0	.
11395996	  647.6	  480.3	  529.0	.
11395998	  647.6	  480.2	  528.0	.
11396000	  647.6	  479.8	  527.0	.
11396002	  647.7	  480.2	  525.0	.
11396004	  647.9	  480.5	  524.0	.
11396006	  647.9	  479.5	  524.0	.
11396008	  648.0	  480.0	  524.0	.
11396010	  647.5	  479.9	  524.0	.
11396012	  647.4	  479.8	  527.0	.
11396014	  647.2	  480.3	  527.0	.
11396016	  647.2	  480.8	  522.0	.
11396018	  647.3	  479.7	  522.0	.
11396020	  647.4	  479.4	  523.0	.
11396022	  647.6	  479.4	  525.0	.
11396024	  647.7	  479.4	  526.0	.
11396026	  647.7	  479.6	  526.0	.
11396028	  648.6	  480.0	  526.0	.
11396030	  648.9	  480.0	  526.0	.
11396032	  648.1	  479.6	  526.0	.
11396034	  648.1	  480.0	  524.0	.
11396036	  648.1	  480.3	  524.0	.
11396038	  648.4	  481.0	  524.0	.
11396040	  648.3	  481.2	  525.0	.
11396042	  648.6	  481.4	  526.0	.
11396044	  648.3	  480.5	  525.0	.
11396046	  648.0	  480.1	  525.0	.
11396048	  648.2	  480.0	  525.0	.
11396050	  647.9	  479.8	  524.0	.
11396052	  648.0	  479.8	  524.0	.
11396054	  647.7	  479.8	  524.0	.
11396056	  647.4	  479.0	  522.0	.
11396058	  647.2	  479.1	  522.0	.
11396060	  646.9	  479.3	  522.0	.
11396062	  646.6	  478.4	  521.0	.
11396064	  646.6	  479.4	  523.0	.
11396066	  645.9	  480.3	  525.0	.
11396068	  645.2	  479.6	  523.0	.
11396070	  645.5	  479.8	  521.0	.
11396072	  644.4	  479.6	  522.0	.
11396074	  643.4	  479.6	  521.0	.
11396076	  643.8	  479.6	  523.0	.
11396078	  644.3	  480.6	  525.0	.
11396080	  644.8	  480.8	  526.0	.
11396082	  645.4	  481.4	  528.0	.
11396084	  645.9	  482.0	  530.0	.
11396086	  645.5	  481.9	  533.0	.
11396088	  645.1	  481.3	  533.0	.
11396090	  644.6	  481.9	  525.0	.
11396092	  644.1	  481.8	  525.0	.
11396094	  644.5	  482.0	  525.0	.
11396096	  644.3	  481.5	  524.0	.
11396098	  644.4	  481.1	  525.0	.
11396100	  644.5	  480.5	  525.0	.
11396102	  644.3	  479.9	  525.0	.
11396104	  644.0	  479.8	  525.0	.
11396106	  644.3	  479.9	  525.0	.
11396108	  644.1	  479.2	  524.0	.
11396110	  643.8	  480.4	  524.0	.
11396112	  644.4	  480.4	  524.0	.
11396114	  645.0	  480.4	  524.0	.
EFIX L   11395876	11396114	240	  647.7	  480.6	    524
SSACC L  11396116
11396116	  645.1	  481.4	  524.0	.
11396118	  645.3	  482.5	  524.0	.
11396120	  659.5	  486.2	  523.0	.
11396122	  668.8	  488.8	  523.0	.
11396124	  686.4	  493.7	  523.0	.
11396126	  714.1	  501.5	  524.0	.
11396128	  737.5	  510.6	  525.0	.
11396130	  765.3	  520.7	  525.0	.
11396132	  789.5	  525.1	  526.0	.
11396134	  819.3	  530.8	  529.0	.
11396136	  843.9	  532.5	  529.0	.
11396138	  860.4	  533.8	  529.0	.
11396140	  880.2	  535.1	  528.0	.
11396142	  894.9	  535.7	  528.0	.
11396144	  912.0	  533.7	  528.0	.
11396146	  930.1	  534.3	  528.0	.
11396148	  941.0	  533.8	  528.0	.
11396150	  947.4	  534.0	  528.0	.
11396152	  957.3	  534.7	  528.0	.
11396154	  960.0	  534.3	  528.0	.
ESACC L  11396116	11396154	40	  645.1	  481.4	  957.3	  534.7	   7.83	    338
SFIX L   11396156
11396156	  960.0	  534.5	  527.0	.
11396158	  960.1	  533.6	  526.0	.
11396160	  960.3	  532.7	  525.0	.
11396162	  960.3	  532.2	  524.0	.
11396164	  960.1	  533.1	  524.0	.
11396166	  956.6	  533.6	  524.0	.
11396168	  955.6	  532.2	  524.0	.
11396170	  955.1	  533.2	  524.0	.
11396172	  954.6	  534.2	  525.0	.
11396174	  953.9	  534.3	  527.0	.
11396176	  953.2	  534.2	  527.0	.
11396178	  953.2	  534.3	  527.0	.
11396180	  953.8	  535.5	  531.0	.
11396182	  953.5	  536.7	  532.0	.
11396184	  953.6	  536.7	  532.0	.
11396186	  953.7	  536.0	  531.0	.
11396188	  953.2	  535.1	  531.0	.
11396190	  952.9	  534.7	  531.0	.
11396192	  952.4	  531.8	  527.0	.
11396194	  952.8	  531.7	  525.0	.
11396196	  953.1	  533.2	  525.0	.
11396198	  952.4	  533.7	  525.0	.
11396200	  952.5	  533.8	  525.0	.
11396202	  952.6	  533.8	  524.0	.
11396204	  952.3	  533.6	  524.0	.
11396206	  952.8	  533.3	  523.0	.
11396208	  952.8	  534.3	  523.0	.
11396210	  952.8	  534.8	  524.0	.
11396212	  952.4	  534.9	  524.0	.
11396214	  952.3	  535.0	  524.0	.
11396216	  952.1	  535.0	  523.0	.
11396218	  951.3	  534.9	  522.0	.
11396220	  950.5	  532.9	  522.0	.
11396222	  951.1	  533.0	  522.0	.
11396224	  950.7	  533.8	  523.0	.
11396226	  950.4	  533.9	  523.0	.
11396228	  950.1	  533.9	  523.0	.
11396230	  950.0	  535.0	  523.0	.
11396232	  949.7	  533.9	  523.0	.
11396234	  949.9	  532.9	  522.0	.
11396236	  949.8	  531.6	  521.0	.
11396238	  949.9	  531.4	  520.0	.
11396240	  949.7	  531.5	  518.0	.
11396242	  949.3	  530.4	  517.0	.
11396244	  948.8	  529.3	  515.0	.
11396246	  949.5	  529.8	  513.0	.
11396248	  949.6	  530.0	  513.0	.
11396250	  949.7	  530.1	  515.0	.
11396252	  950.4	  530.3	  515.0	.
11396254	  951.3	  530.8	  515.0	.
11396256	  950.7	  530.8	  515.0	.
11396258	  950.6	  530.9	  515.0	.
11396260	  950.3	  530.4	  516.0	.
11396262	  950.4	  530.6	  516.0	.
11396264	  950.4	  530.6	  516.0	.
11396266	  950.2	  531.2	  516.0	.
11396268	  950.0	  531.3	  516.0	.
11396270	  949.6	  531.1	  515.0	.
11396272	  949.5	  532.0	  515.0	.
11396274	  950.0	  531.6	  515.0	.
11396276	  950.0	  530.9	  515.0	.
11396278	  949.9	  530.8	  515.0	.
11396280	  949.7	  530.5	  514.0	.
11396282	  949.4	  531.2	  514.0	.
11396284	  949.5	  531.8	  513.0	.
11396286	  949.1	  533.2	  512.0	.
11396288	  949.2	  531.9	  511.0	.
11396290	  949.3	  530.8	  510.0	.
11396292	  949.2	  531.5	  509.0	.
11396294	  949.4	  531.7	  509.0	.
11396296	  949.8	  531.4	  506.0	.
11396298	  949.8	  531.7	  504.0	.
11396300	  949.4	  531.3	  504.0	.
11396302	  949.1	  531.1	  503.0	.
11396304	  948.6	  530.9	  502.0	.
11396306	  948.1	  530.9	  502.0	.
11396308	  947.9	  530.1	  499.0	.
11396310	  947.6	  530.0	  497.0	.
11396312	  947.6	  529.9	  497.0	.
11396314	  947.6	  530.0	  497.0	.
11396316	  947.6	  529.8	  497.0	.
11396318	  947.5	  529.9	  497.0	.
11396320	  947.8	  529.9	  497.0	.
11396322	  948.0	  530.0	  494.0	.
11396324	  948.0	  530.0	  493.0	.
11396326	  948.0	  529.6	  493.0	.
11396328	  949.4	  530.9	  493.0	.
11396330	  948.8	  532.1	  493.0	.
11396332	  948.8	  532.1	  491.0	.
11396334	  948.9	  532.0	  490.0	.
11396336	  948.3	  532.3	  490.0	.
11396338	  948.5	  532.7	  490.0	.
11396340	  948.0	  532.2	  487.0	.
11396342	  948.3	  532.4	  487.0	.
11396344	  948.6	  531.6	  486.0	.
11396346	  949.9	  531.1	  485.0	.
11396348	  950.0	  531.8	  485.0	.
11396350	  950.1	  532.1	  484.0	.
11396352	  950.6	  532.4	  484.0	.
11396354	  950.4	  532.9	  483.0	.
11396356	  950.0	  533.4	  483.0	.
11396358	  948.9	  533.6	  482.0	.
11396360	  948.3	  533.8	  480.0	.
11396362	  948.4	  533.5	  479.0	.
11396364	  948.2	  533.1	  478.0	.
11396366	  949.0	  534.1	  478.0	.
11396368	  949.9	  534.9	  478.0	.
11396370	  949.6	  535.4	  478.0	.
11396372	  949.7	  535.8	  478.0	.
11396374	  949.7	  536.2	  479.0	.
11396376	  950.2	  535.3	  479.0	.
11396378	  950.4	  534.3	  479.0	.
11396380	  950.7	  533.6	  478.0	.
11396382	  950.8	  533.5	  477.0	.
11396384	  950.5	  534.3	  476.0	.
11396386	  950.2	  534.2	  475.0	.
11396388	  950.4	  534.3	  470.0	.
11396390	  949.8	  534.2	  466.0	.
11396392	  949.2	  532.6	  465.0	.
11396394	  948.7	  531.9	  464.0	.
11396396	  948.7	  531.7	  464.0	.
11396398	  948.6	  532.4	  464.0	.
11396400	  949.8	  533.3	  463.0	.
11396402	  950.9	  535.1	  463.0	.
11396404	  950.7	  534.5	  457.0	.
11396406	  950.7	  534.2	  457.0	.
11396408	  950.8	  534.1	  456.0	.
11396410	  950.4	  534.0	  455.0	.
11396412	  951.0	  534.1	  455.0	.
11396414	  951.1	  534.2	  455.0	.
11396416	  951.4	  535.4	  454.0	.
11396418	  952.0	  537.1	  453.0	.
11396420	  952.7	  537.9	  451.0	.
11396422	  954.0	  538.8	  447.0	.
11396424	  954.0	  541.0	  447.0	.
11396426	  954.2	  540.5	  447.0	.
11396428	  954.1	  541.9	  447.0	.
11396430	  954.0	  543.4	  447.0	.
11396432	  953.9	  542.4	  446.0	.
11396434	  953.9	  544.0	  445.0	.
11396436	  953.9	  544.5	  442.0	.
11396438	  954.1	  544.9	  441.0	.
11396440	  954.0	  544.4	  441.0	.
11396442	  954.0	  544.6	  439.0	.
11396444	  953.8	  544.3	  439.0	.
11396446	  954.4	  545.0	  439.0	.
11396448	  954.5	  545.5	  436.0	.
11396450	  954.4	  545.4	  436.0	.
11396452	  954.4	  546.1	  435.0	.
11396454	  954.1	  546.4	  435.0	.
11396456	  954.1	  546.7	  434.0	.
11396458	  953.8	  545.9	  432.0	.
11396460	  953.7	  545.8	  432.0	.
11396462	  953.6	  546.0	  432.0	.
11396464	  954.2	  546.3	  432.0	.
11396466	  954.7	  546.3	  431.0	.
11396468	  954.9	  546.7	  430.0	.
11396470	  955.1	  547.0	  430.0	.
11396472	  954.8	  547.7	  431.0	.
11396474	  955.1	  547.7	  431.0	.
11396476	  955.1	  547.8	  432.0	.
11396478	  954.9	  548.9	  432.0	.
11396480	  955.1	  549.2	  432.0	.
11396482	  955.3	  549.4	  432.0	.
11396484	  955.3	  548.4	  432.0	.
11396486	  955.0	  548.0	  432.0	.
11396488	  954.7	  547.7	  425.0	.
11396490	  954.9	  547.8	  424.0	.
11396492	  954.4	  546.9	  424.0	.
11396494	  953.7	  547.0	  424.0	.
11396496	  953.5	  546.5	  422.0	.
11396498	  953.5	  547.1	  422.0	.
11396500	  953.5	  546.2	  420.0	.
11396502	  953.6	  545.9	  419.0	.
11396504	  953.5	  546.0	  418.0	.
11396506	  953.5	  546.0	  418.0	.
11396508	  953.4	  547.0	  418.0	.
11396510	  954.1	  547.5	  418.0	.
11396512	  954.4	  547.7	  418.0	.
11396514	  954.7	  547.5	  417.0	.
11396516	  954.5	  547.4	  414.0	.
11396518	  954.6	  547.4	  413.0	.
11396520	  954.6	  547.1	  413.0	.
11396522	  954.9	  546.6	  413.0	.
11396524	  955.0	  547.4	  412.0	.
11396526	  955.1	  546.7	  412.0	.
11396528	  955.0	  547.7	  409.0	.
11396530	  955.3	  548.7	  409.0	.
11396532	  955.1	  548.1	  408.0	.
11396534	  955.1	  547.3	  407.0	.
11396536	  955.2	  547.0	  406.0	.
11396538	  955.2	  546.5	  406.0	.
11396540	  955.2	  547.1	  405.0	.
11396542	  955.3	  547.2	  404.0	.
11396544	  955.8	  547.3	  403.0	.
11396546	  955.9	  547.2	  403.0	.
11396548	  955.8	  547.8	  403.0	.
11396550	  955.3	  547.6	  403.0	.
11396552	  955.1	  547.7	  403.0	.
11396554	  955.7	  547.6	  402.0	.
11396556	  955.2	  547.5	  401.0	.
11396558	  954.9	  547.7	  400.0	.
11396560	  953.5	  547.8	  398.0	.
11396562	  953.6	  547.7	  397.0	.
11396564	  953.1	  549.0	  397.0	.
11396566	  953.1	  550.4	  397.0	.
11396568	  953.1	  550.7	  398.0	.
11396570	  953.7	  550.5	  398.0	.
11396572	  954.6	  550.5	  399.0	.
11396574	  954.0	  550.1	  399.0	.
11396576	  954.5	  550.1	  399.0	.
11396578	  955.2	  550.1	  399.0	.
11396580	  955.0	  550.1	  399.0	.
11396582	  955.2	  550.1	  399.0	.
11396584	  955.0	  549.1	  395.0	.
11396586	  956.0	  548.9	  392.0	.
11396588	  956.3	  549.2	  391.0	.
11396590	  956.3	  548.7	  391.0	.
11396592	  956.3	  549.4	  391.0	.
11396594	  956.1	  549.9	  391.0	.
11396596	  955.8	  549.6	  391.0	.
11396598	  954.8	  550.7	  389.0	.
11396600	  955.0	  552.1	  389.0	.
11396602	  955.2	  551.3	  389.0	.
11396604	  956.5	  551.4	  388.0	.
11396606	  956.6	  551.2	  388.0	.
11396608	  956.8	  551.2	  388.0	.
11396610	  956.8	  551.2	  386.0	.
11396612	  956.9	  551.4	  384.0	.
11396614	  956.9	  551.9	  384.0	.
11396616	  956.9	  552.2	  383.0	.
11396618	  957.7	  552.5	  383.0	.
11396620	  957.7	  552.8	  383.0	.
11396622	  957.7	  552.6	  382.0	.
11396624	  959.1	  552.6	  382.0	.
11396626	  959.4	  552.2	  381.0	.
11396628	  959.8	  552.3	  381.0	.
11396630	  960.6	  552.3	  381.0	.
11396632	  960.8	  551.7	  381.0	.
11396634	  960.7	  551.5	  381.0	.
EFIX L   11396156	11396634	480	  952.7	  539.5	    462
SSACC L  11396636
11396636	  957.9	  553.2	  378.0	.
11396638	  955.1	  555.0	  378.0	.
11396640	  945.8	  558.1	  376.0	.
11396642	  933.1	  556.5	  374.0	.
11396644	  918.3	  559.3	  373.0	.
11396646	  894.3	  559.7	  373.0	.
11396648	  873.0	  569.8	  373.0	.
11396650	  841.6	  568.4	  373.0	.
11396652	  811.9	  567.3	  372.0	.
11396654	  773.7	  564.9	  372.0	.
11396656	  742.6	  562.4	  372.0	.
11396658	  702.2	  560.1	  368.0	.
11396660	  670.4	  563.9	  366.0	.
11396662	  636.6	  566.0	  365.0	.
11396664	  600.1	  569.6	  365.0	.
11396666	  566.6	  572.8	  365.0	.
11396668	  541.2	  581.4	  365.0	.
11396670	  511.6	  572.9	  366.0	.
11396672	  484.7	  568.6	  366.0	.
11396674	  446.8	  573.0	  366.0	.
11396676	  424.2	  577.5	  366.0	.
11396678	  388.5	  574.3	  365.0	.
11396680	  368.9	  581.9	  363.0	.
11396682	  343.5	  581.6	  362.0	.
11396684	  320.6	  582.2	  358.0	.
11396686	  298.9	  578.9	  357.0	.
11396688	  277.6	  575.5	  357.0	.
11396690	  263.3	  577.5	  357.0	.
11396692	  243.7	  580.1	  357.0	.
11396694	  228.5	  577.0	  358.0	.
11396696	  214.8	  585.1	  360.0	.
11396698	  209.5	  583.6	  360.0	.
11396700	  206.5	  582.7	  361.0	.
11396702	  203.6	  580.6	  361.0	.
ESACC L  11396636	11396702	68	  957.9	  553.2	  206.5	  582.7	  17.74	    429
SFIX L   11396704
11396704	  204.0	  579.7	  361.0	.
11396706	  204.4	  580.4	  360.0	.
11396708	  205.5	  579.1	  360.0	.
11396710	  205.8	  577.6	  360.0	.
11396712	  205.8	  578.1	  360.0	.
11396714	  206.5	  579.0	  360.0	.
11396716	  206.7	  578.7	  360.0	.
11396718	  207.0	  578.5	  361.0	.
11396720	  206.8	  578.2	  361.0	.
11396722	  206.6	  578.0	  361.0	.
11396724	  206.4	  577.5	  359.0	.
11396726	  206.5	  577.1	  358.0	.
11396728	  206.4	  576.5	  358.0	.
11396730	  206.3	  575.9	  357.0	.
11396732	  206.3	  576.1	  357.0	.
11396734	  206.5	  575.0	  357.0	.
11396736	  205.7	  574.7	  356.0	.
11396738	  205.6	  574.7	  355.0	.
11396740	  205.4	  575.8	  356.0	.
11396742	  204.1	  574.5	  356.0	.
11396744	  203.6	  575.2	  356.0	.
11396746	  203.2	  575.8	  356.0	.
11396748	  202.9	  574.9	  355.0	.
11396750	  202.8	  574.9	  354.0	.
11396752	  202.8	  574.5	  350.0	.
11396754	  202.7	  574.4	  350.0	.
11396756	  202.5	  574.4	  350.0	.
11396758	  202.8	  574.6	  350.0	.
11396760	  203.0	  576.5	  351.0	.
11396762	  202.1	  575.4	  350.0	.
11396764	  201.6	  575.4	  352.0	.
11396766	  201.3	  573.5	  352.0	.
11396768	  201.8	  573.6	  353.0	.
11396770	  201.6	  573.3	  354.0	.
11396772	  201.8	  570.6	  355.0	.
11396774	  201.9	  570.2	  355.0	.
11396776	  201.9	  571.1	  354.0	.
11396778	  201.6	  571.8	  353.0	.
11396780	  201.4	  572.4	  351.0	.
11396782	  200.7	  572.8	  350.0	.
11396784	  199.6	  574.4	  350.0	.
11396786	  199.1	  576.2	  350.0	.
11396788	  199.1	  574.9	  350.0	.
11396790	  199.3	  574.4	  348.0	.
11396792	  199.1	  573.9	  347.0	.
11396794	  198.8	  573.7	  346.0	.
11396796	  198.8	  573.7	  346.0	.
11396798	  197.6	  574.2	  346.0	.
11396800	  196.5	  573.8	  346.0	.
11396802	  197.1	  574.0	  346.0	.
11396804	  197.6	  576.9	  346.0	.
11396806	  197.5	  579.4	  345.0	.
11396808	  197.6	  579.5	  345.0	.
11396810	  197.8	  579.4	  345.0	.
11396812	  197.8	  579.5	  346.0	.
11396814	  197.8	  577.8	  346.0	.
11396816	  197.8	  578.0	  345.0	.
11396818	  197.2	  577.6	  345.0	.
11396820	  196.7	  577.3	  344.0	.
11396822	  196.5	  576.8	  344.0	.
11396824	  196.5	  576.2	  344.0	.
11396826	  195.7	  576.3	  344.0	.
11396828	  196.0	  577.0	  343.0	.
11396830	  196.4	  576.8	  344.0	.
11396832	  197.3	  576.8	  346.0	.
11396834	  196.9	  575.2	  344.0	.
11396836	  196.5	  575.6	  344.0	.
11396838	  196.3	  574.8	  344.0	.
11396840	  196.9	  575.0	  344.0	.
11396842	  196.9	  575.0	  344.0	.
11396844	  196.7	  573.0	  344.0	.
11396846	  197.0	  573.1	  343.0	.
11396848	  197.0	  573.3	  343.0	.
11396850	  196.9	  572.3	  343.0	.
11396852	  196.6	  572.7	  343.0	.
11396854	  196.5	  572.3	  344.0	.
11396856	  196.5	  572.6	  344.0	.
11396858	  195.5	  572.5	  344.0	.
11396860	  195.1	  573.2	  345.0	.
11396862	  195.5	  572.4	  346.0	.
11396864	  195.9	  572.3	  346.0	.
11396866	  196.3	  572.4	  347.0	.
11396868	  196.3	  572.3	  347.0	.
11396870	  196.3	  571.9	  347.0	.
11396872	  196.8	  571.7	  347.0	.
11396874	  196.7	  571.5	  348.0	.
11396876	  197.2	  571.5	  349.0	.
11396878	  197.6	  571.8	  349.0	.
11396880	  197.1	  571.8	  349.0	.
11396882	  196.5	  572.3	  347.0	.
11396884	  196.1	  573.3	  345.0	.
11396886	  196.2	  572.7	  345.0	.
11396888	  195.5	  572.2	  345.0	.
11396890	  194.7	  571.8	  345.0	.
EFIX L   11396704	11396890	188	  200.1	  575.0	    350
SSACC L  11396892
11396892	  193.1	  572.5	  344.0	.
11396894	  190.6	  572.8	  343.0	.
11396896	  184.8	  575.9	  339.0	.
11396898	  174.3	  588.1	  339.0	.
11396900	  164.1	  589.6	  340.0	.
11396902	  143.0	  590.4	  342.0	.
11396904	  129.9	  593.9	  348.0	.
11396906	  110.1	  592.9	  348.0	.
11396908	   95.0	  588.3	  348.0	.
11396910	   75.2	  588.2	  345.0	.
11396912	   61.9	  589.2	  344.0	.
11396914	   43.7	  582.2	  344.0	.
11396916	   24.0	  588.3	  344.0	.
11396918	   13.3	  591.7	  342.0	.
11396920	   -6.0	  595.5	  342.0	.
11396922	  -19.8	  601.7	  341.0	.
11396924	  -33.2	  606.0	  341.0	.
11396926	  -42.3	  609.3	  341.0	.
11396928	  -46.6	  608.6	  340.0	.
11396930	  -52.1	  607.1	  339.0	.
ESACC L  11396892	11396930	40	  193.1	  572.5	  -46.6	  608.6	   5.26	    188
SFIX L   11396932
11396932	  -53.5	  607.4	  338.0	.
11396934	  -53.8	  608.3	  338.0	.
11396936	  -54.0	  607.3	  338.0	.
11396938	  -53.5	  607.4	  338.0	.
11396940	  -53.1	  607.5	  342.0	.
11396942	  -52.3	  606.8	  342.0	.
11396944	  -51.5	  606.7	  342.0	.
11396946	  -51.1	  606.3	  341.0	.
11396948	  -50.8	  603.3	  341.0	.
11396950	  -50.5	  601.8	  341.0	.
11396952	  -49.9	  601.5	  342.0	.
11396954	  -50.0	  600.8	  341.0	.
11396956	  -48.8	  601.2	  342.0	.
11396958	  -48.8	  602.1	  342.0	.
11396960	  -48.9	  602.9	  342.0	.
11396962	  -48.7	  603.6	  343.0	.
11396964	  -48.5	  603.7	  343.0	.
11396966	  -48.2	  601.2	  345.0	.
11396968	  -47.8	  598.7	  345.0	.
11396970	  -47.4	  599.4	  346.0	.
11396972	  -46.9	  598.6	  346.0	.
11396974	  -47.3	  598.4	  346.0	.
11396976	  -47.7	  598.3	  345.0	.
11396978	  -48.5	  598.2	  344.0	.
11396980	  -50.6	  597.6	  344.0	.
11396982	  -50.5	  598.3	  344.0	.
11396984	  -50.9	  598.9	  343.0	.
11396986	  -51.2	  599.3	  343.0	.
11396988	  -51.4	  599.1	  344.0	.
11396990	  -51.3	  599.8	  345.0	.
11396992	  -52.0	  599.8	  345.0	.
11396994	  -52.1	  599.8	  345.0	.
11396996	  -51.8	  600.0	  345.0	.
11396998	  -51.8	  601.4	  345.0	.
11397000	  -51.8	  600.3	  345.0	.
11397002	  -51.5	  600.0	  345.0	.
11397004	  -53.1	  599.4	  346.0	.
11397006	  -54.5	  598.7	  346.0	.
11397008	  -53.6	  598.3	  346.0	.
11397010	  -53.8	  599.5	  346.0	.
11397012	  -54.0	  599.3	  345.0	.
11397014	  -55.2	  598.7	  345.0	.
11397016	  -54.3	  597.6	  346.0	.
11397018	  -53.3	  598.5	  346.0	.
11397020	  -53.4	  599.1	  346.0	.
11397022	  -52.4	  599.2	  345.0	.
11397024	  -52.4	  599.0	  344.0	.
11397026	  -52.2	  598.7	  344.0	.
11397028	  -52.0	  598.6	  349.0	.
11397030	  -51.9	  596.0	  349.0	.
11397032	  -52.1	  595.4	  348.0	.
11397034	  -52.3	  595.1	  348.0	.
11397036	  -51.9	  595.1	  348.0	.
11397038	  -52.2	  594.0	  350.0	.
11397040	  -51.5	  593.5	  350.0	.
11397042	  -50.8	  596.2	  349.0	.
11397044	  -51.1	  596.4	  348.0	.
11397046	  -51.2	  596.5	  347.0	.
11397048	  -50.7	  596.2	  347.0	.
11397050	  -51.5	  595.0	  348.0	.
11397052	  -52.0	  595.1	  348.0	.
11397054	  -52.2	  594.1	  348.0	.
11397056	  -52.3	  593.4	  350.0	.
11397058	  -51.5	  592.0	  351.0	.
11397060	  -50.9	  591.6	  352.0	.
11397062	  -51.2	  590.7	  353.0	.
11397064	  -51.6	  589.8	  354.0	.
11397066	  -51.5	  589.0	  354.0	.
11397068	  -51.5	  589.1	  354.0	.
11397070	  -50.2	  588.6	  355.0	.
11397072	  -50.2	  589.9	  355.0	.
11397074	  -50.2	  591.0	  354.0	.
11397076	  -50.0	  591.6	  354.0	.
11397078	  -50.8	  591.6	  354.0	.
11397080	  -51.2	  592.4	  353.0	.
11397082	  -51.5	  593.0	  353.0	.
11397084	  -51.6	  592.2	  353.0	.
11397086	  -51.7	  591.3	  353.0	.
11397088	  -51.9	  591.5	  353.0	.
11397090	  -52.2	  591.1	  352.0	.
11397092	  -52.6	  591.7	  352.0	.
11397094	  -53.0	  592.2	  352.0	.
11397096	  -54.7	  591.9	  352.0	.
11397098	  -54.3	  592.2	  352.0	.
11397100	  -54.4	  591.8	  353.0	.
11397102	  -54.4	  591.2	  353.0	.
11397104	  -54.4	  591.3	  353.0	.
11397106	  -54.4	  591.1	  353.0	.
11397108	  -54.4	  590.7	  352.0	.
11397110	  -54.6	  592.0	  353.0	.
11397112	  -54.7	  593.7	  353.0	.
