MSG	11292231 TRIAL 1 START
MSG	11297478 DRIFTCORRECT L REPEATING due to large error
MSG	11301479 DRIFTCORRECT L LEFT  at 960,540  OFFSET 12.94 deg.  64.7,-464.5 pix.
MSG	11302236 RECCFG P 500 2 1 
MSG	11302236 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	11302237 !MODE RECORD P 500 2 1
START	11302238 	LEFT	SAMPLES	EVENTS
11302350	  959.2	  509.5	  526.0	.
11302352	  958.6	  510.7	  526.0	.
11302354	  959.2	  511.0	  531.0	.
MSG	11302355 DSP: FIXATION
11302356	  958.8	  511.1	  533.0	.
11302358	  958.3	  514.0	  533.0	.
11302360	  958.2	  514.2	  534.0	.
11302362	  958.6	  514.5	  535.0	.
11302364	  958.8	  516.3	  534.0	.
11302366	  958.9	  517.2	  533.0	.
11302368	  958.9	  518.1	  533.0	.
11302370	  958.9	  517.3	  532.0	.
11302372	  959.1	  516.5	  529.0	.
11302374	  959.0	  514.5	  528.0	.
11302376	  958.8	  512.0	  528.0	.
11302378	  958.4	  511.5	  524.0	.
11302380	  958.5	  513.3	  527.0	.
11302382	  958.5	  515.1	  530.0	.
11302384	  958.5	  513.9	  528.0	.
11302386	  958.4	  514.6	  528.0	.
11302388	  958.4	  514.6	  528.0	.
11302390	  958.5	  514.6	  528.0	.
11302392	  958.6	  514.6	  528.0	.
11302394	  958.1	  514.2	  527.0	.
11302396	  957.7	  514.0	  528.0	.
11302398	  957.7	  513.9	  528.0	.
11302400	  958.1	  513.4	  528.0	.
11302402	  957.7	  513.9	  529.0	.
11302404	  957.7	  511.7	  526.0	.
11302406	  956.9	  511.9	  527.0	.
11302408	  956.6	  512.1	  527.0	.
11302410	  956.4	  510.2	  527.0	.
11302412	  956.5	  510.7	  528.0	.
11302414	  956.4	  509.5	  528.0	.
11302416	  956.3	  508.4	  528.0	.
11302418	  956.0	  510.3	  528.0	.
11302420	  955.7	  510.5	  529.0	.
11302422	  955.8	  510.6	  529.0	.
11302424	  955.9	  510.5	  528.0	.
11302426	  956.2	  510.4	  528.0	.
11302428	  956.1	  510.4	  528.0	.
11302430	  956.3	  510.5	  527.0	.
11302432	  956.0	  510.5	  528.0	.
11302434	  955.7	  511.0	  529.0	.
11302436	  956.2	  511.0	  530.0	.
11302438	  956.6	  512.0	  531.0	.
11302440	  956.4	  511.6	  530.0	.
11302442	  956.2	  512.0	  532.0	.
11302444	  956.0	  512.5	  533.0	.
11302446	  956.0	  512.6	  533.0	.
11302448	  956.3	  512.8	  534.0	.
11302450	  956.1	  515.6	  536.0	.
11302452	  956.1	  516.3	  538.0	.
11302454	  956.1	  516.6	  545.0	.
11302456	  956.1	  517.5	  546.0	.
11302458	  956.1	  517.8	  546.0	.
11302460	  955.9	  517.9	  546.0	.
11302462	  955.8	  517.3	  545.0	.
11302464	  955.6	  518.3	  543.0	.
11302466	  955.8	  518.9	  542.0	.
11302468	  956.0	  519.3	  542.0	.
11302470	  955.3	  517.9	  540.0	.
11302472	  955.9	  517.4	  539.0	.
11302474	  956.3	  517.4	  536.0	.
11302476	  958.1	  517.6	  536.0	.
11302478	  958.0	  518.0	  536.0	.
11302480	  957.9	  516.9	  536.0	.
11302482	  957.8	  519.2	  536.0	.
11302484	  957.7	  520.0	  538.0	.
11302486	  957.0	  520.0	  539.0	.
11302488	  956.3	  519.8	  540.0	.
11302490	  955.7	  520.0	  541.0	.
11302492	  955.3	  518.9	  541.0	.
11302494	  954.2	  518.5	  541.0	.
11302496	  954.8	  518.7	  541.0	.
11302498	  955.4	  518.2	  540.0	.
11302500	  955.1	  518.5	  540.0	.
11302502	  954.8	  518.9	  541.0	.
11302504	  955.5	  519.5	  541.0	.
11302506	  956.2	  519.7	  541.0	.
11302508	  956.3	  519.7	  542.0	.
11302510	  956.3	  520.6	  543.0	.
11302512	  956.5	  520.3	  542.0	.
11302514	  956.2	  520.6	  543.0	.
11302516	  956.1	  519.9	  543.0	.
11302518	  955.7	  519.3	  543.0	.
11302520	  955.5	  518.7	  542.0	.
11302522	  955.7	  518.3	  541.0	.
11302524	  956.1	  516.1	  541.0	.
11302526	  956.5	  515.5	  541.0	.
11302528	  956.9	  515.0	  542.0	.
11302530	  956.8	  515.1	  542.0	.
11302532	  957.0	  515.3	  543.0	.
11302534	  957.1	  517.0	  546.0	.
11302536	  956.8	  516.9	  546.0	.
11302538	  956.9	  518.8	  546.0	.
11302540	  957.1	  518.3	  546.0	.
11302542	  956.8	  517.8	  545.0	.
11302544	  956.7	  515.0	  546.0	.
11302546	  957.2	  514.8	  545.0	.
11302548	  957.7	  515.6	  545.0	.
11302550	  958.4	  516.4	  545.0	.
11302552	  958.9	  518.6	  546.0	.
11302554	  958.8	  520.9	  550.0	.
11302556	  957.5	  522.9	  554.0	.
11302558	  957.2	  522.0	  554.0	.
11302560	  956.8	  522.6	  555.0	.
11302562	  956.3	  523.1	  555.0	.
11302564	  955.7	  523.7	  557.0	.
11302566	  955.5	  524.4	  557.0	.
11302568	  956.0	  523.6	  557.0	.
11302570	  954.7	  522.6	  551.0	.
11302572	  953.4	  521.9	  547.0	.
11302574	  953.4	  521.6	  547.0	.
11302576	  953.5	  520.4	  547.0	.
11302578	  953.6	  520.4	  546.0	.
11302580	  953.8	  520.2	  545.0	.
11302582	  955.0	  520.3	  546.0	.
11302584	  954.8	  520.6	  546.0	.
11302586	  955.2	  521.2	  549.0	.
11302588	  955.0	  522.3	  551.0	.
11302590	  954.8	  523.0	  552.0	.
11302592	  955.4	  522.5	  552.0	.
11302594	  955.9	  522.1	  552.0	.
11302596	  956.4	  522.5	  551.0	.
11302598	  956.9	  522.2	  551.0	.
11302600	  956.9	  521.8	  549.0	.
11302602	  957.0	  520.7	  549.0	.
11302604	  956.9	  521.5	  549.0	.
11302606	  957.0	  520.4	  549.0	.
11302608	  959.2	  519.8	  546.0	.
11302610	  958.6	  519.8	  546.0	.
11302612	  958.7	  519.7	  545.0	.
11302614	  958.8	  519.5	  545.0	.
11302616	  958.8	  519.1	  545.0	.
11302618	  959.0	  518.7	  545.0	.
11302620	  959.2	  518.4	  544.0	.
11302622	  959.4	  518.2	  544.0	.
11302624	  959.4	  518.1	  544.0	.
11302626	  959.6	  518.3	  544.0	.
11302628	  959.8	  517.7	  544.0	.
11302630	  959.9	  516.9	  544.0	.
11302632	  959.8	  515.2	  542.0	.
11302634	  959.7	  515.5	  541.0	.
11302636	  960.0	  515.9	  540.0	.
11302638	  960.4	  514.6	  540.0	.
11302640	  960.3	  515.1	  537.0	.
11302642	  960.7	  515.5	  537.0	.
11302644	  961.1	  516.0	  537.0	.
11302646	  962.0	  516.3	  537.0	.
11302648	  962.0	  516.4	  536.0	.
11302650	  962.1	  517.0	  536.0	.
11302652	  961.3	  517.5	  537.0	.
11302654	  961.8	  517.1	  538.0	.
11302656	  962.2	  516.8	  537.0	.
11302658	  962.2	  516.1	  536.0	.
11302660	  962.6	  516.4	  537.0	.
11302662	  963.1	  516.6	  537.0	.
11302664	  962.6	  517.9	  537.0	.
11302666	  962.3	  515.9	  538.0	.
11302668	  961.8	  515.0	  538.0	.
11302670	  962.0	  514.1	  532.0	.
11302672	  962.2	  512.7	  527.0	.
11302674	  962.9	  511.2	  523.0	.
11302676	  963.4	  510.4	  521.0	.
11302678	  962.7	  509.8	  520.0	.
11302680	  962.0	  509.9	  518.0	.
11302682	  961.6	  509.7	  517.0	.
11302684	  961.8	  509.6	  516.0	.
11302686	  961.9	  510.0	  516.0	.
11302688	  962.5	  509.2	  514.0	.
11302690	  962.6	  508.4	  513.0	.
11302692	  962.8	  506.3	  509.0	.
11302694	  964.2	  505.9	  508.0	.
11302696	  964.6	  505.4	  508.0	.
11302698	  964.7	  501.3	  503.0	.
11302700	  964.5	  501.2	  502.0	.
11302702	  964.4	  501.9	  501.0	.
11302704	  963.8	  501.8	  501.0	.
11302706	  963.5	  501.9	  496.0	.
11302708	  963.3	  502.0	  496.0	.
11302710	  963.8	  502.4	  496.0	.
11302712	  964.2	  503.7	  496.0	.
11302714	  963.9	  503.3	  496.0	.
11302716	  964.5	  504.3	  496.0	.
11302718	  963.9	  504.0	  496.0	.
11302720	  963.3	  503.6	  496.0	.
11302722	  963.2	  502.2	  495.0	.
11302724	  963.6	  502.2	  492.0	.
11302726	  963.8	  502.3	  491.0	.
11302728	  963.9	  502.5	  490.0	.
11302730	  963.4	  502.5	  490.0	.
11302732	  963.5	  502.4	  487.0	.
11302734	  963.2	  502.9	  484.0	.
11302736	  963.0	  503.0	  484.0	.
11302738	  963.1	  503.1	  483.0	.
11302740	  963.0	  503.2	  482.0	.
11302742	  963.2	  503.3	  480.0	.
11302744	  962.9	  504.2	  479.0	.
11302746	  962.8	  504.3	  479.0	.
11302748	  962.6	  503.7	  479.0	.
11302750	  963.4	  504.2	  479.0	.
11302752	  963.7	  504.6	  479.0	.
11302754	  963.8	  505.2	  478.0	.
11302756	  963.8	  505.2	  478.0	.
11302758	  963.8	  505.3	  478.0	.
11302760	  964.1	  507.9	  477.0	.
11302762	  964.6	  508.0	  477.0	.
11302764	  966.4	  507.9	  477.0	.
11302766	  966.4	  507.7	  476.0	.
11302768	  966.3	  507.3	  471.0	.
11302770	  966.1	  507.1	  466.0	.
11302772	  965.5	  505.8	  466.0	.
11302774	  964.9	  506.6	  465.0	.
11302776	  964.8	  506.5	  464.0	.
11302778	  964.7	  506.1	  464.0	.
11302780	  965.0	  505.6	  458.0	.
11302782	  965.2	  505.4	  457.0	.
11302784	  964.7	  505.3	  457.0	.
11302786	  964.6	  505.4	  455.0	.
11302788	  964.7	  505.4	  454.0	.
11302790	  964.8	  505.5	  454.0	.
11302792	  964.9	  505.5	  454.0	.
11302794	  964.9	  505.7	  454.0	.
11302796	  964.6	  505.7	  452.0	.
11302798	  964.3	  505.4	  452.0	.
11302800	  964.9	  506.6	  452.0	.
11302802	  964.7	  507.9	  450.0	.
11302804	  964.5	  510.7	  448.0	.
11302806	  964.7	  510.9	  447.0	.
11302808	  964.1	  510.7	  446.0	.
11302810	  963.3	  513.2	  444.0	.
11302812	  964.5	  512.0	  442.0	.
11302814	  965.5	  510.9	  442.0	.
11302816	  965.8	  511.2	  442.0	.
11302818	  965.9	  511.7	  439.0	.
11302820	  965.5	  512.4	  437.0	.
11302822	  965.4	  514.8	  435.0	.
11302824	  965.5	  512.2	  434.0	.
11302826	  966.0	  513.7	  433.0	.
11302828	  966.6	  515.2	  433.0	.
11302830	  966.7	  515.9	  433.0	.
11302832	  966.5	  514.8	  433.0	.
11302834	  967.6	  515.0	  428.0	.
11302836	  968.8	  515.3	  427.0	.
11302838	  968.9	  515.3	  427.0	.
11302840	  968.8	  515.1	  426.0	.
11302842	  968.6	  515.4	  426.0	.
11302844	  969.3	  512.1	  426.0	.
EFIX L   11302246	11302844	600	  960.1	  513.1	    518
SSACC L  11302846
11302846	  969.9	  508.9	  421.0	.
11302848	  970.4	  502.1	  416.0	.
11302850	  971.4	  495.6	  411.0	.
11302852	  972.1	  493.7	  410.0	.
ESACC L  11302846	11302852	8	  969.9	  508.9	  971.4	  495.6	   0.37	     69
SFIX L   11302854
11302854	  971.7	  491.6	  409.0	.
11302856	  971.3	  496.1	  409.0	.
11302858	  971.2	  496.4	  410.0	.
11302860	  971.2	  496.7	  412.0	.
11302862	  971.1	  497.3	  410.0	.
11302864	  971.0	  496.5	  409.0	.
11302866	  971.3	  495.8	  408.0	.
11302868	  971.8	  493.8	  408.0	.
11302870	  971.4	  497.8	  407.0	.
11302872	  971.5	  497.0	  406.0	.
11302874	  971.8	  496.3	  400.0	.
11302876	  971.9	  496.9	  401.0	.
11302878	  972.0	  496.3	  400.0	.
11302880	  972.5	  495.7	  399.0	.
11302882	  972.7	  496.7	  399.0	.
11302884	  972.9	  496.1	  399.0	.
11302886	  972.9	  495.6	  397.0	.
11302888	  972.1	  494.7	  395.0	.
11302890	  972.8	  494.8	  395.0	.
11302892	  973.6	  494.9	  394.0	.
11302894	  973.3	  494.1	  393.0	.
11302896	  974.3	  494.0	  392.0	.
11302898	  975.2	  494.1	  392.0	.
11302900	  975.3	  493.9	  392.0	.
11302902	  975.2	  494.4	  393.0	.
11302904	  975.7	  493.9	  392.0	.
11302906	  975.9	  493.5	  392.0	.
11302908	  975.8	  493.2	  389.0	.
11302910	  975.8	  493.0	  388.0	.
11302912	  975.8	  494.8	  388.0	.
11302914	  974.1	  493.3	  386.0	.
11302916	  974.2	  492.2	  383.0	.
11302918	  973.5	  491.2	  382.0	.
11302920	  973.7	  491.1	  382.0	.
11302922	  973.7	  492.6	  383.0	.
11302924	  974.9	  492.3	  383.0	.
11302926	  974.5	  491.6	  383.0	.
11302928	  975.4	  491.6	  382.0	.
11302930	  974.6	  491.3	  380.0	.
11302932	  974.4	  492.7	  380.0	.
11302934	  974.8	  492.1	  380.0	.
11302936	  974.3	  492.0	  378.0	.
11302938	  973.9	  490.7	  378.0	.
11302940	  974.1	  490.3	  378.0	.
11302942	  973.7	  489.8	  374.0	.
11302944	  973.4	  488.3	  373.0	.
11302946	  973.9	  490.6	  374.0	.
11302948	  973.8	  491.3	  374.0	.
11302950	  973.8	  491.5	  374.0	.
11302952	  974.9	  492.1	  375.0	.
11302954	  976.1	  492.8	  377.0	.
11302956	  976.5	  493.4	  379.0	.
11302958	  976.9	  494.3	  378.0	.
11302960	  977.7	  495.4	  378.0	.
11302962	  978.0	  495.3	  376.0	.
11302964	  978.2	  495.7	  376.0	.
11302966	  978.1	  495.5	  373.0	.
11302968	  977.7	  497.0	  372.0	.
11302970	  976.7	  496.6	  370.0	.
11302972	  975.7	  498.4	  371.0	.
11302974	  976.0	  497.1	  370.0	.
11302976	  975.5	  495.6	  369.0	.
11302978	  975.7	  493.6	  367.0	.
11302980	  975.7	  493.0	  365.0	.
11302982	  975.5	  492.3	  364.0	.
11302984	  977.1	  494.3	  365.0	.
EFIX L   11302854	11302984	132	  974.2	  493.9	    387
SSACC L  11302986
11302986	  978.9	  493.6	  364.0	.
11302988	  982.6	  493.1	  364.0	.
11302990	  983.6	  494.5	  364.0	.
11302992	  996.2	  496.3	  363.0	.
11302994	 1009.2	  498.1	  363.0	.
11302996	 1027.5	  502.4	  362.0	.
11302998	 1046.5	  505.1	  362.0	.
11303000	 1066.7	  507.9	  362.0	.
11303002	 1085.2	  511.5	  363.0	.
11303004	 1100.2	  514.5	  364.0	.
11303006	 1120.0	  516.4	  365.0	.
11303008	 1137.2	  517.8	  365.0	.
11303010	 1151.7	  516.5	  363.0	.
11303012	 1169.3	  517.8	  361.0	.
11303014	 1179.8	  522.3	  362.0	.
11303016	 1185.1	  525.7	  363.0	.
11303018	 1185.6	  525.3	  363.0	.
11303020	 1184.5	  527.2	  364.0	.
ESACC L  11302986	11303020	36	  978.9	  493.6	 1185.6	  525.3	   5.13	    237
SFIX L   11303022
11303022	 1184.2	  526.3	  363.0	.
11303024	 1183.8	  525.5	  363.0	.
11303026	 1182.9	  525.2	  361.0	.
11303028	 1182.7	  525.0	  360.0	.
11303030	 1182.6	  523.8	  359.0	.
11303032	 1180.4	  522.3	  358.0	.
11303034	 1178.3	  524.3	  358.0	.
11303036	 1177.5	  526.4	  358.0	.
11303038	 1177.4	  526.3	  358.0	.
11303040	 1177.3	  529.2	  358.0	.
11303042	 1177.5	  528.9	  358.0	.
11303044	 1178.3	  528.7	  357.0	.
11303046	 1179.0	  530.1	  358.0	.
11303048	 1178.5	  530.4	  357.0	.
11303050	 1178.0	  530.3	  357.0	.
11303052	 1178.8	  530.3	  357.0	.
11303054	 1178.7	  531.3	  358.0	.
11303056	 1179.3	  529.9	  358.0	.
11303058	 1179.8	  531.4	  358.0	.
11303060	 1179.2	  532.7	  359.0	.
11303062	 1179.3	  530.5	  359.0	.
11303064	 1179.3	  531.0	  359.0	.
11303066	 1177.9	  527.8	  357.0	.
11303068	 1177.6	  524.8	  356.0	.
11303070	 1177.6	  525.3	  355.0	.
11303072	 1177.9	  523.0	  355.0	.
11303074	 1178.1	  520.7	  352.0	.
11303076	 1178.5	  519.0	  351.0	.
11303078	 1178.9	  520.0	  352.0	.
11303080	 1179.4	  520.9	  352.0	.
11303082	 1179.1	  522.4	  354.0	.
11303084	 1178.9	  523.8	  354.0	.
11303086	 1179.3	  527.4	  354.0	.
11303088	 1178.9	  528.8	  354.0	.
11303090	 1178.4	  529.2	  354.0	.
11303092	 1178.6	  526.4	  354.0	.
11303094	 1178.7	  523.6	  353.0	.
11303096	 1178.3	  524.8	  354.0	.
11303098	 1177.8	  526.1	  354.0	.
11303100	 1177.7	  527.6	  354.0	.
11303102	 1177.8	  527.1	  354.0	.
11303104	 1177.4	  526.5	  353.0	.
11303106	 1176.8	  528.2	  352.0	.
11303108	 1176.5	  528.9	  352.0	.
11303110	 1176.2	  529.2	  350.0	.
11303112	 1176.5	  529.0	  349.0	.
11303114	 1176.1	  528.8	  349.0	.
11303116	 1175.7	  528.3	  349.0	.
11303118	 1176.3	  526.5	  348.0	.
11303120	 1175.1	  525.6	  349.0	.
11303122	 1174.0	  525.0	  348.0	.
11303124	 1173.7	  525.4	  349.0	.
11303126	 1173.9	  525.7	  349.0	.
11303128	 1173.6	  525.6	  349.0	.
11303130	 1173.4	  525.5	  349.0	.
11303132	 1172.8	  526.0	  349.0	.
11303134	 1172.7	  526.7	  349.0	.
11303136	 1173.4	  528.4	  349.0	.
11303138	 1172.3	  529.1	  349.0	.
11303140	 1172.5	  527.6	  349.0	.
11303142	 1172.8	  526.1	  344.0	.
11303144	 1172.5	  525.8	  344.0	.
11303146	 1173.2	  525.9	  344.0	.
11303148	 1173.4	  525.5	  342.0	.
11303150	 1173.2	  528.3	  345.0	.
11303152	 1173.0	  528.6	  348.0	.
11303154	 1173.6	  529.0	  348.0	.
11303156	 1172.8	  531.0	  348.0	.
11303158	 1172.5	  533.0	  350.0	.
11303160	 1172.3	  535.8	  353.0	.
11303162	 1172.4	  534.4	  352.0	.
11303164	 1172.3	  533.0	  352.0	.
11303166	 1172.2	  534.3	  351.0	.
11303168	 1172.0	  531.2	  351.0	.
11303170	 1172.7	  530.9	  351.0	.
11303172	 1172.0	  530.1	  349.0	.
11303174	 1172.7	  530.0	  347.0	.
11303176	 1173.3	  530.8	  347.0	.
11303178	 1173.1	  531.5	  347.0	.
11303180	 1172.9	  531.1	  347.0	.
11303182	 1172.7	  532.5	  347.0	.
11303184	 1172.6	  532.2	  347.0	.
11303186	 1172.0	  531.8	  346.0	.
11303188	 1171.4	  532.4	  347.0	.
11303190	 1170.5	  532.5	  347.0	.
11303192	 1171.1	  532.3	  347.0	.
11303194	 1170.9	  533.4	  349.0	.
11303196	 1170.8	  532.9	  349.0	.
11303198	 1170.5	  532.4	  349.0	.
11303200	 1170.5	  530.5	  348.0	.
11303202	 1170.6	  530.7	  348.0	.
11303204	 1170.7	  529.1	  348.0	.
11303206	 1170.8	  527.7	  347.0	.
11303208	 1171.0	  524.5	  346.0	.
11303210	 1171.3	  525.6	  346.0	.
11303212	 1171.0	  525.6	  346.0	.
11303214	 1171.4	  525.4	  345.0	.
11303216	 1170.9	  525.6	  344.0	.
EFIX L   11303022	11303216	196	 1175.6	  528.1	    352
SSACC L  11303218
11303218	 1170.4	  525.8	  343.0	.
11303220	 1169.1	  526.4	  343.0	.
11303222	 1159.2	  525.2	  342.0	.
11303224	 1148.0	  527.6	  342.0	.
11303226	 1131.2	  530.4	  342.0	.
11303228	 1108.0	  531.8	  343.0	.
11303230	 1080.3	  536.5	  343.0	.
11303232	 1067.8	  538.0	  343.0	.
11303234	 1052.5	  539.0	  344.0	.
11303236	 1028.1	  538.1	  343.0	.
11303238	 1021.1	  540.8	  343.0	.
11303240	 1004.0	  547.2	  343.0	.
11303242	  991.4	  554.5	  344.0	.
11303244	  989.0	  557.1	  346.0	.
11303246	  988.0	  562.0	  348.0	.
11303248	  984.3	  561.5	  348.0	.
ESACC L  11303218	11303248	32	 1170.4	  525.8	  988.0	  562.0	   4.57	    244
SFIX L   11303250
11303250	  982.5	  561.6	  349.0	.
11303252	  981.4	  563.3	  352.0	.
11303254	  982.4	  563.4	  355.0	.
11303256	  983.3	  563.4	  358.0	.
11303258	  983.9	  563.2	  358.0	.
11303260	  984.0	  563.2	  358.0	.
11303262	  983.7	  562.6	  359.0	.
11303264	  983.9	  562.7	  359.0	.
11303266	  984.2	  562.2	  359.0	.
11303268	  983.8	  561.4	  358.0	.
11303270	  983.3	  560.7	  356.0	.
11303272	  981.6	  559.7	  354.0	.
11303274	  982.8	  553.1	  347.0	.
11303276	  983.5	  552.2	  346.0	.
11303278	  985.1	  552.5	  347.0	.
11303280	  984.4	  552.6	  348.0	.
11303282	  984.4	  552.5	  350.0	.
11303284	  984.5	  552.9	  352.0	.
11303286	  985.3	  553.3	  352.0	.
11303288	  985.8	  550.8	  352.0	.
11303290	  985.6	  550.4	  350.0	.
11303292	  986.2	  551.3	  350.0	.
11303294	  985.8	  548.0	  350.0	.
11303296	  985.3	  547.3	  348.0	.
11303298	  985.0	  548.0	  348.0	.
11303300	  984.9	  548.8	  349.0	.
11303302	  985.0	  547.1	  346.0	.
11303304	  983.4	  545.1	  344.0	.
11303306	  983.7	  546.7	  339.0	.
11303308	  984.2	  545.7	  339.0	.
11303310	  985.8	  544.9	  340.0	.
11303312	  986.2	  541.3	  341.0	.
11303314	  986.2	  542.5	  341.0	.
11303316	  985.5	  543.7	  342.0	.
11303318	  985.4	  545.4	  343.0	.
11303320	  984.0	  544.1	  342.0	.
11303322	  982.4	  545.7	  344.0	.
11303324	  982.8	  547.8	  346.0	.
11303326	  983.4	  547.8	  347.0	.
11303328	  983.3	  550.8	  348.0	.
11303330	  983.4	  548.7	  345.0	.
11303332	  983.4	  546.6	  343.0	.
11303334	  982.8	  547.5	  337.0	.
11303336	  982.6	  548.5	  337.0	.
11303338	  981.2	  547.2	  340.0	.
11303340	  981.0	  549.7	  343.0	.
11303342	  981.1	  549.7	  345.0	.
11303344	  980.8	  548.4	  345.0	.
11303346	  981.3	  547.3	  343.0	.
11303348	  981.6	  546.7	  344.0	.
11303350	  981.1	  546.1	  346.0	.
11303352	  981.0	  548.8	  350.0	.
11303354	  980.5	  551.6	  352.0	.
11303356	  980.8	  554.2	  356.0	.
11303358	  981.3	  555.1	  358.0	.
11303360	  981.5	  555.0	  360.0	.
11303362	  981.2	  554.7	  358.0	.
11303364	  980.8	  555.6	  358.0	.
11303366	  981.6	  553.9	  358.0	.
11303368	  981.5	  552.0	  354.0	.
11303370	  981.4	  549.7	  353.0	.
11303372	  981.6	  547.5	  352.0	.
11303374	  981.9	  543.4	  348.0	.
11303376	  981.8	  541.6	  348.0	.
11303378	  982.1	  539.8	  347.0	.
11303380	  982.2	  541.0	  347.0	.
11303382	  982.2	  540.3	  347.0	.
11303384	  982.2	  539.7	  346.0	.
11303386	  981.6	  540.8	  348.0	.
11303388	  981.2	  542.1	  348.0	.
11303390	  981.0	  540.1	  348.0	.
11303392	  980.7	  540.7	  348.0	.
11303394	  981.2	  541.4	  348.0	.
11303396	  981.2	  541.0	  348.0	.
11303398	  981.1	  542.6	  348.0	.
11303400	  979.6	  541.8	  348.0	.
11303402	  979.1	  541.1	  349.0	.
11303404	  978.5	  542.3	  350.0	.
11303406	  978.6	  543.5	  351.0	.
11303408	  978.7	  543.9	  351.0	.
11303410	  977.5	  540.0	  348.0	.
11303412	  977.0	  541.0	  349.0	.
11303414	  976.9	  542.1	  349.0	.
11303416	  977.0	  540.6	  349.0	.
11303418	  977.5	  539.1	  347.0	.
11303420	  977.5	  540.6	  348.0	.
11303422	  977.5	  540.1	  347.0	.
11303424	  977.6	  540.7	  348.0	.
11303426	  977.4	  539.5	  348.0	.
11303428	  977.2	  538.3	  348.0	.
11303430	  974.8	  540.3	  348.0	.
11303432	  974.5	  539.2	  348.0	.
11303434	  974.2	  538.1	  346.0	.
11303436	  974.7	  539.9	  348.0	.
11303438	  974.5	  541.5	  349.0	.
11303440	  975.2	  539.7	  354.0	.
11303442	  975.5	  540.6	  354.0	.
11303444	  976.6	  540.4	  353.0	.
11303446	  976.0	  539.8	  353.0	.
11303448	  975.5	  538.0	  350.0	.
11303450	  975.9	  540.1	  343.0	.
11303452	  976.3	  542.3	  343.0	.
11303454	  976.6	  545.7	  351.0	.
11303456	  977.2	  545.9	  353.0	.
11303458	  977.2	  543.0	  353.0	.
11303460	  976.9	  543.9	  354.0	.
11303462	  976.7	  544.9	  355.0	.
11303464	  976.9	  542.9	  354.0	.
11303466	  975.5	  540.5	  353.0	.
11303468	  976.3	  538.1	  349.0	.
11303470	  976.6	  535.6	  348.0	.
11303472	  976.8	  536.5	  348.0	.
11303474	  976.6	  535.5	  348.0	.
