1,100,3.2215989
2,100,4.8757251
3,100,5.7613212
4,100,6.6410214
5,102,5.4506045
6,100,4.4010896
7,100,7.760735
8,100,6.0306199
9,102,4.165956
10,102,4.8165813
11,100,3.8709682
12,100,3.0554101
13,100,4.5860562
14,102,3.2558094
15,100,4.4513612
16,102,6.2609784
17,100,4.2358728
18,102,2.0453463
19,102,1.9004121
20,100,1.6161328
