MSG	11362753 TRIAL 6 START
MSG	11383190 DRIFTCORRECT L LEFT  at 960,540  OFFSET 0.25 deg.  7.6,-6.1 pix.
MSG	11383909 RECCFG P 500 2 1 
MSG	11383909 GAZE_COORDS 0.00 0.00 1919.00 1079.00
START	11383910 	LEFT	SAMPLES	EVENTS
11384028	  737.1	  574.9	  492.0	.
11384030	  737.1	  575.8	  492.0	.
11384032	  736.8	  578.1	  494.0	.
11384034	  736.8	  580.5	  495.0	.
11384036	  736.7	  583.1	  495.0	.
MSG	11384037 DSP: FIXATION
11384038	  737.3	  583.3	  495.0	.
11384040	  737.4	  586.0	  496.0	.
11384042	  736.8	  585.5	  495.0	.
11384044	  736.7	  585.1	  494.0	.
11384046	  737.1	  581.9	  494.0	.
11384048	  737.1	  583.7	  495.0	.
11384050	  737.5	  582.7	  496.0	.
11384052	  737.8	  584.3	  497.0	.
11384054	  737.3	  585.9	  501.0	.
11384056	  737.9	  585.0	  501.0	.
11384058	  738.4	  587.1	  501.0	.
11384060	  738.8	  585.8	  499.0	.
11384062	  738.9	  584.6	  496.0	.
11384064	  738.8	  586.8	  501.0	.
11384066	  739.4	  589.3	  505.0	.
11384068	  740.0	  593.3	  516.0	.
11384070	  740.1	  595.3	  517.0	.
11384072	  739.8	  596.1	  517.0	.
11384074	  739.8	  597.1	  517.0	.
11384076	  739.3	  594.6	  514.0	.
11384078	  740.4	  595.7	  514.0	.
11384080	  740.5	  591.2	  514.0	.
11384082	  740.2	  590.8	  505.0	.
11384084	  740.8	  590.9	  507.0	.
11384086	  740.2	  588.4	  505.0	.
11384088	  739.9	  589.2	  507.0	.
11384090	  739.8	  590.3	  509.0	.
11384092	  740.4	  590.7	  509.0	.
11384094	  740.7	  591.4	  509.0	.
11384096	  741.0	  587.9	  507.0	.
11384098	  740.5	  589.2	  507.0	.
11384100	  741.4	  590.7	  507.0	.
11384102	  742.2	  592.1	  507.0	.
11384104	  742.4	  592.5	  508.0	.
11384106	  742.5	  591.7	  509.0	.
11384108	  742.1	  590.6	  508.0	.
11384110	  741.5	  590.3	  509.0	.
11384112	  741.5	  590.4	  509.0	.
11384114	  741.6	  587.4	  507.0	.
11384116	  741.8	  584.2	  505.0	.
11384118	  741.7	  585.6	  507.0	.
11384120	  743.1	  587.1	  509.0	.
11384122	  744.8	  589.7	  510.0	.
11384124	  744.5	  591.5	  511.0	.
11384126	  744.2	  591.9	  511.0	.
11384128	  743.6	  591.7	  511.0	.
11384130	  743.9	  593.1	  511.0	.
11384132	  743.8	  592.8	  512.0	.
11384134	  744.5	  593.0	  513.0	.
11384136	  744.6	  593.4	  513.0	.
11384138	  744.4	  592.6	  514.0	.
11384140	  744.3	  592.8	  515.0	.
11384142	  744.4	  593.3	  515.0	.
11384144	  744.3	  592.6	  515.0	.
11384146	  744.5	  592.3	  516.0	.
11384148	  744.9	  593.0	  517.0	.
11384150	  744.7	  593.1	  517.0	.
11384152	  744.6	  593.0	  517.0	.
11384154	  744.4	  592.4	  517.0	.
11384156	  745.3	  591.3	  517.0	.
11384158	  745.8	  591.4	  517.0	.
11384160	  747.3	  591.9	  517.0	.
11384162	  747.1	  592.2	  517.0	.
11384164	  747.2	  589.1	  517.0	.
11384166	  747.8	  591.7	  520.0	.
11384168	  748.7	  594.1	  523.0	.
EFIX L   11383974	11384168	196	  739.2	  581.8	    502
SSACC L  11384170
11384170	  748.9	  595.0	  525.0	.
11384172	  749.3	  595.4	  528.0	.
11384174	  752.4	  596.1	  531.0	.
11384176	  755.7	  596.6	  531.0	.
11384178	  773.1	  594.4	  531.0	.
11384180	  785.6	  592.0	  528.0	.
11384182	  801.5	  590.8	  526.0	.
11384184	  833.2	  576.4	  524.0	.
11384186	  852.0	  581.0	  524.0	.
11384188	  872.3	  584.2	  523.0	.
11384190	  889.6	  584.4	  524.0	.
11384192	  905.0	  584.8	  525.0	.
11384194	  922.0	  585.7	  529.0	.
11384196	  934.9	  580.9	  530.0	.
11384198	  943.9	  575.6	  529.0	.
11384200	  949.3	  563.4	  531.0	.
11384202	  951.1	  562.6	  532.0	.
11384204	  953.0	  561.6	  532.0	.
ESACC L  11384170	11384204	36	  748.9	  595.0	  951.1	  562.6	   5.06	    273
SFIX L   11384206
11384206	  952.7	  560.3	  534.0	.
11384208	  952.7	  559.8	  536.0	.
11384210	  952.0	  559.5	  534.0	.
11384212	  947.6	  556.8	  531.0	.
11384214	  946.8	  554.9	  529.0	.
11384216	  946.0	  555.7	  531.0	.
11384218	  944.2	  556.5	  534.0	.
11384220	  944.7	  556.8	  532.0	.
11384222	  944.9	  557.2	  532.0	.
11384224	  944.0	  556.7	  531.0	.
11384226	  942.9	  559.5	  533.0	.
11384228	  942.9	  562.2	  536.0	.
11384230	  942.9	  560.1	  534.0	.
11384232	  943.7	  558.0	  533.0	.
11384234	  944.0	  557.3	  528.0	.
11384236	  944.3	  558.4	  528.0	.
11384238	  944.9	  557.0	  530.0	.
11384240	  945.0	  556.9	  533.0	.
11384242	  944.9	  556.9	  532.0	.
11384244	  944.9	  559.4	  534.0	.
11384246	  944.7	  557.9	  534.0	.
11384248	  944.6	  556.4	  534.0	.
11384250	  943.4	  554.2	  532.0	.
11384252	  943.3	  554.9	  531.0	.
11384254	  943.1	  555.1	  531.0	.
11384256	  943.0	  555.4	  533.0	.
11384258	  942.7	  561.1	  535.0	.
11384260	  942.7	  560.3	  534.0	.
11384262	  942.6	  562.1	  535.0	.
11384264	  942.5	  562.8	  536.0	.
11384266	  942.2	  563.0	  536.0	.
11384268	  942.5	  563.2	  536.0	.
11384270	  942.5	  565.1	  541.0	.
11384272	  942.7	  564.0	  547.0	.
11384274	  943.1	  564.8	  547.0	.
11384276	  943.1	  563.4	  546.0	.
11384278	  943.0	  564.4	  546.0	.
11384280	  943.1	  564.6	  544.0	.
11384282	  942.6	  564.4	  542.0	.
11384284	  943.3	  564.3	  538.0	.
11384286	  943.6	  556.1	  535.0	.
11384288	  943.7	  555.0	  532.0	.
11384290	  943.6	  553.9	  531.0	.
11384292	  943.7	  555.4	  533.0	.
11384294	  943.7	  555.4	  531.0	.
11384296	  943.5	  555.3	  530.0	.
11384298	  943.2	  553.8	  529.0	.
11384300	  943.2	  552.4	  529.0	.
11384302	  942.9	  554.6	  530.0	.
11384304	  942.0	  554.5	  530.0	.
11384306	  941.4	  554.5	  530.0	.
11384308	  941.3	  554.5	  531.0	.
11384310	  941.5	  554.6	  531.0	.
11384312	  941.7	  558.2	  531.0	.
11384314	  941.9	  559.7	  530.0	.
11384316	  942.1	  556.6	  530.0	.
11384318	  942.2	  556.9	  529.0	.
11384320	  941.6	  556.6	  528.0	.
11384322	  941.2	  556.3	  523.0	.
11384324	  941.1	  556.1	  521.0	.
11384326	  941.4	  557.2	  520.0	.
11384328	  941.9	  557.0	  519.0	.
11384330	  942.7	  558.3	  519.0	.
11384332	  943.2	  559.6	  517.0	.
11384334	  942.8	  562.2	  515.0	.
11384336	  943.6	  562.6	  516.0	.
11384338	  944.3	  562.2	  514.0	.
11384340	  943.7	  561.7	  513.0	.
11384342	  943.0	  561.4	  512.0	.
11384344	  941.5	  562.1	  511.0	.
11384346	  942.1	  563.0	  509.0	.
11384348	  941.8	  564.8	  507.0	.
11384350	  941.7	  564.9	  505.0	.
11384352	  941.4	  565.1	  504.0	.
11384354	  941.4	  565.1	  504.0	.
11384356	  941.4	  565.2	  504.0	.
11384358	  941.6	  566.8	  501.0	.
11384360	  941.8	  567.5	  503.0	.
11384362	  941.9	  568.2	  505.0	.
11384364	  941.9	  571.1	  511.0	.
11384366	  941.9	  573.9	  511.0	.
11384368	  941.4	  580.5	  507.0	.
11384370	  941.9	  578.2	  507.0	.
11384372	  941.1	  577.6	  507.0	.
11384374	  941.5	  577.9	  505.0	.
11384376	  942.0	  575.7	  503.0	.
11384378	  943.7	  573.6	  501.0	.
11384380	  944.3	  571.7	  486.0	.
11384382	  945.0	  571.2	  487.0	.
11384384	  945.2	  570.8	  486.0	.
11384386	  945.4	  570.5	  486.0	.
11384388	  945.8	  571.3	  486.0	.
11384390	  945.9	  571.9	  486.0	.
11384392	  946.0	  571.9	  485.0	.
11384394	  945.7	  571.7	  485.0	.
11384396	  945.9	  571.2	  484.0	.
11384398	  946.0	  571.6	  480.0	.
11384400	  946.8	  571.6	  480.0	.
11384402	  946.8	  571.3	  480.0	.
11384404	  946.6	  573.1	  478.0	.
11384406	  946.9	  573.0	  477.0	.
11384408	  946.3	  572.9	  474.0	.
11384410	  945.7	  572.3	  474.0	.
11384412	  944.2	  571.7	  474.0	.
11384414	  945.1	  571.5	  471.0	.
11384416	  945.3	  571.5	  469.0	.
11384418	  945.3	  571.3	  466.0	.
11384420	  945.3	  572.1	  465.0	.
11384422	  944.8	  571.3	  464.0	.
11384424	  944.7	  570.7	  464.0	.
11384426	  944.8	  572.5	  464.0	.
11384428	  944.8	  574.5	  464.0	.
11384430	  944.9	  573.5	  464.0	.
11384432	  944.8	  573.7	  464.0	.
11384434	  944.9	  573.8	  462.0	.
11384436	  944.9	  573.8	  457.0	.
11384438	  944.6	  572.4	  457.0	.
11384440	  945.1	  572.1	  457.0	.
11384442	  945.0	  571.9	  453.0	.
11384444	  945.3	  572.0	  452.0	.
11384446	  945.7	  571.9	  452.0	.
11384448	  946.4	  575.1	  453.0	.
11384450	  946.7	  575.3	  453.0	.
11384452	  947.0	  574.3	  452.0	.
11384454	  947.1	  573.1	  446.0	.
11384456	  947.2	  574.4	  441.0	.
11384458	  948.9	  575.7	  441.0	.
11384460	  948.4	  578.9	  444.0	.
11384462	  947.9	  578.4	  444.0	.
11384464	  948.0	  578.2	  444.0	.
11384466	  947.4	  579.2	  446.0	.
11384468	  947.7	  580.4	  448.0	.
11384470	  948.0	  580.6	  448.0	.
11384472	  949.3	  580.6	  445.0	.
11384474	  949.5	  580.3	  444.0	.
11384476	  949.8	  580.0	  441.0	.
11384478	  951.4	  579.8	  437.0	.
11384480	  951.9	  578.6	  432.0	.
11384482	  951.7	  578.0	  432.0	.
11384484	  951.6	  578.5	  432.0	.
11384486	  951.6	  579.0	  430.0	.
11384488	  951.7	  578.7	  429.0	.
11384490	  951.9	  579.6	  429.0	.
11384492	  952.1	  580.6	  429.0	.
11384494	  952.2	  580.5	  428.0	.
11384496	  952.0	  580.5	  427.0	.
11384498	  953.1	  581.0	  424.0	.
11384500	  954.2	  581.7	  423.0	.
11384502	  955.2	  582.7	  422.0	.
11384504	  955.5	  583.7	  422.0	.
11384506	  954.9	  584.0	  421.0	.
11384508	  954.9	  584.6	  420.0	.
11384510	  955.0	  583.8	  415.0	.
11384512	  955.6	  584.4	  415.0	.
11384514	  955.0	  584.7	  415.0	.
11384516	  954.4	  585.3	  412.0	.
11384518	  954.3	  585.8	  410.0	.
11384520	  954.8	  591.4	  408.0	.
11384522	  954.7	  592.3	  407.0	.
11384524	  955.0	  592.5	  407.0	.
11384526	  955.2	  592.5	  407.0	.
11384528	  955.8	  592.5	  405.0	.
11384530	  955.8	  592.9	  405.0	.
11384532	  955.7	  593.4	  405.0	.
11384534	  955.6	  592.7	  403.0	.
11384536	  955.4	  592.1	  402.0	.
11384538	  955.9	  593.0	  401.0	.
11384540	  955.5	  592.3	  401.0	.
11384542	  955.8	  592.7	  399.0	.
11384544	  956.2	  592.6	  398.0	.
11384546	  955.1	  592.1	  396.0	.
11384548	  956.1	  593.4	  396.0	.
11384550	  956.9	  594.6	  395.0	.
11384552	  956.6	  592.9	  394.0	.
11384554	  956.1	  592.6	  391.0	.
11384556	  955.6	  593.0	  392.0	.
11384558	  955.1	  592.0	  392.0	.
11384560	  956.1	  592.3	  393.0	.
11384562	  957.1	  592.6	  395.0	.
11384564	  955.8	  592.5	  397.0	.
11384566	  955.7	  592.5	  397.0	.
11384568	  956.2	  592.8	  396.0	.
11384570	  955.4	  592.4	  395.0	.
11384572	  955.2	  592.4	  389.0	.
11384574	  955.4	  590.8	  389.0	.
11384576	  954.9	  591.9	  383.0	.
11384578	  955.4	  592.1	  382.0	.
11384580	  955.3	  591.7	  382.0	.
11384582	  955.2	  592.2	  381.0	.
11384584	  955.2	  592.2	  381.0	.
11384586	  955.0	  592.0	  381.0	.
11384588	  955.1	  591.3	  377.0	.
11384590	  955.2	  591.2	  377.0	.
11384592	  955.2	  591.2	  376.0	.
11384594	  955.4	  592.4	  374.0	.
11384596	  955.3	  592.9	  374.0	.
11384598	  955.8	  593.1	  374.0	.
11384600	  956.1	  593.4	  375.0	.
11384602	  955.7	  594.1	  375.0	.
11384604	  955.8	  593.5	  374.0	.
11384606	  955.6	  595.1	  372.0	.
11384608	  955.4	  596.7	  371.0	.
11384610	  955.0	  596.0	  371.0	.
11384612	  955.1	  595.3	  371.0	.
11384614	  955.3	  595.3	  371.0	.
11384616	  956.2	  596.1	  368.0	.
11384618	  956.6	  595.1	  368.0	.
11384620	  957.0	  595.0	  368.0	.
11384622	  957.4	  595.6	  367.0	.
11384624	  957.1	  594.3	  367.0	.
11384626	  956.8	  595.0	  366.0	.
11384628	  957.4	  595.9	  365.0	.
11384630	  957.2	  594.8	  364.0	.
11384632	  956.9	  594.8	  364.0	.
11384634	  956.4	  594.8	  364.0	.
11384636	  956.6	  594.4	  363.0	.
11384638	  956.4	  595.4	  362.0	.
11384640	  957.0	  595.5	  362.0	.
11384642	  957.7	  595.6	  362.0	.
11384644	  957.8	  595.5	  359.0	.
11384646	  957.8	  595.9	  359.0	.
11384648	  957.3	  596.2	  360.0	.
11384650	  957.6	  596.3	  362.0	.
11384652	  957.2	  596.3	  362.0	.
11384654	  957.0	  595.7	  361.0	.
11384656	  957.1	  596.0	  360.0	.
11384658	  956.8	  595.7	  358.0	.
11384660	  956.5	  595.4	  358.0	.
11384662	  956.9	  594.7	  358.0	.
11384664	  957.3	  595.1	  358.0	.
11384666	  956.6	  595.3	  358.0	.
11384668	  957.3	  596.0	  358.0	.
11384670	  957.3	  596.5	  358.0	.
11384672	  957.7	  594.7	  358.0	.
11384674	  957.5	  594.5	  356.0	.
11384676	  957.9	  594.5	  354.0	.
11384678	  958.3	  594.1	  351.0	.
11384680	  959.2	  594.9	  350.0	.
11384682	  959.6	  594.2	  350.0	.
11384684	  959.6	  595.3	  349.0	.
11384686	  959.2	  596.3	  350.0	.
11384688	  959.5	  596.1	  349.0	.
11384690	  959.3	  596.8	  348.0	.
11384692	  960.3	  596.0	  348.0	.
11384694	  960.4	  595.6	  348.0	.
11384696	  960.0	  595.4	  348.0	.
11384698	  960.4	  595.3	  347.0	.
11384700	  960.8	  595.2	  347.0	.
11384702	  962.0	  595.3	  347.0	.
11384704	  962.3	  595.5	  347.0	.
11384706	  962.1	  595.4	  346.0	.
11384708	  962.0	  595.2	  345.0	.
11384710	  961.7	  597.1	  344.0	.
11384712	  961.4	  597.1	  344.0	.
11384714	  961.4	  596.1	  342.0	.
11384716	  960.5	  596.7	  342.0	.
11384718	  959.5	  597.3	  342.0	.
11384720	  959.8	  595.9	  342.0	.
11384722	  960.1	  596.7	  341.0	.
11384724	  961.1	  595.7	  341.0	.
11384726	  961.5	  594.7	  341.0	.
11384728	  961.8	  596.2	  341.0	.
11384730	  961.5	  597.6	  340.0	.
11384732	  962.2	  597.9	  340.0	.
11384734	  962.5	  598.0	  340.0	.
11384736	  962.5	  599.8	  340.0	.
11384738	  962.0	  599.8	  340.0	.
11384740	  961.5	  599.8	  340.0	.
11384742	  961.4	  601.5	  340.0	.
11384744	  961.7	  601.3	  339.0	.
11384746	  962.7	  601.2	  338.0	.
11384748	  963.1	  600.8	  337.0	.
11384750	  963.3	  600.3	  336.0	.
11384752	  962.8	  601.1	  336.0	.
11384754	  962.2	  601.8	  336.0	.
11384756	  962.2	  600.7	  335.0	.
11384758	  962.0	  600.5	  335.0	.
11384760	  961.9	  600.7	  335.0	.
11384762	  962.5	  600.4	  336.0	.
11384764	  962.7	  601.2	  337.0	.
11384766	  962.9	  601.2	  337.0	.
11384768	  962.7	  601.1	  336.0	.
11384770	  962.5	  602.3	  336.0	.
11384772	  962.1	  601.6	  335.0	.
11384774	  962.2	  602.9	  333.0	.
11384776	  961.2	  603.2	  332.0	.
11384778	  960.4	  603.1	  331.0	.
11384780	  958.4	  602.9	  330.0	.
11384782	  958.7	  603.5	  329.0	.
11384784	  958.9	  602.8	  329.0	.
11384786	  960.0	  603.3	  329.0	.
11384788	  960.6	  603.6	  328.0	.
11384790	  960.9	  602.5	  328.0	.
11384792	  960.4	  603.3	  328.0	.
11384794	  960.6	  603.3	  327.0	.
11384796	  960.8	  602.9	  326.0	.
11384798	  960.7	  604.3	  326.0	.
11384800	  960.5	  604.5	  326.0	.
11384802	  960.4	  604.1	  327.0	.
11384804	  960.1	  604.2	  326.0	.
11384806	  960.1	  603.1	  325.0	.
11384808	  960.1	  602.0	  325.0	.
11384810	  960.7	  601.2	  326.0	.
11384812	  960.6	  602.2	  326.0	.
11384814	  960.8	  602.7	  325.0	.
11384816	  960.8	  603.1	  325.0	.
11384818	  961.0	  603.2	  325.0	.
11384820	  961.0	  603.4	  324.0	.
11384822	  960.3	  604.1	  323.0	.
11384824	  959.4	  604.8	  321.0	.
11384826	  959.3	  605.8	  321.0	.
11384828	  959.0	  604.8	  321.0	.
11384830	  959.4	  605.0	  320.0	.
11384832	  958.6	  604.3	  321.0	.
11384834	  959.6	  604.6	  322.0	.
11384836	  959.1	  604.5	  325.0	.
11384838	  959.1	  605.1	  325.0	.
11384840	  959.0	  608.0	  323.0	.
11384842	  959.1	  607.9	  321.0	.
11384844	  958.9	  607.7	  321.0	.
11384846	  958.8	  607.2	  321.0	.
11384848	  958.7	  607.1	  320.0	.
11384850	  958.9	  607.1	  320.0	.
11384852	  958.9	  606.2	  320.0	.
11384854	  958.8	  607.1	  320.0	.
11384856	  959.1	  607.9	  322.0	.
11384858	  959.5	  607.5	  324.0	.
11384860	  959.6	  606.9	  324.0	.
11384862	  958.7	  607.6	  324.0	.
11384864	  958.5	  607.1	  323.0	.
11384866	  958.4	  608.5	  323.0	.
11384868	  957.8	  607.8	  324.0	.
11384870	  958.3	  607.9	  323.0	.
11384872	  957.8	  607.8	  323.0	.
11384874	  957.4	  607.7	  322.0	.
11384876	  958.2	  609.2	  322.0	.
11384878	  958.1	  608.6	  321.0	.
11384880	  959.2	  608.2	  320.0	.
11384882	  959.1	  610.0	  319.0	.
11384884	  959.0	  610.1	  317.0	.
11384886	  959.0	  610.2	  316.0	.
11384888	  959.0	  609.7	  316.0	.
11384890	  959.8	  609.4	  316.0	.
11384892	  960.5	  609.0	  316.0	.
11384894	  962.0	  609.0	  315.0	.
11384896	  960.8	  608.5	  315.0	.
11384898	  960.7	  607.6	  315.0	.
11384900	  960.6	  607.5	  315.0	.
11384902	  960.4	  608.4	  315.0	.
11384904	  960.9	  607.9	  315.0	.
11384906	  960.3	  607.7	  315.0	.
11384908	  960.3	  607.8	  314.0	.
11384910	  960.2	  607.1	  314.0	.
11384912	  960.2	  606.3	  314.0	.
11384914	  960.2	  607.0	  313.0	.
11384916	  960.6	  606.7	  314.0	.
11384918	  960.4	  606.3	  315.0	.
11384920	  960.9	  606.5	  315.0	.
11384922	  960.5	  606.6	  315.0	.
11384924	  960.6	  607.4	  315.0	.
11384926	  960.6	  608.7	  314.0	.
11384928	  960.7	  609.1	  314.0	.
11384930	  960.9	  609.0	  314.0	.
11384932	  960.8	  610.3	  313.0	.
11384934	  960.6	  611.6	  313.0	.
11384936	  961.0	  609.7	  314.0	.
11384938	  961.1	  610.6	  313.0	.
11384940	  962.1	  610.0	  314.0	.
11384942	  962.0	  609.3	  314.0	.
11384944	  962.7	  609.1	  314.0	.
11384946	  962.4	  609.6	  315.0	.
11384948	  962.3	  608.6	  315.0	.
11384950	  962.6	  608.5	  315.0	.
11384952	  962.4	  608.7	  315.0	.
11384954	  963.4	  608.3	  316.0	.
11384956	  964.4	  609.0	  316.0	.
11384958	  964.3	  609.6	  317.0	.
11384960	  964.3	  609.1	  317.0	.
11384962	  964.1	  610.8	  317.0	.
11384964	  964.2	  610.9	  317.0	.
11384966	  964.2	  610.7	  317.0	.
11384968	  964.5	  610.5	  317.0	.
11384970	  964.3	  610.7	  317.0	.
11384972	  964.3	  610.9	  317.0	.
11384974	  964.4	  610.1	  317.0	.
11384976	  964.7	  609.4	  317.0	.
11384978	  964.4	  610.9	  316.0	.
11384980	  964.7	  612.6	  316.0	.
11384982	  965.0	  613.2	  316.0	.
11384984	  965.3	  613.6	  316.0	.
11384986	  965.5	  613.8	  314.0	.
11384988	  966.4	  614.7	  313.0	.
11384990	  967.3	  615.6	  312.0	.
11384992	  967.4	  616.4	  312.0	.
11384994	  967.4	  617.2	  311.0	.
11384996	  968.0	  617.6	  310.0	.
11384998	  968.5	  617.8	  309.0	.
11385000	  970.2	  618.7	  309.0	.
11385002	  971.8	  618.9	  309.0	.
11385004	  973.7	  619.2	  309.0	.
EFIX L   11384206	11385004	800	  954.1	  588.1	    402
SSACC L  11385006
11385006	  974.9	  619.2	  308.0	.
11385008	  982.6	  620.3	  307.0	.
11385010	  986.4	  619.4	  304.0	.
11385012	  989.9	  617.1	  304.0	.
11385014	  991.1	  616.5	  301.0	.
11385016	  992.4	  617.5	  299.0	.
11385018	  993.7	  618.4	  294.0	.
11385020	  995.8	  631.0	  257.0	.
11385022	 1004.0	  671.9	  229.0	.
11385024	 1006.1	  682.2	  222.0	I
11385026	 1007.9	  692.4	  215.0	.
11385028	 1010.0	  702.7	  208.0	I
11385030	 1011.8	  713.0	  201.0	.
SBLINK L 11385032
11385032	   .	   .	    0.0	I
11385034	   .	   .	    0.0	.
11385036	   .	   .	    0.0	I
11385038	   .	   .	    0.0	.
11385040	   .	   .	    0.0	I
11385042	   .	   .	    0.0	.
11385044	   .	   .	    0.0	I
11385046	   .	   .	    0.0	.
11385048	   .	   .	    0.0	I
11385050	   .	   .	    0.0	.
11385052	   .	   .	    0.0	I
11385054	   .	   .	    0.0	.
11385056	   .	   .	    0.0	I
11385058	   .	   .	    0.0	.
11385060	   .	   .	    0.0	I
11385062	   .	   .	    0.0	.
11385064	   .	   .	    0.0	I
11385066	   .	   .	    0.0	.
11385068	   .	   .	    0.0	I
11385070	   .	   .	    0.0	.
11385072	   .	   .	    0.0	I
11385074	   .	   .	    0.0	.
11385076	   .	   .	    0.0	I
11385078	   .	   .	    0.0	.
11385080	   .	   .	    0.0	I
11385082	   .	   .	    0.0	.
11385084	   .	   .	    0.0	I
11385086	   .	   .	    0.0	.
11385088	   .	   .	    0.0	I
11385090	   .	   .	    0.0	.
11385092	   .	   .	    0.0	I
11385094	   .	   .	    0.0	.
11385096	   .	   .	    0.0	I
11385098	   .	   .	    0.0	.
11385100	   .	   .	    0.0	I
11385102	   .	   .	    0.0	.
11385104	   .	   .	    0.0	I
11385106	   .	   .	    0.0	.
11385108	   .	   .	    0.0	I
11385110	   .	   .	    0.0	.
11385112	   .	   .	    0.0	I
11385114	   .	   .	    0.0	.
11385116	   .	   .	    0.0	I
11385118	   .	   .	    0.0	.
11385120	   .	   .	    0.0	I
11385122	   .	   .	    0.0	.
11385124	   .	   .	    0.0	I
11385126	   .	   .	    0.0	.
11385128	   .	   .	    0.0	I
11385130	   .	   .	    0.0	.
11385132	   .	   .	    0.0	I
11385134	   .	   .	    0.0	.
11385136	   .	   .	    0.0	I
11385138	   .	   .	    0.0	.
11385140	   .	   .	    0.0	I
11385142	   .	   .	    0.0	.
11385144	   .	   .	    0.0	I
11385146	   .	   .	    0.0	.
11385148	   .	   .	    0.0	I
11385150	   .	   .	    0.0	.
11385152	   .	   .	    0.0	I
11385154	   .	   .	    0.0	.
EBLINK L 11385032	11385154	124
11385156	  953.5	  649.2	  205.0	I
11385158	  953.6	  649.1	  205.0	.
11385160	  954.6	  643.1	  208.0	I
11385162	  955.7	  637.1	  211.0	.
11385164	  953.7	  624.2	  218.0	.
11385166	  956.1	  599.9	  232.0	.
11385168	  955.8	  592.8	  251.0	.
11385170	  956.6	  577.1	  257.0	.
11385172	  956.5	  576.0	  269.0	.
11385174	  957.3	  559.9	  270.0	.
11385176	  956.5	  543.5	  285.0	.
11385178	  959.0	  527.0	  287.0	.
11385180	  961.3	  520.3	  289.0	.
11385182	  963.0	  516.6	  296.0	.
11385184	  962.1	  517.4	  303.0	.
ESACC L  11385006	11385184	180	  974.9	  619.2	  963.0	  516.6	   2.91	    262
SFIX L   11385186
11385186	  962.0	  518.3	  303.0	.
11385188	  962.0	  523.8	  305.0	.
11385190	  961.7	  528.3	  305.0	.
11385192	  961.7	  530.5	  306.0	.
11385194	  960.3	  532.1	  310.0	.
11385196	  959.0	  533.7	  310.0	.
11385198	  958.5	  536.0	  310.0	.
