11455376,1,0,809.7,558.2,511.0
11455378,1,0,808.7,557.9,511.0
11455380,1,0,806.1,557.8,511.0
11455382,1,0,799.3,557.1,511.0
11455384,1,0,799.1,560.6,510.0
11455386,1,0,788.5,561.0,511.0
11455388,1,0,785.0,562.7,508.0
11455390,1,0,779.7,562.4,506.0
11455392,1,0,770.6,561.1,506.0
11455394,1,0,766.5,562.9,506.0
11455396,1,0,762.2,564.8,506.0
11455398,1,0,753.9,565.7,506.0
11455400,1,0,749.9,565.2,507.0
11455402,1,0,743.1,564.3,508.0
11455404,1,0,741.9,563.4,512.0
11455406,1,0,740.8,564.2,512.0
11455408,1,0,739.3,563.4,512.0
11455410,1,0,738.0,563.5,512.0
11455412,1,0,737.5,563.8,513.0
11455414,1,0,737.1,563.6,511.0
11455416,1,0,735.8,564.2,511.0
11455418,1,0,734.5,564.0,511.0
11455420,1,0,735.1,564.2,511.0
11455422,1,0,734.8,564.0,510.0
11455424,1,0,734.5,563.3,510.0
11455426,1,0,734.3,563.5,511.0
11455428,1,0,734.1,563.5,511.0
11455430,1,0,734.3,563.5,512.0
11455432,1,0,734.5,563.5,513.0
11455434,1,0,734.0,564.4,511.0
11455436,1,0,733.7,565.5,511.0
11455438,1,0,733.6,565.0,511.0
11455440,1,0,733.1,564.6,510.0
11455442,1,0,732.8,564.1,510.0
11455444,1,0,732.7,563.9,511.0
11455446,1,0,732.8,563.7,514.0
11455448,1,0,732.6,563.6,512.0
11455450,1,0,732.6,562.9,511.0
11455452,1,0,732.0,562.1,510.0
11455454,1,0,731.8,561.9,511.0
11455456,1,0,731.5,562.2,512.0
11455458,1,0,731.6,560.8,510.0
11455460,1,0,731.2,561.7,512.0
11455462,1,0,731.2,562.7,513.0
11455464,1,0,731.2,566.1,519.0
11455466,1,0,731.3,566.2,520.0
11455468,1,0,731.5,565.9,521.0
11455470,1,0,731.7,566.0,525.0
11455472,1,0,732.6,563.3,521.0
11455474,1,0,732.7,563.2,521.0
11455476,1,0,732.3,563.2,521.0
11455478,1,0,731.9,563.5,519.0
11455480,1,0,732.9,564.1,518.0
11455482,1,0,733.9,563.4,518.0
11455484,1,0,736.6,564.8,515.0
11455486,1,0,737.3,564.9,514.0
11455488,1,0,744.4,565.7,514.0
11455490,1,0,745.0,565.4,514.0
11455492,1,0,745.9,565.3,514.0
11455494,1,0,746.9,565.1,514.0
11455496,1,0,746.3,561.3,515.0
11455498,1,0,745.8,560.7,516.0
11455500,1,0,744.2,560.1,519.0
11455502,1,1,737.7,553.5,517.0
11455504,1,1,736.4,552.7,517.0
11455506,1,1,729.4,552.4,518.0
11455508,1,1,723.4,551.9,518.0
11455510,1,1,720.8,551.6,518.0
11455512,1,1,712.2,550.3,518.0
11455514,1,1,709.4,549.6,519.0
11455516,1,1,701.4,548.5,518.0
11455518,1,1,699.5,548.7,518.0
11455520,1,1,691.0,547.1,517.0
11455522,1,1,689.2,546.8,515.0
11455524,1,1,684.9,545.9,516.0
11455526,1,1,683.2,547.1,516.0
11455528,1,1,681.8,548.5,517.0
11455530,1,1,677.2,546.0,515.0
11455532,1,1,674.4,546.8,516.0
11455534,1,1,668.4,546.8,515.0
11455536,1,1,661.8,546.5,518.0
11455538,1,1,659.9,547.2,520.0
11455540,1,1,649.0,548.6,522.0
11455542,1,1,642.9,547.8,524.0
11455544,1,1,636.9,548.1,524.0
11455546,1,1,630.1,544.6,520.0
11455548,1,1,622.5,545.2,519.0
11455550,1,1,615.3,545.8,519.0
11455552,1,1,613.7,548.4,518.0
11455554,1,1,611.9,550.9,518.0
11455556,1,1,605.8,551.2,516.0
11455558,1,1,601.6,551.9,517.0
11455560,1,1,594.7,549.2,518.0
11455562,1,1,590.0,547.7,522.0
11455564,1,1,583.2,546.0,526.0
11455566,1,1,576.3,543.4,530.0
11455568,1,1,574.1,541.8,530.0
11455570,1,1,572.8,539.5,530.0
11455572,1,1,571.6,537.7,526.0
11455574,1,1,570.4,536.0,526.0
11455576,1,1,568.9,533.3,525.0
11455578,1,1,567.2,534.9,524.0
11455580,1,1,565.3,535.0,524.0
11455582,1,1,563.4,534.4,524.0
11455584,1,1,562.7,534.1,522.0
11455586,1,1,562.6,535.4,521.0
11455588,1,1,562.3,534.1,520.0
11455590,1,1,562.2,533.8,520.0
11455592,1,1,562.4,533.7,520.0
11455594,1,1,562.5,533.7,520.0
11455596,1,1,563.2,533.9,521.0
11455598,1,1,562.3,534.7,521.0
11455600,1,1,561.4,535.6,522.0
11455602,1,1,561.9,536.5,524.0
11455604,1,1,561.7,536.4,524.0
11455606,1,1,561.4,536.2,524.0
11455608,1,1,561.4,535.2,522.0
11455610,1,1,561.2,534.7,521.0
11455612,1,1,559.5,533.9,521.0
11455614,1,1,559.3,533.7,521.0
11455616,1,1,560.0,533.9,520.0
11455618,1,1,559.8,534.0,522.0
11455620,1,1,560.1,536.5,524.0
11455622,1,1,560.4,536.8,524.0
11455624,1,1,559.7,536.7,524.0
11455626,1,1,559.7,536.7,524.0
11455628,1,1,559.8,537.5,522.0
11455630,1,1,559.4,537.6,522.0
11455632,1,1,559.5,537.9,522.0
11455634,1,1,558.8,535.5,521.0
11455636,1,1,558.2,533.1,521.0
11455638,1,1,558.3,533.8,522.0
11455640,1,1,558.5,534.4,522.0
11455642,1,1,560.1,533.7,523.0
11455644,1,1,565.9,536.0,523.0
11455646,1,1,566.7,535.9,523.0
11455648,1,1,575.6,537.6,522.0
11455650,1,1,589.1,539.2,523.0
11455652,1,1,615.1,540.9,523.0
11455654,1,1,636.6,540.9,523.0
11455656,1,1,665.4,548.0,525.0
11455658,1,1,687.5,550.7,528.0
11455660,1,1,719.1,554.8,534.0
11455662,1,1,744.1,556.4,534.0
11455664,1,1,768.8,557.8,534.0
11455666,1,1,794.0,554.4,534.0
11455668,1,1,816.8,555.7,534.0
11455670,1,1,840.0,555.7,534.0
11455672,1,1,859.0,554.9,532.0
11455674,1,1,883.4,551.0,530.0
11455676,1,1,896.5,552.3,524.0
11455678,1,1,914.6,554.7,525.0
11455680,1,1,925.5,556.1,526.0
11455682,1,1,941.9,557.2,526.0
11455684,1,1,954.8,557.8,526.0
11455686,1,1,967.1,557.2,525.0
11455688,1,1,975.2,558.1,524.0
11455690,1,1,981.4,557.8,523.0
11455692,1,1,982.1,556.9,522.0
11455694,1,1,982.9,557.1,522.0
11455696,1,1,983.6,556.8,522.0
11455698,1,1,983.1,556.5,522.0
11455700,1,1,982.6,556.1,522.0
11455702,1,1,981.0,556.5,523.0
11455704,1,1,979.9,556.8,523.0
11455706,1,1,978.0,555.9,523.0
11455708,1,1,978.1,556.6,523.0
11455710,1,1,978.1,557.4,523.0
11455712,1,1,978.1,558.4,524.0
11455714,1,1,978.0,559.3,525.0
11455716,1,1,976.9,560.1,525.0
11455718,1,1,975.8,560.2,525.0
11455720,1,1,976.1,559.6,525.0
11455722,1,1,976.4,558.9,522.0
11455724,1,1,976.6,558.9,523.0
11455726,1,1,976.8,558.4,523.0
11455728,1,1,976.7,558.4,523.0
11455730,1,1,976.7,558.3,523.0
11455732,1,1,976.7,557.3,522.0
11455734,1,1,976.8,557.7,522.0
11455736,1,1,976.7,557.4,522.0
11455738,1,1,976.7,557.4,523.0
11455740,1,1,977.2,557.5,524.0
11455742,1,1,976.5,557.2,524.0
11455744,1,1,975.9,556.8,522.0
11455746,1,1,975.7,557.2,521.0
11455748,1,1,975.4,556.7,518.0
11455750,1,1,974.9,556.1,518.0
11455752,1,1,975.6,557.0,518.0
11455754,1,1,974.8,557.0,518.0
11455756,1,1,974.5,557.2,519.0
11455758,1,1,974.5,557.9,520.0
11455760,1,1,974.4,557.7,525.0
11455762,1,1,974.5,557.8,526.0
11455764,1,1,974.7,557.0,526.0
11455766,1,1,974.6,556.3,524.0
11455768,1,1,974.5,555.9,523.0
11455770,1,1,974.5,555.8,523.0
11455772,1,1,974.6,555.7,520.0
11455774,1,1,974.8,555.8,517.0
11455776,1,1,975.0,556.4,512.0
11455778,1,1,975.1,557.1,512.0
11455780,1,1,974.9,556.6,512.0
11455782,1,1,974.8,557.4,513.0
11455784,1,1,974.9,556.9,513.0
11455786,1,1,975.1,557.4,513.0
11455788,1,1,975.9,557.6,513.0
11455790,1,1,975.9,557.8,513.0
11455792,1,1,975.5,557.4,512.0
11455794,1,1,975.9,557.2,510.0
11455796,1,1,976.1,557.4,510.0
11455798,1,1,976.0,556.6,510.0
11455800,1,1,976.1,558.5,510.0
11455802,1,1,975.9,559.2,509.0
11455804,1,1,975.7,559.1,508.0
11455806,1,1,975.6,560.4,506.0
11455808,1,1,975.5,560.7,506.0
11455810,1,1,975.1,560.5,503.0
11455812,1,1,975.0,562.0,503.0
11455814,1,1,974.9,561.7,503.0
11455816,1,1,975.6,561.5,502.0
11455818,1,1,975.5,561.5,503.0
11455820,1,1,975.5,561.5,501.0
11455822,1,1,975.5,561.3,500.0
11455824,1,1,975.5,561.0,501.0
11455826,1,1,975.2,561.1,500.0
11455828,1,1,975.5,560.4,500.0
11455830,1,1,975.1,560.3,498.0
11455832,1,1,975.2,560.2,498.0
11455834,1,1,975.0,560.2,497.0
11455836,1,1,975.2,561.1,497.0
11455838,1,1,974.9,562.0,496.0
11455840,1,1,976.0,561.4,495.0
11455842,1,1,976.0,562.6,493.0
11455844,1,1,976.0,561.4,492.0
11455846,1,1,976.4,562.2,490.0
11455848,1,1,976.5,561.4,490.0
11455850,1,1,976.3,560.7,490.0
11455852,1,1,976.7,560.8,487.0
11455854,1,1,977.1,561.0,484.0
11455856,1,1,977.4,561.8,485.0
11455858,1,1,977.6,562.0,485.0
11455860,1,1,977.7,562.0,486.0
11455862,1,1,977.6,562.1,487.0
11455864,1,1,977.6,562.1,487.0
11455866,1,1,979.1,566.0,487.0
11455868,1,1,979.2,566.4,487.0
11455870,1,1,978.9,566.9,487.0
11455872,1,1,979.8,567.7,486.0
11455874,1,1,979.9,568.5,483.0
11455876,1,1,979.9,568.8,475.0
11455878,1,1,979.8,569.2,474.0
11455880,1,1,980.0,569.9,474.0
11455882,1,1,978.9,569.1,471.0
11455884,1,1,979.5,568.5,467.0
11455886,1,1,979.9,569.0,467.0
11455888,1,1,979.9,569.4,467.0
11455890,1,1,979.9,570.8,466.0
11455892,1,1,981.4,572.2,466.0
11455894,1,1,981.4,573.0,463.0
11455896,1,1,981.3,573.2,463.0
11455898,1,1,981.0,573.4,460.0
11455900,1,1,980.4,573.9,460.0
11455902,1,1,980.4,574.4,460.0
11455904,1,1,980.6,573.6,460.0
11455906,1,1,980.6,573.8,459.0
11455908,1,1,979.8,573.9,458.0
11455910,1,1,980.1,573.7,456.0
11455912,1,1,980.1,574.9,455.0
11455914,1,1,980.3,575.4,454.0
11455916,1,1,980.5,576.0,453.0
11455918,1,1,980.4,577.2,452.0
11455920,1,1,980.8,578.5,452.0
11455922,1,1,981.1,579.1,451.0
11455924,1,1,980.7,579.1,451.0
11455926,1,1,980.7,579.0,449.0
11455928,1,1,980.2,579.3,448.0
11455930,1,1,979.6,579.5,448.0
11455932,1,1,978.6,579.2,448.0
11455934,1,1,978.5,580.1,447.0
11455936,1,1,979.2,580.3,446.0
11455938,1,1,979.7,580.0,444.0
11455940,1,1,979.6,580.3,444.0
11455942,1,1,979.5,580.7,444.0
11455944,1,1,979.3,580.8,443.0
11455946,1,1,979.1,581.0,443.0
11455948,1,1,977.2,582.9,443.0
11455950,1,1,977.9,582.4,443.0
11455952,1,1,977.7,582.7,443.0
11455954,1,1,978.2,582.3,444.0
11455956,1,1,978.9,583.1,446.0
11455958,1,1,978.1,583.7,446.0
11455960,1,1,978.0,582.6,445.0
11455962,1,1,978.1,582.1,445.0
11455964,1,1,977.2,581.9,444.0
11455966,1,1,976.2,581.6,444.0
11455968,1,1,976.5,582.1,444.0
11455970,1,1,976.5,581.4,444.0
11455972,1,1,977.4,582.1,437.0
11455974,1,1,978.4,582.0,437.0
11455976,1,1,978.7,581.8,434.0
11455978,1,1,978.2,581.8,434.0
11455980,1,1,977.8,582.2,435.0
11455982,1,1,977.8,581.5,434.0
11455984,1,1,977.9,581.6,434.0
11455986,1,1,979.1,581.8,433.0
11455988,1,1,978.7,581.7,433.0
11455990,1,1,979.4,581.7,429.0
11455992,1,1,979.7,581.2,429.0
11455994,1,1,980.0,580.8,429.0
11455996,1,1,979.5,580.3,430.0
11455998,1,1,979.7,579.9,430.0
11456000,1,1,979.5,580.5,430.0
11456002,1,1,979.3,579.4,430.0
11456004,1,1,979.4,578.2,429.0
11456006,1,1,979.2,579.7,428.0
11456008,1,1,979.0,580.0,428.0
11456010,1,1,979.1,580.1,428.0
11456012,1,1,979.4,580.8,426.0
11456014,1,1,979.2,580.3,426.0
11456016,1,1,979.4,579.7,425.0
11456018,1,1,979.4,580.3,424.0
11456020,1,1,979.8,579.7,424.0
11456022,1,1,979.5,579.0,424.0
11456024,1,1,979.8,578.5,422.0
11456026,1,1,979.9,578.6,421.0
11456028,1,1,980.7,578.7,421.0
11456030,1,1,981.0,578.9,420.0
11456032,1,1,981.0,577.3,420.0
11456034,1,1,980.9,577.2,420.0
11456036,1,1,981.0,577.7,420.0
11456038,1,1,980.5,577.6,420.0
11456040,1,1,980.0,577.7,420.0
11456042,1,1,981.0,578.0,419.0
11456044,1,1,981.4,578.6,419.0
11456046,1,1,981.5,579.2,419.0
11456048,1,1,981.6,579.5,418.0
11456050,1,1,982.4,579.7,418.0
11456052,1,1,982.5,579.8,416.0
11456054,1,1,981.9,580.8,416.0
11456056,1,1,981.8,579.9,418.0
11456058,1,1,981.9,580.4,421.0
11456060,1,1,981.9,580.5,421.0
11456062,1,1,981.8,580.6,420.0
11456064,1,1,982.6,580.7,418.0
11456066,1,1,983.3,580.6,417.0
11456068,1,1,983.7,580.3,414.0
11456070,1,1,983.9,581.2,413.0
11456072,1,1,983.5,580.8,412.0
11456074,1,1,982.9,580.4,411.0
11456076,1,1,983.6,581.3,411.0
11456078,1,1,983.4,581.4,411.0
11456080,1,1,983.5,581.1,411.0
11456082,1,1,983.6,581.4,408.0
11456084,1,1,982.8,580.2,407.0
11456086,1,1,981.9,579.1,407.0
11456088,1,1,982.2,579.0,406.0
11456090,1,1,982.4,579.3,405.0
11456092,1,1,981.9,579.1,405.0
11456094,1,1,981.4,580.9,404.0
11456096,1,1,981.3,582.6,404.0
11456098,1,1,981.7,582.5,404.0
11456100,1,1,981.5,582.4,404.0
11456102,1,1,981.4,582.4,404.0
11456104,1,1,981.4,582.4,404.0
11456106,1,1,981.5,584.6,404.0
11456108,1,1,981.0,583.4,403.0
11456110,1,1,981.0,582.2,402.0
11456112,1,1,981.0,581.9,402.0
11456114,1,1,981.4,582.2,402.0
11456116,1,1,981.0,582.3,402.0
11456118,1,1,980.6,583.4,403.0
11456120,1,1,980.4,584.0,405.0
11456122,1,1,980.5,584.1,405.0
11456124,1,1,980.5,583.9,402.0
11456126,1,1,979.2,583.6,399.0
11456128,1,1,979.5,583.4,398.0
11456130,1,1,979.5,583.1,397.0
11456132,1,1,979.5,583.1,394.0
11456134,1,1,980.0,583.1,394.0
11456136,1,1,979.4,583.4,394.0
11456138,1,1,979.2,583.6,394.0
11456140,1,1,979.2,584.3,394.0
11456142,1,1,979.6,583.6,394.0
11456144,1,1,979.9,584.2,393.0
11456146,1,1,979.9,584.7,393.0
11456148,1,1,980.3,586.4,392.0
11456150,1,1,980.7,587.0,392.0
11456152,1,1,980.7,586.7,393.0
11456154,1,1,980.5,586.7,395.0
11456156,1,1,980.3,586.8,398.0
11456158,1,1,980.4,587.0,399.0
11456160,1,1,980.2,586.9,399.0
11456162,1,1,980.0,586.8,398.0
11456164,1,1,980.8,586.2,397.0
11456166,1,1,981.7,586.4,395.0
11456168,1,1,982.5,586.8,390.0
11456170,1,1,982.5,587.1,389.0
11456172,1,1,982.2,587.5,389.0
11456174,1,1,982.1,588.1,388.0
11456176,1,1,982.1,588.2,387.0
11456178,1,1,982.6,588.0,386.0
11456180,1,1,982.7,587.9,386.0
11456182,1,1,982.8,587.8,386.0
11456184,1,1,983.2,587.9,386.0
11456186,1,1,983.7,587.9,386.0
11456188,1,1,983.8,588.2,386.0
