11315718,1,0,1230.7,573.8,501.0
11315720,1,0,1231.9,572.1,501.0
11315722,1,0,1235.1,569.7,500.0
11315724,1,0,1241.6,569.9,500.0
11315726,1,0,1256.2,572.0,500.0
11315728,1,0,1265.5,573.2,497.0
11315730,1,0,1287.9,570.7,498.0
11315732,1,0,1313.9,572.1,500.0
11315734,1,0,1327.2,571.5,500.0
11315736,1,0,1345.4,569.6,500.0
11315738,1,0,1371.3,568.9,500.0
11315740,1,0,1384.3,570.8,500.0
11315742,1,0,1406.1,574.0,501.0
11315744,1,0,1424.0,576.8,501.0
11315746,1,0,1442.6,578.5,504.0
11315748,1,0,1461.9,580.3,510.0
11315750,1,0,1487.4,584.7,510.0
11315752,1,0,1507.6,588.3,507.0
11315754,1,0,1523.8,592.1,507.0
11315756,1,0,1545.0,596.2,508.0
11315758,1,0,1563.6,599.8,511.0
11315760,1,0,1578.0,601.9,511.0
11315762,1,0,1599.2,605.1,511.0
11315764,1,0,1612.3,606.2,510.0
11315766,1,0,1620.6,606.6,510.0
11315768,1,0,1628.0,607.3,508.0
11315770,1,0,1636.9,608.3,508.0
11315772,1,0,1640.6,607.7,509.0
11315774,1,0,1644.3,605.9,509.0
11315776,1,0,1644.3,605.1,509.0
11315778,1,0,1643.7,604.3,509.0
11315780,1,0,1643.1,603.0,510.0
11315782,1,0,1641.6,603.3,510.0
11315784,1,0,1637.5,603.2,510.0
11315786,1,0,1638.1,603.6,511.0
11315788,1,0,1638.3,603.9,511.0
11315790,1,0,1638.2,604.3,512.0
11315792,1,0,1638.1,604.8,512.0
11315794,1,0,1637.4,604.8,511.0
11315796,1,0,1636.3,604.3,511.0
11315798,1,0,1636.0,605.4,512.0
11315800,1,0,1635.7,605.8,513.0
11315802,1,0,1634.7,605.7,513.0
11315804,1,0,1633.8,605.7,513.0
11315806,1,0,1633.8,605.9,512.0
11315808,1,0,1633.8,606.0,512.0
11315810,1,0,1634.0,606.1,511.0
11315812,1,0,1634.1,604.9,511.0
11315814,1,0,1633.8,604.5,510.0
11315816,1,0,1634.2,604.2,510.0
11315818,1,0,1634.7,603.9,508.0
11315820,1,0,1634.8,603.6,507.0
11315822,1,0,1634.7,603.5,507.0
11315824,1,0,1634.9,603.4,506.0
11315826,1,0,1634.3,601.8,506.0
11315828,1,0,1633.8,602.9,506.0
11315830,1,0,1632.9,603.1,506.0
11315832,1,0,1632.1,603.1,506.0
11315834,1,0,1631.7,603.1,506.0
11315836,1,0,1631.5,603.0,506.0
11315838,1,1,1631.2,603.1,507.0
11315840,1,1,1631.1,603.1,507.0
11315842,1,1,1631.5,603.6,507.0
11315844,1,1,1631.2,603.3,507.0
11315846,1,1,1630.7,603.1,506.0
11315848,1,1,1630.7,603.8,507.0
11315850,1,1,1630.6,603.2,506.0
11315852,1,1,1631.1,602.7,506.0
11315854,1,1,1630.0,603.2,506.0
11315856,1,1,1630.0,602.8,505.0
11315858,1,1,1629.7,602.7,505.0
11315860,1,1,1629.5,602.7,505.0
11315862,1,1,1629.3,603.0,505.0
11315864,1,1,1629.3,604.9,505.0
11315866,1,1,1629.2,605.3,506.0
11315868,1,1,1629.4,604.8,506.0
11315870,1,1,1628.9,604.4,506.0
11315872,1,1,1628.5,605.0,506.0
11315874,1,1,1628.9,605.0,505.0
11315876,1,1,1629.6,605.0,505.0
11315878,1,1,1628.9,604.9,505.0
11315880,1,1,1628.4,604.0,504.0
11315882,1,1,1628.1,603.9,504.0
11315884,1,1,1627.9,604.0,504.0
11315886,1,1,1628.0,602.9,504.0
11315888,1,1,1627.9,602.6,503.0
11315890,1,1,1627.8,602.8,503.0
11315892,1,1,1627.6,602.9,503.0
11315894,1,1,1620.5,602.4,503.0
11315896,1,1,1608.1,601.4,503.0
11315898,1,1,1590.4,605.6,502.0
11315900,1,1,1572.1,605.1,504.0
11315902,1,1,1534.6,605.0,505.0
11315904,1,1,1495.6,599.5,505.0
11315906,1,1,1449.4,604.6,504.0
11315908,1,1,1414.0,608.4,504.0
11315910,1,1,1368.3,610.3,502.0
11315912,1,1,1321.5,608.4,499.0
11315914,1,1,1273.3,606.1,498.0
11315916,1,1,1225.7,604.4,498.0
11315918,1,1,1180.6,603.0,493.0
11315920,1,1,1136.6,597.5,492.0
11315922,1,1,1088.4,614.5,492.0
11315924,1,1,1038.6,623.0,492.0
11315926,1,1,998.8,625.7,489.0
11315928,1,1,956.5,624.4,489.0
11315930,1,1,927.0,620.0,488.0
11315932,1,1,896.3,618.5,484.0
11315934,1,1,873.8,618.5,483.0
11315936,1,1,861.3,616.4,484.0
11315938,1,1,858.3,615.6,486.0
11315940,1,1,855.4,614.8,486.0
11315942,1,1,855.4,614.8,486.0
11315944,1,1,855.6,614.9,487.0
11315946,1,1,856.0,614.3,487.0
11315948,1,1,856.5,613.8,487.0
11315950,1,1,856.7,612.9,487.0
11315952,1,1,856.7,612.0,486.0
11315954,1,1,858.1,609.4,486.0
11315956,1,1,859.3,609.2,485.0
11315958,1,1,861.6,610.1,485.0
11315960,1,1,864.0,611.2,485.0
11315962,1,1,864.9,611.5,486.0
11315964,1,1,865.4,611.8,487.0
11315966,1,1,865.9,611.1,487.0
11315968,1,1,866.2,610.5,487.0
11315970,1,1,866.5,609.7,481.0
11315972,1,1,867.0,609.1,480.0
11315974,1,1,867.4,609.4,480.0
11315976,1,1,868.1,609.9,479.0
11315978,1,1,868.8,610.1,479.0
