11353668,1,0,677.2,637.4,568.0
11353670,1,0,676.8,637.4,568.0
11353672,1,0,676.8,635.2,567.0
11353674,1,0,676.8,633.0,566.0
11353676,1,0,675.7,632.9,567.0
11353678,1,0,676.1,633.2,567.0
11353680,1,0,676.0,632.9,567.0
11353682,1,0,676.1,634.0,567.0
11353684,1,0,676.0,634.9,566.0
11353686,1,0,675.9,633.8,566.0
11353688,1,0,676.1,633.5,566.0
11353690,1,0,675.8,633.0,566.0
11353692,1,0,675.7,634.0,566.0
11353694,1,0,675.7,634.2,566.0
11353696,1,0,675.5,634.1,566.0
11353698,1,0,675.6,634.1,567.0
11353700,1,0,675.3,634.9,567.0
11353702,1,0,675.0,635.6,567.0
11353704,1,0,674.5,635.0,569.0
11353706,1,0,674.0,634.5,567.0
11353708,1,0,674.0,633.5,567.0
11353710,1,0,673.9,632.8,568.0
11353712,1,0,673.4,632.4,567.0
11353714,1,0,672.8,632.9,567.0
11353716,1,0,672.7,631.7,567.0
11353718,1,0,672.5,631.6,567.0
11353720,1,0,671.9,631.3,565.0
11353722,1,0,671.9,630.1,567.0
11353724,1,0,672.7,630.4,565.0
11353726,1,0,673.4,630.7,563.0
11353728,1,0,673.4,630.5,564.0
11353730,1,0,673.3,631.4,564.0
11353732,1,0,674.4,630.5,564.0
11353734,1,0,675.5,629.6,565.0
11353736,1,0,679.6,630.2,564.0
11353738,1,0,685.7,631.4,564.0
11353740,1,0,697.5,629.8,564.0
11353742,1,0,701.5,626.0,564.0
11353744,1,0,714.9,625.8,565.0
11353746,1,0,722.9,624.1,567.0
11353748,1,0,726.0,625.0,572.0
11353750,1,0,737.5,627.8,573.0
11353752,1,0,740.5,630.2,573.0
11353754,1,0,749.0,634.1,557.0
11353756,1,0,760.8,640.9,550.0
11353758,1,0,761.5,652.2,544.0
11353760,1,0,762.8,656.5,523.0
11353762,1,0,763.6,680.0,494.0
11353764,1,0,763.7,693.6,471.0
11353766,1,0,761.7,727.5,420.0
11353768,1,0,771.0,751.6,367.0
11353770,1,0,778.1,794.0,335.0
11353772,1,0,784.2,828.6,293.0
11353774,1,0,785.2,844.5,277.0
11353778,1,0,785.7,852.4,269.0
11353782,1,0,786.2,860.4,262.0
11353930,1,1,865.5,769.1,213.0
11353934,1,1,858.7,764.7,215.0
11353936,1,1,862.5,763.0,217.0
11353938,1,1,859.6,756.8,222.0
11353940,1,1,853.8,741.7,233.0
11353942,1,1,846.4,736.7,242.0
11353944,1,1,839.0,731.7,248.0
11353946,1,1,830.8,719.5,276.0
11353948,1,1,825.7,708.2,283.0
11353950,1,1,826.5,690.4,291.0
11353952,1,1,826.5,681.9,312.0
11353954,1,1,825.2,663.3,318.0
11353956,1,1,822.7,658.0,324.0
11353958,1,1,821.8,653.0,331.0
11353960,1,1,822.9,643.8,338.0
11353962,1,1,822.2,628.8,353.0
11353964,1,1,821.3,617.2,356.0
11353966,1,1,820.2,614.9,360.0
11353968,1,1,819.2,612.7,372.0
11353970,1,1,816.5,594.5,385.0
11353972,1,1,817.5,576.8,402.0
11353974,1,1,817.4,573.2,410.0
11353976,1,1,818.1,569.7,411.0
11353978,1,1,817.3,565.8,418.0
11353980,1,1,816.7,560.1,418.0
11353982,1,1,814.3,556.4,423.0
11353984,1,1,813.6,545.1,438.0
11353986,1,1,812.2,543.0,444.0
11353988,1,1,812.2,539.2,444.0
11353990,1,1,812.0,535.3,445.0
11353992,1,1,811.9,533.5,446.0
11353994,1,1,811.9,531.8,465.0
11353996,1,1,813.0,523.1,466.0
11353998,1,1,813.5,522.6,467.0
11354000,1,1,814.5,522.3,469.0
11354002,1,1,816.8,519.9,478.0
11354004,1,1,816.3,519.8,483.0
11354006,1,1,816.5,519.8,497.0
11354008,1,1,816.8,520.0,498.0
11354010,1,1,818.3,513.8,500.0
11354012,1,1,819.8,512.6,503.0
11354014,1,1,824.2,513.0,505.0
11354016,1,1,824.5,510.3,509.0
11354018,1,1,825.0,507.6,518.0
11354020,1,1,825.3,505.5,525.0
11354022,1,1,825.3,503.2,525.0
11354024,1,1,825.2,503.4,524.0
11354026,1,1,825.0,502.9,523.0
11354028,1,1,824.5,502.3,518.0
11354030,1,1,824.0,502.3,516.0
11354032,1,1,823.5,501.5,517.0
11354034,1,1,823.5,501.9,518.0
11354036,1,1,822.2,502.0,520.0
11354038,1,1,821.1,500.8,520.0
11354040,1,1,818.6,499.3,525.0
11354042,1,1,818.8,500.0,525.0
11354044,1,1,817.9,499.5,525.0
11354046,1,1,817.9,499.3,525.0
11354048,1,1,817.9,499.0,525.0
11354050,1,1,817.7,498.7,526.0
11354052,1,1,818.2,496.8,526.0
11354054,1,1,818.9,495.0,524.0
11354056,1,1,819.3,495.3,526.0
11354058,1,1,819.7,495.7,526.0
11354060,1,1,820.6,495.9,526.0
11354062,1,1,821.1,496.5,527.0
11354064,1,1,821.4,496.4,528.0
11354066,1,1,822.0,496.3,528.0
11354068,1,1,822.6,496.4,529.0
11354070,1,1,822.4,496.7,531.0
11354072,1,1,822.1,497.0,531.0
11354074,1,1,822.7,497.2,531.0
11354076,1,1,823.2,497.4,530.0
11354078,1,1,825.3,498.1,529.0
11354080,1,1,825.0,498.2,528.0
11354082,1,1,824.9,498.3,527.0
11354084,1,1,824.7,500.2,526.0
11354086,1,1,824.5,502.2,525.0
11354088,1,1,824.4,503.0,525.0
11354090,1,1,824.4,503.8,524.0
11354092,1,1,824.3,506.1,524.0
11354094,1,1,825.3,507.0,524.0
11354096,1,1,825.4,506.4,526.0
11354098,1,1,826.3,507.0,526.0
11354100,1,1,826.6,507.4,525.0
11354102,1,1,826.8,508.7,525.0
11354104,1,1,827.4,508.8,526.0
11354106,1,1,827.2,510.5,527.0
11354108,1,1,827.5,511.3,528.0
11354110,1,1,827.7,512.1,530.0
11354112,1,1,828.0,512.0,531.0
11354114,1,1,828.1,512.2,532.0
11354116,1,1,827.7,512.2,532.0
11354118,1,1,827.4,512.4,532.0
11354120,1,1,827.6,513.2,532.0
11354122,1,1,827.8,513.6,529.0
11354124,1,1,828.2,514.0,529.0
11354126,1,1,828.6,515.2,528.0
11354128,1,1,829.9,516.7,527.0
11354130,1,1,829.7,516.2,526.0
11354132,1,1,829.7,516.5,526.0
11354134,1,1,829.2,516.6,526.0
11354136,1,1,829.3,517.5,526.0
11354138,1,1,829.0,517.8,526.0
11354140,1,1,828.7,517.6,526.0
11354142,1,1,828.4,517.8,526.0
11354144,1,1,828.4,518.0,525.0
11354146,1,1,828.4,516.9,525.0
11354148,1,1,828.4,515.8,524.0
11354150,1,1,828.9,516.5,525.0
11354152,1,1,828.5,516.2,525.0
11354154,1,1,828.1,515.9,525.0
11354156,1,1,828.1,516.3,526.0
11354158,1,1,828.0,515.7,525.0
11354160,1,1,827.9,515.1,525.0
11354162,1,1,827.8,515.3,524.0
11354164,1,1,827.8,515.6,523.0
11354166,1,1,828.0,515.8,524.0
11354168,1,1,828.3,515.8,524.0
11354170,1,1,828.4,515.8,526.0
11354172,1,1,828.5,515.4,526.0
11354174,1,1,828.5,515.4,526.0
11354176,1,1,829.3,515.8,526.0
11354178,1,1,829.2,515.9,526.0
11354180,1,1,829.2,516.4,525.0
11354182,1,1,828.2,516.6,525.0
11354184,1,1,828.1,516.3,525.0
11354186,1,1,827.8,516.6,525.0
11354188,1,1,828.4,517.1,524.0
11354190,1,1,828.3,516.7,524.0
11354192,1,1,828.3,517.8,524.0
11354194,1,1,828.3,517.7,524.0
11354196,1,1,828.6,517.7,525.0
11354198,1,1,829.3,518.3,525.0
11354200,1,1,833.9,519.9,527.0
11354202,1,1,840.8,520.0,531.0
11354204,1,1,846.5,519.6,531.0
11354206,1,1,861.8,523.7,530.0
11354208,1,1,884.7,529.7,530.0
11354210,1,1,896.3,530.0,530.0
11354212,1,1,913.7,531.1,529.0
11354214,1,1,925.3,531.3,529.0
11354216,1,1,941.1,533.6,529.0
11354218,1,1,949.3,534.8,529.0
11354220,1,1,957.5,535.5,529.0
11354222,1,1,959.1,535.3,526.0
11354224,1,1,959.7,534.6,524.0
11354226,1,1,959.6,535.4,524.0
11354228,1,1,959.5,535.9,523.0
11354230,1,1,957.4,535.3,522.0
11354232,1,1,955.3,534.6,522.0
11354234,1,1,954.0,534.4,522.0
11354236,1,1,953.1,534.9,522.0
11354238,1,1,952.2,535.7,524.0
11354240,1,1,952.4,535.2,522.0
11354242,1,1,952.6,536.0,520.0
11354244,1,1,952.6,536.6,522.0
11354246,1,1,952.6,537.2,521.0
11354248,1,1,952.5,537.5,522.0
11354250,1,1,953.4,535.9,519.0
11354252,1,1,954.1,536.8,518.0
11354254,1,1,955.6,537.3,518.0
11354256,1,1,955.6,536.9,516.0
11354258,1,1,954.4,537.0,517.0
11354260,1,1,953.7,537.0,517.0
11354262,1,1,953.5,537.6,517.0
11354264,1,1,953.1,537.5,517.0
11354266,1,1,953.7,537.8,516.0
11354268,1,1,954.2,536.8,515.0
11354270,1,1,954.8,537.2,515.0
11354272,1,1,954.9,536.4,516.0
11354274,1,1,954.7,536.2,516.0
11354276,1,1,954.7,535.9,517.0
11354278,1,1,954.7,535.9,515.0
11354280,1,1,954.5,535.7,514.0
11354282,1,1,954.9,534.8,513.0
11354284,1,1,955.2,534.3,512.0
11354286,1,1,955.7,533.9,511.0
11354288,1,1,955.8,534.4,512.0
11354290,1,1,955.9,534.5,513.0
11354292,1,1,956.0,534.3,510.0
11354294,1,1,956.6,534.3,509.0
11354296,1,1,956.9,535.8,509.0
11354298,1,1,956.5,536.5,508.0
11354300,1,1,956.1,536.6,508.0
11354302,1,1,955.1,536.8,508.0
11354304,1,1,955.5,537.3,508.0
11354306,1,1,955.3,537.9,509.0
11354308,1,1,955.3,537.1,508.0
11354310,1,1,955.4,536.5,508.0
11354312,1,1,955.5,537.5,509.0
11354314,1,1,955.9,535.8,506.0
11354316,1,1,956.7,536.5,503.0
11354318,1,1,957.7,536.9,502.0
11354320,1,1,957.6,536.8,502.0
11354322,1,1,957.7,537.3,499.0
11354324,1,1,957.6,537.6,497.0
11354326,1,1,957.7,537.4,492.0
11354328,1,1,957.9,537.2,492.0
11354330,1,1,957.7,539.3,492.0
11354332,1,1,958.1,539.2,490.0
11354334,1,1,958.3,540.0,490.0
11354336,1,1,958.2,540.7,490.0
11354338,1,1,957.8,541.2,487.0
11354340,1,1,957.3,541.5,487.0
11354342,1,1,956.4,542.6,487.0
11354344,1,1,956.4,542.7,483.0
11354346,1,1,955.5,542.8,482.0
11354348,1,1,955.5,544.2,482.0
11354350,1,1,955.3,545.7,481.0
11354352,1,1,955.7,546.2,480.0
11354354,1,1,956.2,545.5,481.0
11354356,1,1,956.0,546.2,480.0
11354358,1,1,955.8,545.7,478.0
11354360,1,1,955.7,545.1,476.0
11354362,1,1,956.9,545.9,475.0
11354364,1,1,956.9,544.1,471.0
11354366,1,1,957.4,544.5,471.0
11354368,1,1,957.4,544.8,471.0
11354370,1,1,957.2,544.3,468.0
11354372,1,1,957.0,543.8,468.0
11354374,1,1,956.6,545.0,467.0
11354376,1,1,956.1,546.1,465.0
11354378,1,1,956.2,545.0,462.0
11354380,1,1,956.2,546.6,462.0
11354382,1,1,956.6,546.8,461.0
11354384,1,1,957.2,547.1,461.0
11354386,1,1,957.0,547.5,461.0
11354388,1,1,957.8,548.2,461.0
11354390,1,1,957.7,547.8,461.0
11354392,1,1,958.2,549.2,461.0
11354394,1,1,958.1,550.4,460.0
11354396,1,1,959.0,549.9,457.0
11354398,1,1,958.8,549.8,457.0
11354400,1,1,958.7,549.7,458.0
11354402,1,1,958.3,549.9,461.0
11354404,1,1,958.0,550.1,461.0
11354406,1,1,958.0,550.7,461.0
11354408,1,1,958.1,551.0,461.0
11354410,1,1,958.1,551.0,461.0
11354412,1,1,958.8,551.0,459.0
11354414,1,1,958.8,551.0,458.0
11354416,1,1,958.9,551.5,454.0
11354418,1,1,960.3,551.3,451.0
11354420,1,1,960.5,551.9,449.0
11354422,1,1,960.4,552.3,445.0
11354424,1,1,960.5,552.9,445.0
11354426,1,1,960.4,553.3,444.0
11354428,1,1,960.4,553.4,443.0
11354430,1,1,959.8,555.0,443.0
11354432,1,1,959.8,555.1,443.0
11354434,1,1,960.0,554.0,443.0
11354436,1,1,960.2,554.8,442.0
11354438,1,1,960.1,554.8,442.0
11354440,1,1,960.2,554.4,439.0
11354442,1,1,960.2,555.1,438.0
11354444,1,1,960.4,555.8,438.0
11354446,1,1,960.6,555.9,438.0
11354448,1,1,959.9,555.8,436.0
11354450,1,1,959.8,555.7,435.0
11354452,1,1,960.0,556.3,434.0
11354454,1,1,960.0,555.1,434.0
11354456,1,1,960.2,555.1,434.0
11354458,1,1,960.2,555.0,433.0
11354460,1,1,960.2,554.9,432.0
11354462,1,1,960.0,555.1,431.0
11354464,1,1,960.5,555.0,429.0
11354466,1,1,960.4,554.9,427.0
11354468,1,1,960.6,555.8,427.0
11354470,1,1,960.3,556.7,427.0
11354472,1,1,960.4,555.9,427.0
11354474,1,1,960.2,555.9,427.0
11354476,1,1,961.4,556.0,425.0
11354478,1,1,961.7,555.1,424.0
11354480,1,1,961.7,555.1,421.0
11354482,1,1,962.2,555.2,421.0
11354484,1,1,961.8,554.9,420.0
11354486,1,1,962.0,556.0,420.0
11354488,1,1,962.4,556.0,419.0
11354490,1,1,962.7,556.0,419.0
11354492,1,1,962.8,556.9,419.0
11354494,1,1,962.8,556.9,419.0
11354496,1,1,961.0,556.3,419.0
11354498,1,1,961.0,556.4,420.0
11354500,1,1,961.2,556.5,421.0
11354502,1,1,961.4,554.9,421.0
11354504,1,1,961.3,555.6,421.0
11354506,1,1,961.3,555.8,421.0
11354508,1,1,961.4,556.0,421.0
11354510,1,1,961.9,556.6,421.0
11354512,1,1,962.0,556.7,421.0
11354514,1,1,961.7,556.9,419.0
11354516,1,1,961.9,558.3,417.0
11354518,1,1,961.2,558.6,415.0
11354520,1,1,961.3,558.9,414.0
11354522,1,1,961.3,559.6,413.0
11354524,1,1,960.8,560.1,413.0
11354526,1,1,960.8,561.0,409.0
11354528,1,1,961.1,561.1,409.0
11354530,1,1,961.3,561.1,408.0
11354532,1,1,960.9,562.0,407.0
11354534,1,1,961.2,563.1,406.0
11354536,1,1,960.5,562.2,406.0
11354538,1,1,960.2,562.2,406.0
11354540,1,1,960.4,562.1,405.0
11354542,1,1,960.4,562.8,405.0
11354544,1,1,961.4,562.5,402.0
11354546,1,1,962.3,563.0,402.0
11354548,1,1,962.4,563.2,402.0
11354550,1,1,962.4,563.0,401.0
11354552,1,1,962.4,565.3,401.0
11354554,1,1,962.4,565.5,400.0
11354556,1,1,962.3,564.5,400.0
11354558,1,1,962.2,564.7,400.0
11354560,1,1,962.2,564.9,401.0
11354562,1,1,961.6,563.3,401.0
11354564,1,1,962.0,564.7,401.0
11354566,1,1,962.3,565.1,400.0
11354568,1,1,962.6,564.8,397.0
11354570,1,1,962.7,564.7,396.0
11354572,1,1,962.9,564.1,396.0
11354574,1,1,963.0,564.3,397.0
11354576,1,1,963.0,564.4,398.0
11354578,1,1,963.1,565.3,398.0
11354580,1,1,963.4,566.0,395.0
11354582,1,1,963.4,566.8,392.0
11354584,1,1,963.5,567.1,392.0
11354586,1,1,963.7,567.2,392.0
11354588,1,1,963.9,567.2,392.0
11354590,1,1,963.7,568.4,392.0
11354592,1,1,963.7,568.1,392.0
11354594,1,1,963.6,568.1,392.0
11354596,1,1,963.5,568.0,392.0
11354598,1,1,963.8,568.1,392.0
11354600,1,1,963.3,568.0,392.0
11354602,1,1,962.8,567.2,393.0
11354604,1,1,962.7,566.4,393.0
11354606,1,1,962.8,566.6,394.0
11354608,1,1,962.9,566.9,394.0
11354610,1,1,962.8,567.1,394.0
11354612,1,1,963.5,567.0,394.0
11354614,1,1,964.2,566.9,390.0
11354616,1,1,964.5,568.1,389.0
11354618,1,1,963.6,569.1,388.0
